file,method,catalog,edge_nodes,cache,requests,bandwidth_env,ACT,AMS,objective_base,CA,CA_rate,objective_CA,downloaded_mb,reused_mb,reuse_rate
fg_cache1024_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,1000,None,123.58865248226951,231.4333333333333,177.5109929078014,906,0.906,1083.5109929078014,17163,29130,0.6292528027995593
fg_cache1024_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,200,None,133.56319444444446,251.59739583333334,192.5802951388889,104,0.52,712.5802951388889,26044,28386,0.5215138710270072
fg_cache1024_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,300,None,123.63798758865249,232.01302083333331,177.8255042109929,206,0.6866666666666666,864.4921708776595,17534,28759,0.6212386321906119
fg_cache1024_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,400,None,123.63798758865249,232.01302083333331,177.8255042109929,306,0.765,942.8255042109929,17534,28759,0.6212386321906119
fg_cache1024_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,500,None,128.33145604395602,240.1307291666667,184.23109260531135,409,0.818,1002.2310926053113,22998,27578,0.5452783929136349
fg_cache1024_req600.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,600,None,123.63798758865249,232.01302083333331,177.8255042109929,506,0.8433333333333334,1021.1588375443263,17534,28759,0.6212386321906119
fg_cache1024_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,700,None,123.63798758865249,232.01302083333331,177.8255042109929,606,0.8657142857142858,1043.5397899252787,17534,28759,0.6212386321906119
fg_cache1024_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,800,None,123.63798758865249,232.01302083333331,177.8255042109929,706,0.8825,1060.325504210993,17534,28759,0.6212386321906119
fg_cache1024_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,1024,900,None,123.63798758865249,232.01302083333331,177.8255042109929,806,0.8955555555555555,1073.3810597665483,17534,28759,0.6212386321906119
gahrl_cache1024_req1000.json,GAHRL-objective-greedy,None,None,1024,1000,None,128.57741228070174,269.4,198.98870614035087,905,0.905,1103.9887061403508,17101,29695,0.6345627831438585
gahrl_cache1024_req200.json,GAHRL-objective-greedy,None,None,1024,200,None,132.2845486111111,280.0666666666667,206.1756076388889,104,0.52,726.1756076388889,17725,36750,0.6746213859568609
gahrl_cache1024_req300.json,GAHRL-objective-greedy,None,None,1024,300,None,124.28794326241128,256.67500000000007,190.48147163120566,206,0.6866666666666666,877.1481382978723,15314,31535,0.6731200239065935
gahrl_cache1024_req400.json,GAHRL-objective-greedy,None,None,1024,400,None,124.40864035087708,253.10000000000002,188.75432017543855,305,0.7625,951.2543201754386,14807,31989,0.6835840670142748
gahrl_cache1024_req500.json,GAHRL-objective-greedy,None,None,1024,500,None,128.00563186813184,270.18333333333334,199.0944826007326,409,0.818,1017.0944826007326,19843,30775,0.6079853016713422
