file,method,catalog,edge_nodes,cache,requests,bandwidth_env,ACT,AMS,objective_base,CA,CA_rate,objective_CA,downloaded_mb,reused_mb,reuse_rate
fg_hetero_bad_cache1280_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,700,hetero_bad,128.53204787234043,238.55593750000003,183.5439926861702,606,0.8657142857142858,1049.258278400456,20021,26272,0.5675156071112263
fg_hetero_bad_cache1280_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,800,hetero_bad,128.5192819148936,238.5309375,183.5251097074468,706,0.8825,1066.0251097074467,20005,26288,0.5678612317196985
fg_hetero_bad_cache1280_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,900,hetero_bad,128.53204787234043,238.55593750000003,183.5439926861702,806,0.8955555555555555,1079.0995482417256,20021,26272,0.5675156071112263
fg_hetero_bad_cache1408_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,1000,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,906,0.906,1085.3374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache1408_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,200,hetero_bad,138.09869791666668,252.02968750000002,195.06419270833334,104,0.52,715.0641927083334,23438,30992,0.5693918794782289
fg_hetero_bad_cache1408_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,300,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,206,0.6866666666666666,866.0041101507092,16455,29838,0.6445466917244508
fg_hetero_bad_cache1408_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,400,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,306,0.765,944.3374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache1408_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,500,hetero_bad,130.70964285714288,238.755625,184.73263392857143,409,0.818,1002.7326339285714,20566,30010,0.5933644416323948
fg_hetero_bad_cache1408_req600.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,600,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,506,0.8433333333333334,1022.6707768173759,16455,29838,0.6445466917244508
fg_hetero_bad_cache1408_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,700,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,606,0.8657142857142858,1045.0517291983283,16455,29838,0.6445466917244508
fg_hetero_bad_cache1408_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,800,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,706,0.8825,1061.8374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache1408_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,900,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,806,0.8955555555555555,1074.8929990395982,16455,29838,0.6445466917244508
fg_hetero_bad_cache1536_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,1000,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,906,0.906,1085.3374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache1536_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,200,hetero_bad,137.57575520833333,248.6528125,193.11428385416667,104,0.52,713.1142838541666,21809,32621,0.599320227815543
fg_hetero_bad_cache1536_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,300,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,206,0.6866666666666666,866.0041101507092,16455,29838,0.6445466917244508
fg_hetero_bad_cache1536_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,400,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,306,0.765,944.3374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache1536_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,500,hetero_bad,130.70964285714288,238.755625,184.73263392857143,409,0.818,1002.7326339285714,20566,30010,0.5933644416323948
fg_hetero_bad_cache1536_req600.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,600,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,506,0.8433333333333334,1022.6707768173759,16455,29838,0.6445466917244508
fg_hetero_bad_cache1536_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,700,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,606,0.8657142857142858,1045.0517291983283,16455,29838,0.6445466917244508
fg_hetero_bad_cache1536_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,800,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,706,0.8825,1061.8374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache1536_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,900,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,806,0.8955555555555555,1074.8929990395982,16455,29838,0.6445466917244508
fg_hetero_bad_cache1664_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,1000,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,906,0.906,1085.3374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache1664_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,200,hetero_bad,137.57575520833333,248.6528125,193.11428385416667,104,0.52,713.1142838541666,21809,32621,0.599320227815543
fg_hetero_bad_cache1664_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,300,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,206,0.6866666666666666,866.0041101507092,16455,29838,0.6445466917244508
fg_hetero_bad_cache1664_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,400,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,306,0.765,944.3374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache1664_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,500,hetero_bad,130.70964285714288,238.755625,184.73263392857143,409,0.818,1002.7326339285714,20566,30010,0.5933644416323948
fg_hetero_bad_cache1664_req600.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,600,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,506,0.8433333333333334,1022.6707768173759,16455,29838,0.6445466917244508
fg_hetero_bad_cache1664_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,700,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,606,0.8657142857142858,1045.0517291983283,16455,29838,0.6445466917244508
fg_hetero_bad_cache1664_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,800,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,706,0.8825,1061.8374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache1664_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,900,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,806,0.8955555555555555,1074.8929990395982,16455,29838,0.6445466917244508
fg_hetero_bad_cache1792_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,1792,1000,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,906,0.906,1085.3374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache1792_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,1792,200,hetero_bad,137.63513020833335,248.71218750000003,193.1736588541667,104,0.52,713.1736588541667,21847,32583,0.5986220834098842
fg_hetero_bad_cache1792_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,1792,300,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,206,0.6866666666666666,866.0041101507092,16455,29838,0.6445466917244508
fg_hetero_bad_cache1792_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,1792,400,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,306,0.765,944.3374434840425,16455,29838,0.6445466917244508
