iter,progress,container_id,chosen_node,raw_delay,raw_frag,raw_aff,raw_load,delay_term,frag_term,aff_reward_term,aff_contrib_to_phi,load_term,phi_total
17,0.028333333333333332,c017,edge-7,78567.0,0.3564814814814815,2307.0,45.0,78567.0,0.3564814814814815,461.40000000000003,-461.40000000000003,45.0,78150.95648148148
18,0.03,c018,edge-3,83045.55,0.3715277777777778,2307.0,48.0,83045.55,0.3715277777777778,461.40000000000003,-461.40000000000003,48.0,82632.52152777779
19,0.03166666666666667,c019,edge-3,87654.0,0.4016203703703704,2308.0,53.0,87654.0,0.4016203703703704,461.6,-461.6,53.0,87245.80162037036
20,0.03333333333333333,c020,edge-8,92242.3375,0.4311342592592593,2308.0,56.0,92242.3375,0.4311342592592593,461.6,-461.6,56.0,91837.16863425924
21,0.035,c021,edge-7,101273.53749999999,0.4606481481481482,2308.0,61.0,101273.53749999999,0.4606481481481482,461.6,-461.6,61.0,100873.39814814813
22,0.03666666666666667,c022,edge-2,101273.53749999999,0.4699074074074074,3331.0,64.0,101273.53749999999,0.4699074074074074,666.2,-666.2,64.0,100671.8074074074
23,0.03833333333333333,c023,edge-7,116101.87083333333,0.47280092592592593,3378.0,71.0,116101.87083333333,0.47280092592592593,675.6,-675.6,71.0,115497.74363425926
24,0.04,c024,edge-8,124772.67083333334,0.4774305555555556,3379.0,76.0,124772.67083333334,0.4774305555555556,675.8000000000001,-675.8000000000001,76.0,124173.3482638889
25,0.041666666666666664,c025,edge-1,126459.65416666667,0.48206018518518523,3406.0,81.0,126459.65416666667,0.48206018518518523,681.2,-681.2,81.0,125859.93622685186
26,0.043333333333333335,c026,edge-7,126459.65416666667,0.5,3873.0,90.0,126459.65416666667,0.5,774.6,-774.6,90.0,125775.55416666667
27,0.045,c027,edge-7,137096.12083333335,0.5329861111111112,3874.0,101.0,137096.12083333335,0.5329861111111112,774.8000000000001,-774.8000000000001,101.0,136422.85381944448
28,0.04666666666666667,c028,edge-2,137096.12083333335,0.5480324074074074,4897.0,106.0,137096.12083333335,0.5480324074074074,979.4000000000001,-979.4000000000001,106.0,136223.26886574077
29,0.04833333333333333,c029,edge-3,138502.1875,0.5625,4897.0,113.0,138502.1875,0.5625,979.4000000000001,-979.4000000000001,113.0,137636.35
30,0.05,c030,edge-1,138502.1875,0.583912037037037,5088.0,120.0,138502.1875,0.583912037037037,1017.6,-1017.6,120.0,137605.17141203705
31,0.051666666666666666,c031,edge-3,138502.1875,0.5850694444444444,5592.0,129.0,138502.1875,0.5850694444444444,1118.4,-1118.4,129.0,137513.37256944444
32,0.05333333333333334,c032,edge-2,138502.1875,0.5873842592592592,6615.0,136.0,138502.1875,0.5873842592592592,1323.0,-1323.0,136.0,137315.77488425927
33,0.055,c033,edge-2,138502.1875,0.6012731481481481,7638.0,145.0,138502.1875,0.6012731481481481,1527.6000000000001,-1527.6000000000001,145.0,137120.18877314814
34,0.056666666666666664,c034,edge-8,148702.1875,0.6429398148148149,7665.0,152.0,148702.1875,0.6429398148148149,1533.0,-1533.0,152.0,147321.8304398148
35,0.058333333333333334,c035,edge-5,149252.1375,0.654513888888889,8027.0,161.0,149252.1375,0.654513888888889,1605.4,-1605.4,161.0,147808.3920138889
36,0.06,c036,edge-7,157767.07083333333,0.6707175925925927,8056.0,174.0,157767.07083333333,0.6707175925925927,1611.2,-1611.2,174.0,156330.5415509259
37,0.06166666666666667,c037,edge-8,157767.07083333333,0.7037037037037037,8649.0,183.0,157767.07083333333,0.7037037037037037,1729.8000000000002,-1729.8000000000002,183.0,156220.97453703705
38,0.06333333333333334,c038,edge-8,157767.07083333333,0.7366898148148149,9074.0,194.0,157767.07083333333,0.7366898148148149,1814.8000000000002,-1814.8000000000002,194.0,156147.00752314815
39,0.065,c039,edge-5,157767.07083333333,0.7552083333333334,9413.0,205.0,157767.07083333333,0.7552083333333334,1882.6000000000001,-1882.6000000000001,205.0,156090.22604166667
40,0.06666666666666667,c040,edge-8,157767.07083333333,0.7696759259259259,9780.0,218.0,157767.07083333333,0.7696759259259259,1956.0,-1956.0,218.0,156029.84050925926
41,0.06833333333333333,c041,edge-4,157767.07083333333,0.7708333333333334,10803.0,225.0,157767.07083333333,0.7708333333333334,2160.6,-2160.6,225.0,155832.24166666667
42,0.07,c042,edge-8,157767.07083333333,0.7719907407407408,11396.0,240.0,157767.07083333333,0.7719907407407408,2279.2000000000003,-2279.2000000000003,240.0,155728.64282407405
43,0.07166666666666667,c043,edge-2,157767.07083333333,0.7870370370370371,12419.0,251.0,157767.07083333333,0.7870370370370371,2483.8,-2483.8,251.0,155535.0578703704
44,0.07333333333333333,c044,edge-2,157767.07083333333,0.8078703703703703,13442.0,264.0,157767.07083333333,0.8078703703703703,2688.4,-2688.4,264.0,155343.4787037037
45,0.075,c045,edge-1,163484.9375,0.8373842592592594,13442.0,273.0,163484.9375,0.8373842592592594,2688.4,-2688.4,273.0,161070.37488425928
46,0.07666666666666666,c046,edge-8,163484.9375,0.8368055555555557,14035.0,290.0,163484.9375,0.8368055555555557,2807.0,-2807.0,290.0,160968.77430555556
47,0.07833333333333334,c047,edge-7,163484.9375,0.8715277777777779,14502.0,305.0,163484.9375,0.8715277777777779,2900.4,-2900.4,305.0,160890.4090277778
48,0.08,c048,edge-7,164995.35416666666,0.9131944444444445,14593.0,322.0,164995.35416666666,0.9131944444444445,2918.6000000000004,-2918.6000000000004,322.0,162399.6673611111
49,0.08166666666666667,c049,edge-2,164995.35416666666,0.931712962962963,15616.0,337.0,164995.35416666666,0.931712962962963,3123.2000000000003,-3123.2000000000003,337.0,162210.0858796296
50,0.08333333333333333,c050,edge-2,164995.35416666666,0.957175925925926,16639.0,354.0,164995.35416666666,0.957175925925926,3327.8,-3327.8,354.0,162022.5113425926
51,0.085,c051,edge-2,164995.35416666666,0.9745370370370372,17662.0,373.0,164995.35416666666,0.9745370370370372,3532.4,-3532.4,373.0,161836.9287037037
52,0.08666666666666667,c052,edge-8,164995.35416666666,1.004050925925926,18087.0,392.0,164995.35416666666,1.004050925925926,3617.4,-3617.4,392.0,161770.9582175926
53,0.08833333333333333,c053,edge-6,164995.35416666666,1.0052083333333335,19110.0,399.0,164995.35416666666,1.0052083333333335,3822.0,-3822.0,399.0,161573.359375
54,0.09,c054,edge-3,164995.35416666666,1.0364583333333333,19614.0,410.0,164995.35416666666,1.0364583333333333,3922.8,-3922.8,410.0,161483.590625
55,0.09166666666666666,c055,edge-1,169734.90416666665,1.0376157407407407,19614.0,421.0,169734.90416666665,1.0376157407407407,3922.8,-3922.8,421.0,166234.1417824074
56,0.09333333333333334,c056,edge-1,183670.50416666665,1.0370370370370368,19615.0,434.0,183670.50416666665,1.0370370370370368,3923.0,-3923.0,434.0,180182.5412037037
57,0.095,c057,edge-7,183670.50416666665,1.0381944444444442,20082.0,453.0,183670.50416666665,1.0381944444444442,4016.4,-4016.4,453.0,180108.1423611111
58,0.09666666666666666,c058,edge-5,183670.50416666665,1.0266203703703702,20314.0,466.0,183670.50416666665,1.0266203703703702,4062.8,-4062.8,466.0,180074.73078703703
59,0.09833333333333333,c059,edge-3,183670.50416666665,1.0480324074074074,20818.0,479.0,183670.50416666665,1.0480324074074074,4163.6,-4163.6,479.0,179986.95219907406
60,0.1,c060,edge-7,183670.50416666665,1.0844907407407407,21215.0,500.0,183670.50416666665,1.0844907407407407,4243.0,-4243.0,500.0,179928.58865740738
61,0.10166666666666667,c061,edge-3,193224.65416666665,1.1174768518518516,21215.0,515.0,193224.65416666665,1.1174768518518516,4243.0,-4243.0,515.0,189497.7716435185
62,0.10333333333333333,c062,edge-6,193224.65416666665,1.1556712962962963,22238.0,524.0,193224.65416666665,1.1556712962962963,4447.6,-4447.6,524.0,189302.20983796293
63,0.105,c063,edge-1,198691.8375,1.1770833333333333,22267.0,539.0,198691.8375,1.1770833333333333,4453.400000000001,-4453.400000000001,539.0,194778.61458333334
64,0.10666666666666667,c064,edge-8,198691.8375,1.1984953703703702,22692.0,560.0,198691.8375,1.1984953703703702,4538.400000000001,-4538.400000000001,560.0,194714.63599537036
65,0.10833333333333334,c065,edge-8,198691.8375,1.2094907407407407,23285.0,583.0,198691.8375,1.2094907407407407,4657.0,-4657.0,583.0,194619.04699074072
66,0.11,c066,edge-1,204493.50416666665,1.190972222222222,23312.0,600.0,204493.50416666665,1.190972222222222,4662.400000000001,-4662.400000000001,600.0,200432.29513888888
67,0.11166666666666666,c067,edge-3,204493.50416666665,1.2019675925925926,23579.0,617.0,204493.50416666665,1.2019675925925926,4715.8,-4715.8,617.0,200395.90613425925
68,0.11333333333333333,c068,edge-6,204493.50416666665,1.2048611111111112,24602.0,628.0,204493.50416666665,1.2048611111111112,4920.400000000001,-4920.400000000001,628.0,200202.30902777778
69,0.115,c069,edge-8,204493.50416666665,1.2042824074074074,25027.0,653.0,204493.50416666665,1.2042824074074074,5005.400000000001,-5005.400000000001,653.0,200142.30844907407
70,0.11666666666666667,c070,edge-1,204493.50416666665,1.2291666666666665,25177.0,672.0,204493.50416666665,1.2291666666666665,5035.400000000001,-5035.400000000001,672.0,200131.3333333333
71,0.11833333333333333,c071,edge-6,204493.50416666665,1.2355324074074074,26200.0,685.0,204493.50416666665,1.2355324074074074,5240.0,-5240.0,685.0,199939.73969907407
72,0.12,c072,edge-5,223803.2375,1.2297453703703702,26201.0,700.0,223803.2375,1.2297453703703702,5240.200000000001,-5240.200000000001,700.0,219264.26724537034
73,0.12166666666666667,c073,edge-6,223803.2375,1.269675925925926,27224.0,715.0,223803.2375,1.269675925925926,5444.8,-5444.8,715.0,219074.70717592593
74,0.12333333333333334,c074,edge-6,236275.925,1.304398148148148,27224.0,732.0,236275.925,1.304398148148148,5444.8,-5444.8,732.0,231564.42939814815
75,0.125,c075,edge-1,245734.67500000002,1.3072916666666665,27252.0,753.0,245734.67500000002,1.3072916666666665,5450.400000000001,-5450.400000000001,753.0,241038.58229166668
76,0.12666666666666668,c076,edge-5,245734.67500000002,1.3246527777777777,27484.0,770.0,245734.67500000002,1.3246527777777777,5496.8,-5496.8,770.0,241009.1996527778
77,0.12833333333333333,c077,edge-6,253012.48750000002,1.318865740740741,27512.0,789.0,253012.48750000002,1.318865740740741,5502.400000000001,-5502.400000000001,789.0,248300.40636574075
78,0.13,c078,edge-2,253012.48750000002,1.350115740740741,28535.0,810.0,253012.48750000002,1.350115740740741,5707.0,-5707.0,810.0,248116.83761574075
79,0.13166666666666665,c079,edge-2,254809.38749999998,1.3715277777777777,28535.0,833.0,254809.38749999998,1.3715277777777777,5707.0,-5707.0,833.0,249936.75902777776
80,0.13333333333333333,c080,edge-7,254809.38749999998,1.365740740740741,28881.0,856.0,254809.38749999998,1.365740740740741,5776.200000000001,-5776.200000000001,856.0,249890.5532407407
81,0.135,c081,edge-5,254809.38749999998,1.3680555555555558,29113.0,875.0,254809.38749999998,1.3680555555555558,5822.6,-5822.6,875.0,249863.15555555554
82,0.13666666666666666,c082,edge-7,254809.38749999998,1.3807870370370372,29580.0,900.0,254809.38749999998,1.3807870370370372,5916.0,-5916.0,900.0,249794.76828703703
83,0.13833333333333334,c083,edge-6,254809.38749999998,1.3836805555555558,30603.0,921.0,254809.38749999998,1.3836805555555558,6120.6,-6120.6,921.0,249611.17118055554
84,0.14,c084,edge-5,264297.6541666667,1.3964120370370372,30648.0,942.0,264297.6541666667,1.3964120370370372,6129.6,-6129.6,942.0,259111.4505787037
85,0.14166666666666666,c085,edge-7,264297.6541666667,1.4010416666666665,30825.0,969.0,264297.6541666667,1.4010416666666665,6165.0,-6165.0,969.0,259103.05520833336
86,0.14333333333333334,c086,edge-8,264297.6541666667,1.4137731481481481,31192.0,996.0,264297.6541666667,1.4137731481481481,6238.400000000001,-6238.400000000001,996.0,259056.66793981483
87,0.145,c087,edge-4,264297.6541666667,1.4537037037037037,32215.0,1005.0,264297.6541666667,1.4537037037037037,6443.0,-6443.0,1005.0,258861.10787037038
88,0.14666666666666667,c088,edge-2,264297.6541666667,1.4629629629629632,33238.0,1030.0,264297.6541666667,1.4629629629629632,6647.6,-6647.6,1030.0,258681.51712962965
89,0.14833333333333334,c089,edge-6,264297.6541666667,1.490740740740741,33441.0,1053.0,264297.6541666667,1.490740740740741,6688.200000000001,-6688.200000000001,1053.0,258663.9449074074
90,0.15,c090,edge-1,264297.6541666667,1.496527777777778,33586.0,1076.0,264297.6541666667,1.496527777777778,6717.200000000001,-6717.200000000001,1076.0,258657.95069444441
91,0.15166666666666667,c091,edge-1,264297.6541666667,1.506365740740741,33614.0,1101.0,264297.6541666667,1.506365740740741,6722.8,-6722.8,1101.0,258677.36053240742
92,0.15333333333333332,c092,edge-7,264297.6541666667,1.537615740740741,34081.0,1130.0,264297.6541666667,1.537615740740741,6816.200000000001,-6816.200000000001,1130.0,258612.9917824074
93,0.155,c093,edge-1,300972.45416666666,1.566550925925926,34081.0,1157.0,300972.45416666666,1.566550925925926,6816.200000000001,-6816.200000000001,1157.0,295314.82071759255
94,0.15666666666666668,c094,edge-7,300972.45416666666,1.586226851851852,34548.0,1188.0,300972.45416666666,1.586226851851852,6909.6,-6909.6,1188.0,295252.44039351854
95,0.15833333333333333,c095,edge-4,300972.45416666666,1.6041666666666665,35571.0,1199.0,300972.45416666666,1.6041666666666665,7114.200000000001,-7114.200000000001,1199.0,295058.85833333334
96,0.16,c096,edge-1,311060.45416666666,1.636574074074074,35599.0,1228.0,311060.45416666666,1.636574074074074,7119.8,-7119.8,1228.0,305170.2907407408
97,0.16166666666666665,c097,edge-7,311060.45416666666,1.6747685185185186,35996.0,1261.0,311060.45416666666,1.6747685185185186,7199.200000000001,-7199.200000000001,1261.0,305123.9289351852
98,0.16333333333333333,c098,edge-7,311060.45416666666,1.6875,36280.0,1296.0,311060.45416666666,1.6875,7256.0,-7256.0,1296.0,305102.14166666666
99,0.165,c099,edge-1,311060.45416666666,1.730902777777778,36471.0,1327.0,311060.45416666666,1.730902777777778,7294.200000000001,-7294.200000000001,1327.0,305094.9850694444
100,0.16666666666666666,c100,edge-4,312913.8416666667,1.7586805555555556,36471.0,1340.0,312913.8416666667,1.7586805555555556,7294.200000000001,-7294.200000000001,1340.0,306961.4003472222
101,0.16833333333333333,c101,edge-6,312913.8416666667,1.7748842592592593,37494.0,1365.0,312913.8416666667,1.7748842592592593,7498.8,-7498.8,1365.0,306781.81655092596
102,0.17,c102,edge-8,314409.70416666666,1.7743055555555556,37494.0,1394.0,314409.70416666666,1.7743055555555556,7498.8,-7498.8,1394.0,308306.67847222224
103,0.17166666666666666,c103,edge-3,314409.70416666666,1.7696759259259258,37998.0,1413.0,314409.70416666666,1.7696759259259258,7599.6,-7599.6,1413.0,308224.8738425926
104,0.17333333333333334,c104,edge-5,314409.70416666666,1.7777777777777777,38227.0,1436.0,314409.70416666666,1.7777777777777777,7645.400000000001,-7645.400000000001,1436.0,308202.0819444444
105,0.175,c105,edge-8,314409.70416666666,1.8026620370370368,38820.0,1467.0,314409.70416666666,1.8026620370370368,7764.0,-7764.0,1467.0,308114.5068287037
106,0.17666666666666667,c106,edge-3,314409.70416666666,1.8368055555555554,39324.0,1488.0,314409.70416666666,1.8368055555555554,7864.8,-7864.8,1488.0,308034.74097222224
107,0.17833333333333334,c107,edge-8,316024.64166666666,1.8715277777777777,39325.0,1521.0,316024.64166666666,1.8715277777777777,7865.0,-7865.0,1521.0,309682.5131944444
108,0.18,c108,edge-4,316024.64166666666,1.8946759259259258,39375.0,1536.0,316024.64166666666,1.8946759259259258,7875.0,-7875.0,1536.0,309687.53634259256
109,0.18166666666666667,c109,edge-8,316024.64166666666,1.9241898148148147,39968.0,1571.0,316024.64166666666,1.9241898148148147,7993.6,-7993.6,1571.0,309603.9658564815
110,0.18333333333333332,c110,edge-7,316024.64166666666,1.9270833333333333,40435.0,1608.0,316024.64166666666,1.9270833333333333,8087.0,-8087.0,1608.0,309547.56875
111,0.185,c111,edge-1,316024.64166666666,1.974537037037037,40989.0,1641.0,316024.64166666666,1.974537037037037,8197.800000000001,-8197.800000000001,1641.0,309469.8162037037
112,0.18666666666666668,c112,edge-6,316024.64166666666,1.9687499999999998,42012.0,1668.0,316024.64166666666,1.9687499999999998,8402.4,-8402.4,1668.0,309292.21041666664
113,0.18833333333333332,c113,edge-8,325790.4041666667,1.990162037037037,42041.0,1705.0,325790.4041666667,1.990162037037037,8408.2,-8408.2,1705.0,319089.1943287037
114,0.19,c114,edge-6,325790.4041666667,1.9843750000000002,43064.0,1734.0,325790.4041666667,1.9843750000000002,8612.800000000001,-8612.800000000001,1734.0,318913.5885416667
115,0.19166666666666668,c115,edge-7,327383.33749999997,1.9837962962962965,43244.0,1773.0,327383.33749999997,1.9837962962962965,8648.800000000001,-8648.800000000001,1773.0,320509.52129629627
116,0.19333333333333333,c116,edge-2,327383.33749999997,2.0219907407407405,44267.0,1800.0,327383.33749999997,2.0219907407407405,8853.4,-8853.4,1800.0,320331.9594907407
117,0.195,c117,edge-6,327383.33749999997,2.056712962962963,44624.0,1831.0,327383.33749999997,2.056712962962963,8924.800000000001,-8924.800000000001,1831.0,320291.59421296295
118,0.19666666666666666,c118,edge-7,327383.33749999997,2.0474537037037037,45021.0,1872.0,327383.33749999997,2.0474537037037037,9004.2,-9004.2,1872.0,320253.18495370366
119,0.19833333333333333,c119,edge-5,327383.33749999997,2.0462962962962967,45253.0,1897.0,327383.33749999997,2.0462962962962967,9050.6,-9050.6,1897.0,320231.7837962963
120,0.2,c120,edge-3,327383.33749999997,2.0775462962962963,45757.0,1920.0,327383.33749999997,2.0775462962962963,9151.4,-9151.4,1920.0,320154.01504629623
121,0.20166666666666666,c121,edge-4,328249.58749999997,2.1140046296296298,45757.0,1937.0,328249.58749999997,2.1140046296296298,9151.4,-9151.4,1937.0,321037.30150462955
122,0.20333333333333334,c122,edge-2,329530.6875,2.126736111111111,45757.0,1966.0,329530.6875,2.126736111111111,9151.4,-9151.4,1966.0,322347.4142361111
123,0.205,c123,edge-3,329530.6875,2.1597222222222223,46261.0,1991.0,329530.6875,2.1597222222222223,9252.2,-9252.2,1991.0,322271.64722222224
124,0.20666666666666667,c124,edge-8,329530.6875,2.1979166666666665,46537.0,2030.0,329530.6875,2.1979166666666665,9307.4,-9307.4,2030.0,322255.48541666666
125,0.20833333333333334,c125,edge-1,329530.6875,2.2141203703703702,46916.0,2065.0,329530.6875,2.2141203703703702,9383.2,-9383.2,2065.0,322214.7016203704
126,0.21,c126,edge-6,329530.6875,2.2135416666666665,47273.0,2098.0,329530.6875,2.2135416666666665,9454.6,-9454.6,2098.0,322176.3010416667
127,0.21166666666666667,c127,edge-5,329530.6875,2.2297453703703702,47664.0,2125.0,329530.6875,2.2297453703703702,9532.800000000001,-9532.800000000001,2125.0,322125.1172453704
128,0.21333333333333335,c128,edge-6,329530.6875,2.273148148148148,47888.0,2160.0,329530.6875,2.273148148148148,9577.6,-9577.6,2160.0,322115.36064814817
129,0.215,c129,edge-4,329530.6875,2.314814814814815,48911.0,2179.0,329530.6875,2.314814814814815,9782.2,-9782.2,2179.0,321929.8023148148
130,0.21666666666666667,c130,edge-3,329530.6875,2.310763888888889,49178.0,2206.0,329530.6875,2.310763888888889,9835.6,-9835.6,2206.0,321903.3982638889
131,0.21833333333333332,c131,edge-1,329530.6875,2.345486111111111,49369.0,2243.0,329530.6875,2.345486111111111,9873.800000000001,-9873.800000000001,2243.0,321902.23298611114
132,0.22,c132,edge-6,329530.6875,2.3686342592592595,50392.0,2280.0,329530.6875,2.3686342592592595,10078.400000000001,-10078.400000000001,2280.0,321734.65613425925
133,0.22166666666666668,c133,edge-8,329530.6875,2.3865740740740744,50759.0,2321.0,329530.6875,2.3865740740740744,10151.800000000001,-10151.800000000001,2321.0,321702.2740740741
134,0.22333333333333333,c134,edge-6,329530.6875,2.3958333333333335,51116.0,2360.0,329530.6875,2.3958333333333335,10223.2,-10223.2,2360.0,321669.8833333333
135,0.225,c135,edge-8,329530.6875,2.439236111111111,51709.0,2403.0,329530.6875,2.439236111111111,10341.800000000001,-10341.800000000001,2403.0,321594.32673611114
136,0.22666666666666666,c136,edge-2,329530.6875,2.4704861111111107,52732.0,2434.0,329530.6875,2.4704861111111107,10546.400000000001,-10546.400000000001,2434.0,321420.7579861111
137,0.22833333333333333,c137,edge-3,342350.9375,2.4884259259259256,52733.0,2463.0,342350.9375,2.4884259259259256,10546.6,-10546.6,2463.0,334269.8259259259
138,0.23,c138,edge-8,342350.9375,2.4930555555555554,53326.0,2508.0,342350.9375,2.4930555555555554,10665.2,-10665.2,2508.0,334196.23055555555
139,0.23166666666666666,c139,edge-8,342350.9375,2.4890046296296298,53602.0,2555.0,342350.9375,2.4890046296296298,10720.400000000001,-10720.400000000001,2555.0,334188.0265046296
140,0.23333333333333334,c140,edge-8,342350.9375,2.5086805555555554,54195.0,2604.0,342350.9375,2.5086805555555554,10839.0,-10839.0,2604.0,334118.44618055556
141,0.235,c141,edge-7,352716.6541666667,2.502893518518518,54223.0,2647.0,352716.6541666667,2.502893518518518,10844.6,-10844.6,2647.0,344521.55706018524
142,0.23666666666666666,c142,edge-4,354639.8541666667,2.5023148148148144,54223.0,2668.0,354639.8541666667,2.5023148148148144,10844.6,-10844.6,2668.0,346465.75648148154
143,0.23833333333333334,c143,edge-6,354639.8541666667,2.5335648148148144,55246.0,2709.0,354639.8541666667,2.5335648148148144,11049.2,-11049.2,2709.0,346302.1877314815
144,0.24,c144,edge-5,354639.8541666667,2.53125,55637.0,2738.0,354639.8541666667,2.53125,11127.400000000001,-11127.400000000001,2738.0,346252.98541666666
145,0.24166666666666667,c145,edge-4,355989.51666666666,2.5306712962962963,55641.0,2761.0,355989.51666666666,2.5306712962962963,11128.2,-11128.2,2761.0,347624.84733796294
146,0.24333333333333335,c146,edge-7,355989.51666666666,2.552083333333333,56038.0,2806.0,355989.51666666666,2.552083333333333,11207.6,-11207.6,2806.0,347590.46875
147,0.245,c147,edge-1,368244.76666666666,2.585069444444444,56038.0,2845.0,368244.76666666666,2.585069444444444,11207.6,-11207.6,2845.0,359884.7517361111
148,0.24666666666666667,c148,edge-8,368244.76666666666,2.6180555555555554,56631.0,2896.0,368244.76666666666,2.6180555555555554,11326.2,-11326.2,2896.0,359817.1847222222
149,0.24833333333333332,c149,edge-7,368244.76666666666,2.6377314814814814,56977.0,2943.0,368244.76666666666,2.6377314814814814,11395.400000000001,-11395.400000000001,2943.0,359795.0043981481
150,0.25,c150,edge-5,368244.76666666666,2.6608796296296293,57316.0,2974.0,368244.76666666666,2.6608796296296293,11463.2,-11463.2,2974.0,359758.22754629626
151,0.25166666666666665,c151,edge-6,368244.76666666666,2.697337962962963,58339.0,3017.0,368244.76666666666,2.697337962962963,11667.800000000001,-11667.800000000001,3017.0,359596.66400462965
152,0.25333333333333335,c152,edge-7,368244.76666666666,2.706597222222222,58546.0,3066.0,368244.76666666666,2.706597222222222,11709.2,-11709.2,3066.0,359604.2732638889
153,0.255,c153,edge-8,368244.76666666666,2.7430555555555554,59139.0,3119.0,368244.76666666666,2.7430555555555554,11827.800000000001,-11827.800000000001,3119.0,359538.70972222224
154,0.25666666666666665,c154,edge-6,368244.76666666666,2.7459490740740735,60162.0,3164.0,368244.76666666666,2.7459490740740735,12032.400000000001,-12032.400000000001,3164.0,359379.11261574074
155,0.25833333333333336,c155,edge-2,368244.76666666666,2.780671296296296,61185.0,3197.0,368244.76666666666,2.780671296296296,12237.0,-12237.0,3197.0,359207.54733796295
156,0.26,c156,edge-2,368244.76666666666,2.8136574074074074,62208.0,3232.0,368244.76666666666,2.8136574074074074,12441.6,-12441.6,3232.0,359037.9803240741
157,0.26166666666666666,c157,edge-5,368244.76666666666,2.822916666666666,62547.0,3265.0,368244.76666666666,2.822916666666666,12509.400000000001,-12509.400000000001,3265.0,359003.1895833333
158,0.2633333333333333,c158,edge-4,368244.76666666666,2.822337962962963,63570.0,3290.0,368244.76666666666,2.822337962962963,12714.0,-12714.0,3290.0,358823.58900462964
159,0.265,c159,edge-2,368244.76666666666,2.8165509259259256,64593.0,3327.0,368244.76666666666,2.8165509259259256,12918.6,-12918.6,3327.0,358655.9832175926
160,0.26666666666666666,c160,edge-7,368244.76666666666,2.827546296296296,65060.0,3378.0,368244.76666666666,2.827546296296296,13012.0,-13012.0,3378.0,358613.59421296295
161,0.2683333333333333,c161,edge-3,368244.76666666666,2.8339120370370363,65564.0,3409.0,368244.76666666666,2.8339120370370363,13112.800000000001,-13112.800000000001,3409.0,358543.8005787037
162,0.27,c162,edge-3,386775.85,2.838541666666666,65610.0,3442.0,386775.85,2.838541666666666,13122.0,-13122.0,3442.0,377098.68854166666
163,0.27166666666666667,c163,edge-5,386775.85,2.838541666666666,65842.0,3477.0,386775.85,2.838541666666666,13168.400000000001,-13168.400000000001,3477.0,377087.28854166664
164,0.2733333333333333,c164,edge-3,386775.85,2.8767361111111107,66346.0,3512.0,386775.85,2.8767361111111107,13269.2,-13269.2,3512.0,377021.5267361111
