iter,progress,container_id,chosen_node,raw_delay,raw_frag,raw_aff,raw_load,delay_term,frag_term,aff_reward_term,aff_contrib_to_phi,load_term,phi_total
16,0.016,c016,edge-7,47138.0625,0.3275462962962963,3260.0,40.0,47138.0625,0.3275462962962963,652.0,-652.0,40.0,46526.3900462963
17,0.017,c017,edge-7,58368.662500000006,0.34953703703703703,3261.0,45.0,58368.662500000006,0.34953703703703703,652.2,-652.2,45.0,57761.812037037045
18,0.018,c018,edge-3,62847.212499999994,0.3645833333333333,3261.0,48.0,62847.212499999994,0.3645833333333333,652.2,-652.2,48.0,62243.37708333333
19,0.019,c019,edge-3,67455.6625,0.39467592592592593,3262.0,53.0,67455.6625,0.39467592592592593,652.4000000000001,-652.4000000000001,53.0,66856.65717592594
20,0.02,c020,edge-8,75290.675,0.4241898148148148,3262.0,56.0,75290.675,0.4241898148148148,652.4000000000001,-652.4000000000001,56.0,74694.69918981483
21,0.021,c021,edge-7,85685.075,0.4565972222222222,3262.0,63.0,85685.075,0.4565972222222222,652.4000000000001,-652.4000000000001,63.0,85096.13159722222
22,0.022,c022,edge-2,85685.075,0.47511574074074076,4285.0,70.0,85685.075,0.47511574074074076,857.0,-857.0,70.0,84898.55011574074
23,0.023,c023,edge-7,102193.40833333333,0.4780092592592593,4332.0,79.0,102193.40833333333,0.4780092592592593,866.4000000000001,-866.4000000000001,79.0,101406.48634259259
24,0.024,c024,edge-8,113185.60833333332,0.48263888888888895,4333.0,84.0,113185.60833333332,0.48263888888888895,866.6,-866.6,84.0,112403.49097222221
25,0.025,c025,edge-1,114771.80833333333,0.4849537037037038,4333.0,87.0,114771.80833333333,0.4849537037037038,866.6,-866.6,87.0,113992.69328703704
26,0.026,c026,edge-7,114771.80833333333,0.5028935185185186,4800.0,98.0,114771.80833333333,0.5028935185185186,960.0,-960.0,98.0,113910.31122685186
27,0.027,c027,edge-5,119631.20833333333,0.5358796296296297,4829.0,103.0,119631.20833333333,0.5358796296296297,965.8000000000001,-965.8000000000001,103.0,118768.94421296296
28,0.028,c028,edge-2,119631.20833333333,0.5509259259259259,5852.0,112.0,119631.20833333333,0.5509259259259259,1170.4,-1170.4,112.0,118573.35925925926
29,0.029,c029,edge-3,121037.275,0.5653935185185185,5852.0,119.0,121037.275,0.5653935185185185,1170.4,-1170.4,119.0,119986.44039351853
30,0.03,c030,edge-6,121037.275,0.5868055555555556,6043.0,124.0,121037.275,0.5868055555555556,1208.6000000000001,-1208.6000000000001,124.0,119953.26180555555
31,0.031,c031,edge-3,121037.275,0.5879629629629629,6547.0,133.0,121037.275,0.5879629629629629,1309.4,-1309.4,133.0,119861.46296296296
32,0.032,c032,edge-2,121037.275,0.5902777777777778,7570.0,144.0,121037.275,0.5902777777777778,1514.0,-1514.0,144.0,119667.86527777778
33,0.033,c033,edge-2,121037.275,0.6041666666666666,8593.0,157.0,121037.275,0.6041666666666666,1718.6000000000001,-1718.6000000000001,157.0,119476.27916666666
34,0.034,c034,edge-8,133098.775,0.6458333333333334,8620.0,164.0,133098.775,0.6458333333333334,1724.0,-1724.0,164.0,131539.42083333334
35,0.035,c035,edge-5,133618.125,0.6585648148148149,8982.0,171.0,133618.125,0.6585648148148149,1796.4,-1796.4,171.0,131993.3835648148
36,0.036,c036,edge-7,143462.39166666666,0.6747685185185185,8983.0,184.0,143462.39166666666,0.6747685185185185,1796.6000000000001,-1796.6000000000001,184.0,141850.46643518517
37,0.037,c037,edge-8,143462.39166666666,0.7077546296296295,9576.0,193.0,143462.39166666666,0.7077546296296295,1915.2,-1915.2,193.0,141740.8994212963
38,0.038,c038,edge-8,143462.39166666666,0.7407407407407407,10001.0,204.0,143462.39166666666,0.7407407407407407,2000.2,-2000.2,204.0,141666.93240740738
39,0.039,c039,edge-5,143462.39166666666,0.7621527777777777,10340.0,213.0,143462.39166666666,0.7621527777777777,2068.0,-2068.0,213.0,141608.15381944444
40,0.04,c040,edge-8,143462.39166666666,0.7766203703703703,10707.0,226.0,143462.39166666666,0.7766203703703703,2141.4,-2141.4,226.0,141547.76828703703
41,0.041,c041,edge-4,143462.39166666666,0.7777777777777778,11730.0,235.0,143462.39166666666,0.7777777777777778,2346.0,-2346.0,235.0,141352.16944444444
42,0.042,c042,edge-8,143462.39166666666,0.7789351851851851,12323.0,250.0,143462.39166666666,0.7789351851851851,2464.6000000000004,-2464.6000000000004,250.0,141248.57060185185
43,0.043,c043,edge-2,143462.39166666666,0.7939814814814814,13346.0,265.0,143462.39166666666,0.7939814814814814,2669.2000000000003,-2669.2000000000003,265.0,141058.98564814814
44,0.044,c044,edge-2,143462.39166666666,0.8217592592592592,14369.0,282.0,143462.39166666666,0.8217592592592592,2873.8,-2873.8,282.0,140871.41342592594
45,0.045,c045,edge-1,148460.79166666666,0.849537037037037,14369.0,287.0,148460.79166666666,0.849537037037037,2873.8,-2873.8,287.0,145874.84120370372
46,0.046,c046,edge-8,148460.79166666666,0.8489583333333334,14962.0,304.0,148460.79166666666,0.8489583333333334,2992.4,-2992.4,304.0,145773.240625
47,0.047,c047,edge-7,148460.79166666666,0.8836805555555556,15429.0,319.0,148460.79166666666,0.8836805555555556,3085.8,-3085.8,319.0,145694.87534722223
48,0.048,c048,edge-7,149942.875,0.9253472222222222,15520.0,336.0,149942.875,0.9253472222222222,3104.0,-3104.0,336.0,147175.80034722222
49,0.049,c049,edge-2,149942.875,0.9369212962962963,16543.0,355.0,149942.875,0.9369212962962963,3308.6000000000004,-3308.6000000000004,355.0,146990.2119212963
50,0.05,c050,edge-2,149942.875,0.9623842592592593,17566.0,376.0,149942.875,0.9623842592592593,3513.2000000000003,-3513.2000000000003,376.0,146806.63738425926
51,0.051,c051,edge-2,149942.875,0.9890046296296297,18589.0,399.0,149942.875,0.9890046296296297,3717.8,-3717.8,399.0,146625.06400462965
52,0.052,c052,edge-8,149942.875,1.0185185185185186,19014.0,418.0,149942.875,1.0185185185185186,3802.8,-3802.8,418.0,146559.09351851852
53,0.053,c053,edge-4,149942.875,1.019675925925926,20037.0,429.0,149942.875,1.019675925925926,4007.4,-4007.4,429.0,146365.49467592593
54,0.054,c054,edge-3,149942.875,1.050925925925926,20541.0,440.0,149942.875,1.050925925925926,4108.2,-4108.2,440.0,146275.72592592592
55,0.055,c055,edge-7,158756.34166666667,1.0520833333333335,20570.0,459.0,158756.34166666667,1.0520833333333335,4114.0,-4114.0,459.0,155102.39375000002
56,0.056,c056,edge-1,169614.69166666668,1.0648148148148149,20570.0,466.0,169614.69166666668,1.0648148148148149,4114.0,-4114.0,466.0,165967.75648148148
57,0.057,c057,edge-7,169614.69166666668,1.0659722222222223,21037.0,487.0,169614.69166666668,1.0659722222222223,4207.400000000001,-4207.400000000001,487.0,165895.3576388889
58,0.058,c058,edge-1,169614.69166666668,1.0497685185185186,21269.0,496.0,169614.69166666668,1.0497685185185186,4253.8,-4253.8,496.0,165857.9414351852
59,0.059,c059,edge-3,169614.69166666668,1.0711805555555556,21773.0,509.0,169614.69166666668,1.0711805555555556,4354.6,-4354.6,509.0,165770.16284722224
60,0.06,c060,edge-7,169614.69166666668,1.107638888888889,22170.0,532.0,169614.69166666668,1.107638888888889,4434.0,-4434.0,532.0,165713.79930555556
61,0.061,c061,edge-6,172001.00416666668,1.1475694444444444,22170.0,539.0,172001.00416666668,1.1475694444444444,4434.0,-4434.0,539.0,168107.15173611112
62,0.062,c062,edge-2,172001.00416666668,1.185763888888889,23193.0,564.0,172001.00416666668,1.185763888888889,4638.6,-4638.6,564.0,167927.58993055555
63,0.063,c063,edge-1,177581.05416666667,1.2042824074074074,23194.0,575.0,177581.05416666667,1.2042824074074074,4638.8,-4638.8,575.0,173518.4584490741
64,0.064,c064,edge-8,177581.05416666667,1.2256944444444446,23619.0,596.0,177581.05416666667,1.2256944444444446,4723.8,-4723.8,596.0,173454.47986111112
65,0.065,c065,edge-8,177581.05416666667,1.2366898148148149,24212.0,619.0,177581.05416666667,1.2366898148148149,4842.400000000001,-4842.400000000001,619.0,173358.89085648148
66,0.066,c066,edge-1,182525.25416666668,1.2274305555555556,24239.0,632.0,182525.25416666668,1.2274305555555556,4847.8,-4847.8,632.0,178310.68159722225
67,0.067,c067,edge-6,182525.25416666668,1.2233796296296298,24506.0,641.0,182525.25416666668,1.2233796296296298,4901.2,-4901.2,641.0,178266.2775462963
68,0.068,c068,edge-6,207114.19166666668,1.2262731481481484,24534.0,652.0,207114.19166666668,1.2262731481481484,4906.8,-4906.8,652.0,202860.61793981484
69,0.069,c069,edge-8,207114.19166666668,1.2256944444444446,24959.0,677.0,207114.19166666668,1.2256944444444446,4991.8,-4991.8,677.0,202800.61736111113
70,0.07,c070,edge-1,207114.19166666668,1.240740740740741,25109.0,692.0,207114.19166666668,1.240740740740741,5021.8,-5021.8,692.0,202785.63240740742
71,0.071,c071,edge-6,207114.19166666668,1.2471064814814816,26132.0,705.0,207114.19166666668,1.2471064814814816,5226.400000000001,-5226.400000000001,705.0,202594.03877314818
72,0.072,c072,edge-5,225567.125,1.2413194444444446,26133.0,716.0,225567.125,1.2413194444444446,5226.6,-5226.6,716.0,221057.76631944443
73,0.073,c073,edge-2,225567.125,1.2812500000000002,27156.0,743.0,225567.125,1.2812500000000002,5431.200000000001,-5431.200000000001,743.0,220880.20625
74,0.074,c074,edge-6,240422.78749999998,1.3159722222222223,27156.0,758.0,240422.78749999998,1.3159722222222223,5431.200000000001,-5431.200000000001,758.0,235750.90347222218
75,0.075,c075,edge-6,248868.72499999998,1.318865740740741,27184.0,775.0,248868.72499999998,1.318865740740741,5436.8,-5436.8,775.0,244208.24386574072
76,0.076,c076,edge-1,248868.72499999998,1.3327546296296298,27416.0,792.0,248868.72499999998,1.3327546296296298,5483.200000000001,-5483.200000000001,792.0,244178.8577546296
77,0.077,c077,edge-6,248868.72499999998,1.3269675925925928,27619.0,811.0,248868.72499999998,1.3269675925925928,5523.8,-5523.8,811.0,244157.25196759257
78,0.078,c078,edge-2,248868.72499999998,1.3582175925925928,28642.0,840.0,248868.72499999998,1.3582175925925928,5728.400000000001,-5728.400000000001,840.0,243981.68321759257
79,0.079,c079,edge-2,250772.72499999998,1.3796296296296298,28642.0,871.0,250772.72499999998,1.3796296296296298,5728.400000000001,-5728.400000000001,871.0,245916.70462962962
80,0.08,c080,edge-7,250772.72499999998,1.3738425925925928,28988.0,896.0,250772.72499999998,1.3738425925925928,5797.6,-5797.6,896.0,245872.49884259255
81,0.081,c081,edge-1,250772.72499999998,1.3645833333333335,29220.0,915.0,250772.72499999998,1.3645833333333335,5844.0,-5844.0,915.0,245845.08958333332
82,0.082,c082,edge-7,250772.72499999998,1.3773148148148149,29687.0,942.0,250772.72499999998,1.3773148148148149,5937.400000000001,-5937.400000000001,942.0,245778.7023148148
83,0.083,c083,edge-4,250772.72499999998,1.3802083333333333,30710.0,955.0,250772.72499999998,1.3802083333333333,6142.0,-6142.0,955.0,245587.10520833332
84,0.084,c084,edge-1,259408.4583333333,1.4149305555555556,30755.0,976.0,259408.4583333333,1.4149305555555556,6151.0,-6151.0,976.0,254234.87326388888
85,0.085,c085,edge-7,259408.4583333333,1.4195601851851853,30932.0,1005.0,259408.4583333333,1.4195601851851853,6186.400000000001,-6186.400000000001,1005.0,254228.47789351852
86,0.086,c086,edge-8,259408.4583333333,1.432291666666667,31299.0,1032.0,259408.4583333333,1.432291666666667,6259.8,-6259.8,1032.0,254182.09062499998
87,0.087,c087,edge-2,259408.4583333333,1.4722222222222223,32322.0,1065.0,259408.4583333333,1.4722222222222223,6464.400000000001,-6464.400000000001,1065.0,254010.53055555554
88,0.088,c088,edge-2,259408.4583333333,1.4814814814814814,33345.0,1100.0,259408.4583333333,1.4814814814814814,6669.0,-6669.0,1100.0,253840.9398148148
89,0.089,c089,edge-6,259408.4583333333,1.509259259259259,33548.0,1121.0,259408.4583333333,1.509259259259259,6709.6,-6709.6,1121.0,253821.36759259258
90,0.09,c090,edge-1,259408.4583333333,1.5069444444444442,33693.0,1144.0,259408.4583333333,1.5069444444444442,6738.6,-6738.6,1144.0,253815.36527777775
91,0.091,c091,edge-4,260134.35833333334,1.5167824074074074,33693.0,1159.0,260134.35833333334,1.5167824074074074,6738.6,-6738.6,1159.0,254556.27511574075
92,0.092,c092,edge-7,260134.35833333334,1.5480324074074074,34160.0,1190.0,260134.35833333334,1.5480324074074074,6832.0,-6832.0,1190.0,254493.90636574075
93,0.093,c093,edge-1,292949.625,1.5989583333333335,34160.0,1215.0,292949.625,1.5989583333333335,6832.0,-6832.0,1215.0,287334.2239583333
94,0.094,c094,edge-7,292949.625,1.6186342592592595,34627.0,1248.0,292949.625,1.6186342592592595,6925.400000000001,-6925.400000000001,1248.0,287273.84363425925
95,0.095,c095,edge-4,292949.625,1.6365740740740744,35650.0,1265.0,292949.625,1.6365740740740744,7130.0,-7130.0,1265.0,287086.2615740741
96,0.096,c096,edge-7,301607.625,1.6689814814814818,35678.0,1300.0,301607.625,1.6689814814814818,7135.6,-7135.6,1300.0,295773.6939814815
97,0.097,c097,edge-7,301607.625,1.707175925925926,36075.0,1337.0,301607.625,1.707175925925926,7215.0,-7215.0,1337.0,295731.3321759259
98,0.098,c098,edge-7,301607.625,1.7199074074074074,36359.0,1376.0,301607.625,1.7199074074074074,7271.8,-7271.8,1376.0,295713.5449074074
99,0.099,c099,edge-6,301607.625,1.7633101851851851,36550.0,1399.0,301607.625,1.7633101851851851,7310.0,-7310.0,1399.0,295698.38831018517
100,0.1,c100,edge-4,303424.1625,1.7910879629629628,36550.0,1418.0,303424.1625,1.7910879629629628,7310.0,-7310.0,1418.0,297533.95358796295
101,0.101,c101,edge-2,303424.1625,1.807291666666667,37573.0,1455.0,303424.1625,1.807291666666667,7514.6,-7514.6,1455.0,297366.3697916667
102,0.102,c102,edge-4,304649.125,1.8067129629629632,37573.0,1476.0,304649.125,1.8067129629629632,7514.6,-7514.6,1476.0,298612.331712963
103,0.103,c103,edge-3,304649.125,1.8020833333333335,38077.0,1491.0,304649.125,1.8020833333333335,7615.400000000001,-7615.400000000001,1491.0,298526.5270833333
104,0.104,c104,edge-1,304649.125,1.7881944444444446,38306.0,1518.0,304649.125,1.7881944444444446,7661.200000000001,-7661.200000000001,1518.0,298507.7131944444
105,0.105,c105,edge-8,304649.125,1.8130787037037037,38899.0,1547.0,304649.125,1.8130787037037037,7779.8,-7779.8,1547.0,298418.1380787037
106,0.106,c106,edge-3,304649.125,1.8553240740740742,39403.0,1564.0,304649.125,1.8553240740740742,7880.6,-7880.6,1564.0,298334.3803240741
107,0.107,c107,edge-8,306462.0625,1.8900462962962965,39404.0,1595.0,306462.0625,1.8900462962962965,7880.8,-7880.8,1595.0,300178.1525462963
108,0.108,c108,edge-2,306462.0625,1.9131944444444444,39454.0,1634.0,306462.0625,1.9131944444444444,7890.8,-7890.8,1634.0,300207.17569444445
109,0.109,c109,edge-8,306462.0625,1.9427083333333333,40047.0,1667.0,306462.0625,1.9427083333333333,8009.400000000001,-8009.400000000001,1667.0,300121.6052083333
110,0.11,c110,edge-7,306462.0625,1.9456018518518519,40514.0,1708.0,306462.0625,1.9456018518518519,8102.8,-8102.8,1708.0,300069.20810185187
111,0.111,c111,edge-1,306462.0625,1.9849537037037037,41068.0,1737.0,306462.0625,1.9849537037037037,8213.6,-8213.6,1737.0,299987.44745370373
112,0.112,c112,edge-2,306462.0625,1.9791666666666667,42091.0,1778.0,306462.0625,1.9791666666666667,8418.2,-8418.2,1778.0,299823.8416666667
113,0.113,c113,edge-8,317314.625,2.0005787037037037,42120.0,1813.0,317314.625,2.0005787037037037,8424.0,-8424.0,1813.0,310705.6255787037
114,0.114,c114,edge-2,317314.625,1.994791666666667,43143.0,1856.0,317314.625,1.994791666666667,8628.6,-8628.6,1856.0,310544.0197916667
115,0.115,c115,edge-5,318540.0916666667,1.9942129629629632,43323.0,1869.0,318540.0916666667,1.9942129629629632,8664.6,-8664.6,1869.0,311746.4858796297
116,0.116,c116,edge-2,318540.0916666667,2.032407407407408,44346.0,1914.0,318540.0916666667,2.032407407407408,8869.2,-8869.2,1914.0,311586.9240740741
117,0.117,c117,edge-6,318540.0916666667,2.0671296296296298,44703.0,1939.0,318540.0916666667,2.0671296296296298,8940.6,-8940.6,1939.0,311540.5587962963
118,0.118,c118,edge-7,318540.0916666667,2.0578703703703707,45100.0,1982.0,318540.0916666667,2.0578703703703707,9020.0,-9020.0,1982.0,311504.14953703707
119,0.119,c119,edge-1,318540.0916666667,2.0625,45332.0,2013.0,318540.0916666667,2.0625,9066.4,-9066.4,2013.0,311488.75416666665
120,0.12,c120,edge-3,318540.0916666667,2.09375,45836.0,2032.0,318540.0916666667,2.09375,9167.2,-9167.2,2032.0,311406.98541666666
121,0.121,c121,edge-4,319422.0916666667,2.1302083333333335,45836.0,2055.0,319422.0916666667,2.1302083333333335,9167.2,-9167.2,2055.0,312312.021875
122,0.122,c122,edge-2,320775.64166666666,2.142939814814815,45836.0,2102.0,320775.64166666666,2.142939814814815,9167.2,-9167.2,2102.0,313712.5846064815
123,0.123,c123,edge-3,320775.64166666666,2.175925925925926,46340.0,2123.0,320775.64166666666,2.175925925925926,9268.0,-9268.0,2123.0,313632.81759259256
124,0.124,c124,edge-8,320775.64166666666,2.2141203703703702,46616.0,2160.0,320775.64166666666,2.2141203703703702,9323.2,-9323.2,2160.0,313614.65578703705
125,0.125,c125,edge-1,320775.64166666666,2.232638888888889,46995.0,2193.0,320775.64166666666,2.232638888888889,9399.0,-9399.0,2193.0,313571.87430555554
126,0.126,c126,edge-6,320775.64166666666,2.232060185185185,47352.0,2220.0,320775.64166666666,2.232060185185185,9470.4,-9470.4,2220.0,313527.4737268518
127,0.127,c127,edge-5,320775.64166666666,2.248263888888889,47743.0,2235.0,320775.64166666666,2.248263888888889,9548.6,-9548.6,2235.0,313464.28993055556
128,0.128,c128,edge-6,320775.64166666666,2.2916666666666665,47967.0,2264.0,320775.64166666666,2.2916666666666665,9593.4,-9593.4,2264.0,313448.5333333333
129,0.129,c129,edge-4,320775.64166666666,2.3333333333333335,48990.0,2289.0,320775.64166666666,2.3333333333333335,9798.0,-9798.0,2289.0,313268.975
130,0.13,c130,edge-6,320775.64166666666,2.3292824074074074,49257.0,2320.0,320775.64166666666,2.3292824074074074,9851.400000000001,-9851.400000000001,2320.0,313246.57094907406
131,0.131,c131,edge-6,320775.64166666666,2.3640046296296298,49448.0,2353.0,320775.64166666666,2.3640046296296298,9889.6,-9889.6,2353.0,313241.4056712963
132,0.132,c132,edge-4,320775.64166666666,2.3871527777777777,50471.0,2380.0,320775.64166666666,2.3871527777777777,10094.2,-10094.2,2380.0,313063.8288194444
133,0.133,c133,edge-8,320775.64166666666,2.4050925925925926,50838.0,2419.0,320775.64166666666,2.4050925925925926,10167.6,-10167.6,2419.0,313029.44675925927
134,0.134,c134,edge-6,320775.64166666666,2.414351851851852,51195.0,2454.0,320775.64166666666,2.414351851851852,10239.0,-10239.0,2454.0,312993.0560185185
135,0.135,c135,edge-8,320775.64166666666,2.4577546296296298,51788.0,2495.0,320775.64166666666,2.4577546296296298,10357.6,-10357.6,2495.0,312915.4994212963
136,0.136,c136,edge-2,320775.64166666666,2.4890046296296298,52811.0,2544.0,320775.64166666666,2.4890046296296298,10562.2,-10562.2,2544.0,312759.93067129626
137,0.137,c137,edge-3,331059.39166666666,2.5069444444444446,52812.0,2567.0,331059.39166666666,2.5069444444444446,10562.400000000001,-10562.400000000001,2567.0,323066.4986111111
138,0.138,c138,edge-8,331059.39166666666,2.511574074074074,53405.0,2610.0,331059.39166666666,2.511574074074074,10681.0,-10681.0,2610.0,322990.90324074076
139,0.139,c139,edge-8,331059.39166666666,2.5075231481481484,53681.0,2655.0,331059.39166666666,2.5075231481481484,10736.2,-10736.2,2655.0,322980.6991898148
140,0.14,c140,edge-8,331059.39166666666,2.527199074074074,54274.0,2702.0,331059.39166666666,2.527199074074074,10854.800000000001,-10854.800000000001,2702.0,322909.1188657408
141,0.141,c141,edge-1,342514.5416666667,2.529513888888889,54302.0,2737.0,342514.5416666667,2.529513888888889,10860.400000000001,-10860.400000000001,2737.0,334393.67118055554
142,0.142,c142,edge-4,344471.3416666667,2.5289351851851847,54302.0,2766.0,344471.3416666667,2.5289351851851847,10860.400000000001,-10860.400000000001,2766.0,336379.4706018518
143,0.143,c143,edge-6,344471.3416666667,2.5601851851851847,55325.0,2803.0,344471.3416666667,2.5601851851851847,11065.0,-11065.0,2803.0,336211.90185185184
144,0.144,c144,edge-5,344471.3416666667,2.565972222222222,55716.0,2820.0,344471.3416666667,2.565972222222222,11143.2,-11143.2,2820.0,336150.7076388889
145,0.145,c145,edge-4,345843.57916666666,2.565393518518518,55720.0,2851.0,345843.57916666666,2.565393518518518,11144.0,-11144.0,2851.0,337553.1445601852
146,0.146,c146,edge-7,345843.57916666666,2.5868055555555554,56117.0,2896.0,345843.57916666666,2.5868055555555554,11223.400000000001,-11223.400000000001,2896.0,337518.7659722222
147,0.147,c147,edge-1,357214.76249999995,2.611111111111111,56117.0,2933.0,357214.76249999995,2.611111111111111,11223.400000000001,-11223.400000000001,2933.0,348926.97361111105
148,0.148,c148,edge-8,357214.76249999995,2.6440972222222223,56710.0,2982.0,357214.76249999995,2.6440972222222223,11342.0,-11342.0,2982.0,348857.4065972222
149,0.149,c149,edge-7,357214.76249999995,2.663773148148148,57056.0,3029.0,357214.76249999995,2.663773148148148,11411.2,-11411.2,3029.0,348835.2262731481
150,0.15,c150,edge-5,357214.76249999995,2.689236111111111,57395.0,3048.0,357214.76249999995,2.689236111111111,11479.0,-11479.0,3048.0,348786.4517361111
151,0.151,c151,edge-2,357214.76249999995,2.725694444444444,58418.0,3099.0,357214.76249999995,2.725694444444444,11683.6,-11683.6,3099.0,348632.8881944444
152,0.152,c152,edge-5,357214.76249999995,2.7407407407407405,58625.0,3120.0,357214.76249999995,2.7407407407407405,11725.0,-11725.0,3120.0,348612.5032407407
153,0.153,c153,edge-8,357214.76249999995,2.777199074074074,59218.0,3171.0,357214.76249999995,2.777199074074074,11843.6,-11843.6,3171.0,348544.9396990741
154,0.154,c154,edge-6,357214.76249999995,2.7800925925925926,60241.0,3210.0,357214.76249999995,2.7800925925925926,12048.2,-12048.2,3210.0,348379.3425925925
155,0.155,c155,edge-2,357214.76249999995,2.814814814814815,61264.0,3263.0,357214.76249999995,2.814814814814815,12252.800000000001,-12252.800000000001,3263.0,348227.7773148148
156,0.156,c156,edge-2,357214.76249999995,2.847800925925926,62287.0,3318.0,357214.76249999995,2.847800925925926,12457.400000000001,-12457.400000000001,3318.0,348078.2103009258
157,0.157,c157,edge-5,357214.76249999995,2.857060185185185,62626.0,3341.0,357214.76249999995,2.857060185185185,12525.2,-12525.2,3341.0,348033.4195601851
158,0.158,c158,edge-4,357214.76249999995,2.8564814814814814,63649.0,3374.0,357214.76249999995,2.8564814814814814,12729.800000000001,-12729.800000000001,3374.0,347861.8189814814
159,0.159,c159,edge-2,357214.76249999995,2.8506944444444446,64672.0,3431.0,357214.76249999995,2.8506944444444446,12934.400000000001,-12934.400000000001,3431.0,347714.21319444437
160,0.16,c160,edge-7,357214.76249999995,2.8616898148148153,65139.0,3480.0,357214.76249999995,2.8616898148148153,13027.800000000001,-13027.800000000001,3480.0,347669.8241898148
161,0.161,c161,edge-3,357214.76249999995,2.8680555555555562,65643.0,3505.0,357214.76249999995,2.8680555555555562,13128.6,-13128.6,3505.0,347594.03055555554
162,0.162,c162,edge-3,372764.3458333333,2.8726851851851856,65689.0,3532.0,372764.3458333333,2.8726851851851856,13137.800000000001,-13137.800000000001,3532.0,363161.4185185185
163,0.163,c163,edge-1,372764.3458333333,2.8755787037037046,65921.0,3571.0,372764.3458333333,2.8755787037037046,13184.2,-13184.2,3571.0,363154.021412037
164,0.164,c164,edge-3,372764.3458333333,2.913773148148149,66425.0,3600.0,372764.3458333333,2.913773148148149,13285.0,-13285.0,3600.0,363082.2596064815
165,0.165,c165,edge-7,372764.3458333333,2.9062500000000004,66822.0,3651.0,372764.3458333333,2.9062500000000004,13364.400000000001,-13364.400000000001,3651.0,363053.8520833333
166,0.166,c166,edge-2,372764.3458333333,2.942708333333334,67845.0,3710.0,372764.3458333333,2.942708333333334,13569.0,-13569.0,3710.0,362908.28854166664
167,0.167,c167,edge-1,372764.3458333333,2.9490740740740744,67999.0,3751.0,372764.3458333333,2.9490740740740744,13599.800000000001,-13599.800000000001,3751.0,362918.49490740744
168,0.168,c168,edge-3,372764.3458333333,2.9687500000000004,68380.0,3782.0,372764.3458333333,2.9687500000000004,13676.0,-13676.0,3782.0,362873.3145833333
169,0.169,c169,edge-2,372764.3458333333,3.0034722222222228,69403.0,3843.0,372764.3458333333,3.0034722222222228,13880.6,-13880.6,3843.0,362729.7493055556
170,0.17,c170,edge-2,376313.9583333333,3.039351851851852,69403.0,3906.0,376313.9583333333,3.039351851851852,13880.6,-13880.6,3906.0,366342.3976851852
171,0.171,c171,edge-4,376313.9583333333,3.0607638888888893,70426.0,3941.0,376313.9583333333,3.0607638888888893,14085.2,-14085.2,3941.0,366172.8190972222
172,0.172,c172,edge-7,376313.9583333333,3.0989583333333335,70772.0,3994.0,376313.9583333333,3.0989583333333335,14154.400000000001,-14154.400000000001,3994.0,366156.6572916666
