iter,progress,container_id,chosen_node,raw_delay,raw_frag,raw_aff,raw_load,delay_term,frag_term,aff_reward_term,aff_contrib_to_phi,load_term,phi_total
24,0.06,c024,edge-8,133366.80416666667,0.474537037037037,3379.0,82.0,133366.80416666667,0.474537037037037,675.8000000000001,-675.8000000000001,82.0,132773.47870370373
25,0.0625,c025,edge-7,137329.7375,0.47916666666666663,3379.0,87.0,137329.7375,0.47916666666666663,675.8000000000001,-675.8000000000001,87.0,136741.41666666666
26,0.065,c026,edge-5,137329.7375,0.4971064814814814,3846.0,98.0,137329.7375,0.4971064814814814,769.2,-769.2,98.0,136659.03460648147
27,0.0675,c027,edge-1,139218.07083333336,0.5300925925925926,3847.0,101.0,139218.07083333336,0.5300925925925926,769.4000000000001,-769.4000000000001,101.0,138550.20092592595
28,0.07,c028,edge-6,139218.07083333336,0.5393518518518519,4870.0,108.0,139218.07083333336,0.5393518518518519,974.0,-974.0,108.0,138352.6101851852
29,0.0725,c029,edge-7,140555.1375,0.5538194444444444,4870.0,115.0,140555.1375,0.5538194444444444,974.0,-974.0,115.0,139696.69131944445
30,0.075,c030,edge-7,140555.1375,0.5752314814814814,5061.0,124.0,140555.1375,0.5752314814814814,1012.2,-1012.2,124.0,139667.5127314815
31,0.0775,c031,edge-7,140555.1375,0.5763888888888888,5565.0,135.0,140555.1375,0.5763888888888888,1113.0,-1113.0,135.0,139577.7138888889
32,0.08,c032,edge-2,140555.1375,0.5787037037037036,6588.0,142.0,140555.1375,0.5787037037037036,1317.6000000000001,-1317.6000000000001,142.0,139380.1162037037
33,0.0825,c033,edge-2,140555.1375,0.5925925925925926,7611.0,151.0,140555.1375,0.5925925925925926,1522.2,-1522.2,151.0,139184.53009259258
34,0.085,c034,edge-8,150755.1375,0.6342592592592593,7638.0,158.0,150755.1375,0.6342592592592593,1527.6000000000001,-1527.6000000000001,158.0,149386.17175925928
35,0.0875,c035,edge-3,151305.0875,0.6458333333333334,8000.0,167.0,151305.0875,0.6458333333333334,1600.0,-1600.0,167.0,149872.73333333334
36,0.09,c036,edge-1,153534.95416666666,0.6620370370370371,8029.0,172.0,153534.95416666666,0.6620370370370371,1605.8000000000002,-1605.8000000000002,172.0,152101.81620370373
37,0.0925,c037,edge-8,153534.95416666666,0.6950231481481481,8622.0,181.0,153534.95416666666,0.6950231481481481,1724.4,-1724.4,181.0,151992.24918981481
38,0.095,c038,edge-8,153534.95416666666,0.7280092592592593,9047.0,192.0,153534.95416666666,0.7280092592592593,1809.4,-1809.4,192.0,151918.28217592594
39,0.0975,c039,edge-3,153534.95416666666,0.7465277777777778,9386.0,203.0,153534.95416666666,0.7465277777777778,1877.2,-1877.2,203.0,151861.50069444443
40,0.1,c040,edge-8,153534.95416666666,0.7609953703703703,9753.0,216.0,153534.95416666666,0.7609953703703703,1950.6000000000001,-1950.6000000000001,216.0,151801.11516203702
41,0.1025,c041,edge-4,153534.95416666666,0.7621527777777777,10776.0,223.0,153534.95416666666,0.7621527777777777,2155.2000000000003,-2155.2000000000003,223.0,151603.51631944443
42,0.105,c042,edge-8,153534.95416666666,0.7633101851851851,11369.0,238.0,153534.95416666666,0.7633101851851851,2273.8,-2273.8,238.0,151499.91747685187
43,0.1075,c043,edge-2,153534.95416666666,0.7783564814814814,12392.0,249.0,153534.95416666666,0.7783564814814814,2478.4,-2478.4,249.0,151306.33252314816
44,0.11,c044,edge-2,153534.95416666666,0.8055555555555556,13415.0,262.0,153534.95416666666,0.8055555555555556,2683.0,-2683.0,262.0,151114.75972222222
45,0.1125,c045,edge-1,159858.6875,0.8350694444444444,13415.0,269.0,159858.6875,0.8350694444444444,2683.0,-2683.0,269.0,157445.52256944444
46,0.115,c046,edge-8,159858.6875,0.8344907407407407,14008.0,286.0,159858.6875,0.8344907407407407,2801.6000000000004,-2801.6000000000004,286.0,157343.92199074072
47,0.1175,c047,edge-5,159858.6875,0.869212962962963,14475.0,299.0,159858.6875,0.869212962962963,2895.0,-2895.0,299.0,157263.55671296295
48,0.12,c048,edge-5,161255.77083333334,0.9108796296296297,14566.0,314.0,161255.77083333334,0.9108796296296297,2913.2000000000003,-2913.2000000000003,314.0,158657.48171296297
49,0.1225,c049,edge-2,161255.77083333334,0.9230324074074074,15589.0,329.0,161255.77083333334,0.9230324074074074,3117.8,-3117.8,329.0,158467.89386574077
50,0.125,c050,edge-2,161255.77083333334,0.9484953703703703,16612.0,346.0,161255.77083333334,0.9484953703703703,3322.4,-3322.4,346.0,158280.3193287037
51,0.1275,c051,edge-2,161255.77083333334,0.9745370370370371,17635.0,365.0,161255.77083333334,0.9745370370370371,3527.0,-3527.0,365.0,158094.7453703704
52,0.13,c052,edge-8,161255.77083333334,1.004050925925926,18060.0,384.0,161255.77083333334,1.004050925925926,3612.0,-3612.0,384.0,158028.77488425927
53,0.1325,c053,edge-6,161255.77083333334,1.0052083333333335,19083.0,393.0,161255.77083333334,1.0052083333333335,3816.6000000000004,-3816.6000000000004,393.0,157833.17604166668
54,0.135,c054,edge-7,161255.77083333334,1.0364583333333335,19587.0,406.0,161255.77083333334,1.0364583333333335,3917.4,-3917.4,406.0,157745.4072916667
55,0.1375,c055,edge-1,165425.8375,1.0376157407407407,19616.0,415.0,165425.8375,1.0376157407407407,3923.2000000000003,-3923.2000000000003,415.0,161918.6751157407
56,0.14,c056,edge-1,179802.4375,1.037037037037037,19617.0,426.0,179802.4375,1.037037037037037,3923.4,-3923.4,426.0,176306.07453703706
57,0.1425,c057,edge-5,179802.4375,1.0381944444444444,20084.0,443.0,179802.4375,1.0381944444444444,4016.8,-4016.8,443.0,176229.67569444445
58,0.145,c058,edge-3,179802.4375,1.0266203703703702,20316.0,456.0,179802.4375,1.0266203703703702,4063.2000000000003,-4063.2000000000003,456.0,176196.26412037035
59,0.1475,c059,edge-7,179802.4375,1.0410879629629628,20820.0,471.0,179802.4375,1.0410879629629628,4164.0,-4164.0,471.0,176110.47858796295
60,0.15,c060,edge-5,179802.4375,1.0775462962962963,21217.0,490.0,179802.4375,1.0775462962962963,4243.400000000001,-4243.400000000001,490.0,176050.1150462963
61,0.1525,c061,edge-7,188956.08750000002,1.1174768518518519,21217.0,507.0,188956.08750000002,1.1174768518518519,4243.400000000001,-4243.400000000001,507.0,185220.80497685188
62,0.155,c062,edge-2,188956.08750000002,1.1556712962962963,22240.0,528.0,188956.08750000002,1.1556712962962963,4448.0,-4448.0,528.0,185037.24317129632
63,0.1575,c063,edge-7,193929.62083333335,1.1770833333333335,22268.0,547.0,193929.62083333335,1.1770833333333335,4453.6,-4453.6,547.0,190024.1979166667
64,0.16,c064,edge-8,193929.62083333335,1.1984953703703705,22693.0,568.0,193929.62083333335,1.1984953703703705,4538.6,-4538.6,568.0,189960.2193287037
65,0.1625,c065,edge-8,193929.62083333335,1.209490740740741,23286.0,591.0,193929.62083333335,1.209490740740741,4657.2,-4657.2,591.0,189864.63032407407
66,0.165,c066,edge-7,199212.08750000002,1.1909722222222223,23313.0,612.0,199212.08750000002,1.1909722222222223,4662.6,-4662.6,612.0,195162.67847222224
67,0.1675,c067,edge-7,199212.08750000002,1.1921296296296298,23580.0,635.0,199212.08750000002,1.1921296296296298,4716.0,-4716.0,635.0,195132.27962962966
68,0.17,c068,edge-6,199212.08750000002,1.1950231481481481,24603.0,646.0,199212.08750000002,1.1950231481481481,4920.6,-4920.6,646.0,194938.68252314816
69,0.1725,c069,edge-8,199212.08750000002,1.1944444444444446,25028.0,671.0,199212.08750000002,1.1944444444444446,5005.6,-5005.6,671.0,194878.68194444446
70,0.175,c070,edge-7,199212.08750000002,1.2141203703703702,25178.0,696.0,199212.08750000002,1.2141203703703702,5035.6,-5035.6,696.0,194873.70162037038
71,0.1775,c071,edge-6,199212.08750000002,1.2204861111111112,26201.0,709.0,199212.08750000002,1.2204861111111112,5240.200000000001,-5240.200000000001,709.0,194682.10798611114
72,0.18,c072,edge-3,218521.82083333336,1.214699074074074,26202.0,724.0,218521.82083333336,1.214699074074074,5240.400000000001,-5240.400000000001,724.0,214006.63553240744
73,0.1825,c073,edge-6,218521.82083333336,1.2546296296296293,27225.0,739.0,218521.82083333336,1.2546296296296293,5445.0,-5445.0,739.0,213817.075462963
74,0.185,c074,edge-6,230994.50833333336,1.2893518518518516,27225.0,756.0,230994.50833333336,1.2893518518518516,5445.0,-5445.0,756.0,226306.7976851852
75,0.1875,c075,edge-7,239683.25833333336,1.2922453703703702,27253.0,783.0,239683.25833333336,1.2922453703703702,5450.6,-5450.6,783.0,235016.95057870372
76,0.19,c076,edge-3,239683.25833333336,1.3096064814814814,27485.0,800.0,239683.25833333336,1.3096064814814814,5497.0,-5497.0,800.0,234987.56793981485
77,0.1925,c077,edge-5,251798.97500000003,1.3038194444444442,27485.0,821.0,251798.97500000003,1.3038194444444442,5497.0,-5497.0,821.0,247124.27881944447
78,0.195,c078,edge-2,251798.97500000003,1.3350694444444442,28508.0,844.0,251798.97500000003,1.3350694444444442,5701.6,-5701.6,844.0,246942.71006944447
79,0.1975,c079,edge-2,253840.675,1.3564814814814814,28508.0,869.0,253840.675,1.3564814814814814,5701.6,-5701.6,869.0,249009.43148148147
80,0.2,c080,edge-5,253840.675,1.3506944444444442,28854.0,892.0,253840.675,1.3506944444444442,5770.8,-5770.8,892.0,248963.22569444444
81,0.2025,c081,edge-3,253840.675,1.353009259259259,29086.0,911.0,253840.675,1.353009259259259,5817.200000000001,-5817.200000000001,911.0,248935.82800925925
82,0.205,c082,edge-5,253840.675,1.365740740740741,29553.0,936.0,253840.675,1.365740740740741,5910.6,-5910.6,936.0,248867.4407407407
83,0.2075,c083,edge-6,253840.675,1.368634259259259,30576.0,955.0,253840.675,1.368634259259259,6115.200000000001,-6115.200000000001,955.0,248681.84363425925
84,0.21,c084,edge-7,266752.4583333334,1.394675925925926,30576.0,984.0,266752.4583333334,1.394675925925926,6115.200000000001,-6115.200000000001,984.0,261622.65300925926
85,0.2125,c085,edge-1,266752.4583333334,1.3993055555555554,30753.0,997.0,266752.4583333334,1.3993055555555554,6150.6,-6150.6,997.0,261600.25763888893
86,0.215,c086,edge-8,266752.4583333334,1.412037037037037,31120.0,1024.0,266752.4583333334,1.412037037037037,6224.0,-6224.0,1024.0,261553.8703703704
87,0.2175,c087,edge-6,266752.4583333334,1.4519675925925926,32143.0,1045.0,266752.4583333334,1.4519675925925926,6428.6,-6428.6,1045.0,261370.31030092595
88,0.22,c088,edge-2,266752.4583333334,1.461226851851852,33166.0,1072.0,266752.4583333334,1.461226851851852,6633.200000000001,-6633.200000000001,1072.0,261192.7195601852
89,0.2225,c089,edge-5,266752.4583333334,1.4890046296296298,33369.0,1099.0,266752.4583333334,1.4890046296296298,6673.8,-6673.8,1099.0,261179.147337963
90,0.225,c090,edge-7,266752.4583333334,1.4866898148148149,33514.0,1130.0,266752.4583333334,1.4866898148148149,6702.8,-6702.8,1130.0,261181.14502314822
91,0.2275,c091,edge-2,267626.75833333336,1.4965277777777777,33514.0,1159.0,267626.75833333336,1.4965277777777777,6702.8,-6702.8,1159.0,262084.45486111112
92,0.23,c092,edge-5,267626.75833333336,1.5277777777777777,33981.0,1188.0,267626.75833333336,1.5277777777777777,6796.200000000001,-6796.200000000001,1188.0,262020.0861111111
93,0.2325,c093,edge-1,297302.69166666665,1.5653935185185186,33981.0,1203.0,297302.69166666665,1.5653935185185186,6796.200000000001,-6796.200000000001,1203.0,291711.0570601852
94,0.235,c094,edge-5,297302.69166666665,1.5850694444444444,34448.0,1234.0,297302.69166666665,1.5850694444444444,6889.6,-6889.6,1234.0,291648.6767361111
95,0.2375,c095,edge-4,297302.69166666665,1.6030092592592593,35471.0,1243.0,297302.69166666665,1.6030092592592593,7094.200000000001,-7094.200000000001,1243.0,291453.0946759259
96,0.24,c096,edge-1,305748.35833333334,1.6267361111111112,35499.0,1260.0,305748.35833333334,1.6267361111111112,7099.8,-7099.8,1260.0,299910.1850694445
97,0.2425,c097,edge-5,305748.35833333334,1.6649305555555556,35896.0,1293.0,305748.35833333334,1.6649305555555556,7179.200000000001,-7179.200000000001,1293.0,299863.8232638889
98,0.245,c098,edge-5,305748.35833333334,1.677662037037037,36180.0,1328.0,305748.35833333334,1.677662037037037,7236.0,-7236.0,1328.0,299842.03599537036
99,0.2475,c099,edge-7,305748.35833333334,1.7100694444444444,36371.0,1361.0,305748.35833333334,1.7100694444444444,7274.200000000001,-7274.200000000001,1361.0,299836.86840277776
100,0.25,c100,edge-4,307601.7458333333,1.737847222222222,36371.0,1372.0,307601.7458333333,1.737847222222222,7274.200000000001,-7274.200000000001,1372.0,301701.2836805555
101,0.2525,c101,edge-2,307601.7458333333,1.7540509259259258,37394.0,1403.0,307601.7458333333,1.7540509259259258,7478.8,-7478.8,1403.0,301527.6998842592
102,0.255,c102,edge-4,308850.35833333334,1.7563657407407407,37394.0,1416.0,308850.35833333334,1.7563657407407407,7478.8,-7478.8,1416.0,302789.3146990741
103,0.2575,c103,edge-7,308850.35833333334,1.7575231481481481,37898.0,1451.0,308850.35833333334,1.7575231481481481,7579.6,-7579.6,1451.0,302723.5158564815
104,0.26,c104,edge-3,318338.625,1.771412037037037,37943.0,1472.0,318338.625,1.771412037037037,7588.6,-7588.6,1472.0,312223.79641203705
105,0.2625,c105,edge-8,318338.625,1.7962962962962963,38536.0,1501.0,318338.625,1.7962962962962963,7707.200000000001,-7707.200000000001,1501.0,312134.2212962963
106,0.265,c106,edge-7,318338.625,1.839699074074074,39040.0,1538.0,318338.625,1.839699074074074,7808.0,-7808.0,1538.0,312070.4646990741
107,0.2675,c107,edge-8,319905.1875,1.8744212962962963,39041.0,1569.0,319905.1875,1.8744212962962963,7808.200000000001,-7808.200000000001,1569.0,313667.8619212963
108,0.27,c108,edge-4,319905.1875,1.8946759259259256,39091.0,1584.0,319905.1875,1.8946759259259256,7818.200000000001,-7818.200000000001,1584.0,313672.8821759259
109,0.2725,c109,edge-8,319905.1875,1.9241898148148147,39684.0,1617.0,319905.1875,1.9241898148148147,7936.8,-7936.8,1617.0,313587.31168981484
110,0.275,c110,edge-5,319905.1875,1.9270833333333333,40151.0,1654.0,319905.1875,1.9270833333333333,8030.200000000001,-8030.200000000001,1654.0,313530.9145833333
111,0.2775,c111,edge-1,319905.1875,1.974537037037037,40705.0,1673.0,319905.1875,1.974537037037037,8141.0,-8141.0,1673.0,313439.162037037
112,0.28,c112,edge-6,319905.1875,1.96875,41728.0,1696.0,319905.1875,1.96875,8345.6,-8345.6,1696.0,313257.55625
113,0.2825,c113,edge-8,329405.425,1.990162037037037,41757.0,1731.0,329405.425,1.990162037037037,8351.4,-8351.4,1731.0,322787.015162037
114,0.285,c114,edge-6,329405.425,1.984375,42780.0,1756.0,329405.425,1.984375,8556.0,-8556.0,1756.0,322607.409375
115,0.2875,c115,edge-1,331162.1583333333,1.9837962962962965,42960.0,1777.0,331162.1583333333,1.9837962962962965,8592.0,-8592.0,1777.0,324349.1421296296
116,0.29,c116,edge-2,331162.1583333333,2.021990740740741,43983.0,1810.0,331162.1583333333,2.021990740740741,8796.6,-8796.6,1810.0,324177.5803240741
117,0.2925,c117,edge-6,331162.1583333333,2.056712962962963,44340.0,1837.0,331162.1583333333,2.056712962962963,8868.0,-8868.0,1837.0,324133.2150462963
118,0.295,c118,edge-5,331162.1583333333,2.0474537037037037,44737.0,1876.0,331162.1583333333,2.0474537037037037,8947.4,-8947.4,1876.0,324092.805787037
119,0.2975,c119,edge-3,331162.1583333333,2.0462962962962963,44969.0,1899.0,331162.1583333333,2.0462962962962963,8993.800000000001,-8993.800000000001,1899.0,324069.40462962963
120,0.3,c120,edge-7,331162.1583333333,2.0775462962962963,45473.0,1938.0,331162.1583333333,2.0775462962962963,9094.6,-9094.6,1938.0,324007.63587962964
121,0.3025,c121,edge-2,332120.6583333333,2.1140046296296298,45473.0,1973.0,332120.6583333333,2.1140046296296298,9094.6,-9094.6,1973.0,325001.17233796295
122,0.305,c122,edge-8,334058.4083333333,2.126736111111111,45473.0,2010.0,334058.4083333333,2.126736111111111,9094.6,-9094.6,2010.0,326975.9350694445
123,0.3075,c123,edge-7,334058.4083333333,2.1597222222222223,45977.0,2051.0,334058.4083333333,2.1597222222222223,9195.4,-9195.4,2051.0,326916.16805555555
124,0.31,c124,edge-8,334058.4083333333,2.197916666666667,46253.0,2090.0,334058.4083333333,2.197916666666667,9250.6,-9250.6,2090.0,326900.00625000003
125,0.3125,c125,edge-1,334058.4083333333,2.2141203703703702,46632.0,2113.0,334058.4083333333,2.2141203703703702,9326.4,-9326.4,2113.0,326847.2224537037
126,0.315,c126,edge-6,334058.4083333333,2.213541666666667,46989.0,2142.0,334058.4083333333,2.213541666666667,9397.800000000001,-9397.800000000001,2142.0,326804.821875
127,0.3175,c127,edge-3,334058.4083333333,2.2297453703703702,47380.0,2167.0,334058.4083333333,2.2297453703703702,9476.0,-9476.0,2167.0,326751.6380787037
128,0.32,c128,edge-6,334058.4083333333,2.273148148148148,47604.0,2198.0,334058.4083333333,2.273148148148148,9520.800000000001,-9520.800000000001,2198.0,326737.8814814815
129,0.3225,c129,edge-4,334058.4083333333,2.314814814814815,48627.0,2215.0,334058.4083333333,2.314814814814815,9725.4,-9725.4,2215.0,326550.32314814813
130,0.325,c130,edge-7,334058.4083333333,2.3107638888888893,48894.0,2258.0,334058.4083333333,2.3107638888888893,9778.800000000001,-9778.800000000001,2258.0,326539.9190972222
131,0.3275,c131,edge-7,334058.4083333333,2.345486111111111,49085.0,2303.0,334058.4083333333,2.345486111111111,9817.0,-9817.0,2303.0,326546.75381944445
132,0.33,c132,edge-6,334058.4083333333,2.3686342592592595,50108.0,2336.0,334058.4083333333,2.3686342592592595,10021.6,-10021.6,2336.0,326375.1769675926
133,0.3325,c133,edge-8,334058.4083333333,2.3865740740740744,50475.0,2377.0,334058.4083333333,2.3865740740740744,10095.0,-10095.0,2377.0,326342.7949074074
134,0.335,c134,edge-6,334058.4083333333,2.3958333333333335,50832.0,2412.0,334058.4083333333,2.3958333333333335,10166.400000000001,-10166.400000000001,2412.0,326306.4041666666
135,0.3375,c135,edge-8,334058.4083333333,2.4392361111111107,51425.0,2455.0,334058.4083333333,2.4392361111111107,10285.0,-10285.0,2455.0,326230.84756944445
136,0.34,c136,edge-2,334058.4083333333,2.4704861111111107,52448.0,2492.0,334058.4083333333,2.4704861111111107,10489.6,-10489.6,2492.0,326063.2788194445
137,0.3425,c137,edge-7,352569.1583333334,2.4884259259259256,52449.0,2539.0,352569.1583333334,2.4884259259259256,10489.800000000001,-10489.800000000001,2539.0,344620.8467592593
138,0.345,c138,edge-8,352569.1583333334,2.493055555555556,53042.0,2584.0,352569.1583333334,2.493055555555556,10608.400000000001,-10608.400000000001,2584.0,344547.2513888889
139,0.3475,c139,edge-8,352569.1583333334,2.4890046296296298,53318.0,2631.0,352569.1583333334,2.4890046296296298,10663.6,-10663.6,2631.0,344539.047337963
140,0.35,c140,edge-8,352569.1583333334,2.508680555555556,53911.0,2680.0,352569.1583333334,2.508680555555556,10782.2,-10782.2,2680.0,344469.46701388893
141,0.3525,c141,edge-1,363949.175,2.5109953703703707,53939.0,2705.0,363949.175,2.5109953703703707,10787.800000000001,-10787.800000000001,2705.0,355868.8859953704
142,0.355,c142,edge-2,366069.175,2.510416666666667,53939.0,2744.0,366069.175,2.510416666666667,10787.800000000001,-10787.800000000001,2744.0,358027.8854166667
143,0.3575,c143,edge-6,366069.175,2.541666666666667,54962.0,2781.0,366069.175,2.541666666666667,10992.400000000001,-10992.400000000001,2781.0,357860.31666666665
144,0.36,c144,edge-3,366069.175,2.539351851851852,55353.0,2808.0,366069.175,2.539351851851852,11070.6,-11070.6,2808.0,357809.11435185187
145,0.3625,c145,edge-2,367551.06249999994,2.5387731481481484,55357.0,2849.0,367551.06249999994,2.5387731481481484,11071.400000000001,-11071.400000000001,2849.0,359331.20127314806
146,0.365,c146,edge-5,367551.06249999994,2.560185185185185,55754.0,2890.0,367551.06249999994,2.560185185185185,11150.800000000001,-11150.800000000001,2890.0,359292.8226851851
147,0.3675,c147,edge-7,378306.37916666665,2.5931712962962963,55754.0,2939.0,378306.37916666665,2.5931712962962963,11150.800000000001,-11150.800000000001,2939.0,370097.17233796295
148,0.37,c148,edge-8,378306.37916666665,2.6261574074074074,56347.0,2990.0,378306.37916666665,2.6261574074074074,11269.400000000001,-11269.400000000001,2990.0,370029.60532407404
149,0.3725,c149,edge-5,378306.37916666665,2.645833333333333,56693.0,3033.0,378306.37916666665,2.645833333333333,11338.6,-11338.6,3033.0,370003.425
150,0.375,c150,edge-3,378306.37916666665,2.6603009259259256,57032.0,3062.0,378306.37916666665,2.6603009259259256,11406.400000000001,-11406.400000000001,3062.0,369964.6394675925
151,0.3775,c151,edge-6,378306.37916666665,2.6967592592592595,58055.0,3101.0,378306.37916666665,2.6967592592592595,11611.0,-11611.0,3101.0,369799.0759259259
152,0.38,c152,edge-6,386953.2291666666,2.706018518518519,58056.0,3142.0,386953.2291666666,2.706018518518519,11611.2,-11611.2,3142.0,378486.73518518516
153,0.3825,c153,edge-8,386953.2291666666,2.742476851851852,58649.0,3195.0,386953.2291666666,2.742476851851852,11729.800000000001,-11729.800000000001,3195.0,378421.1716435185
154,0.385,c154,edge-6,386953.2291666666,2.7453703703703702,59672.0,3238.0,386953.2291666666,2.7453703703703702,11934.400000000001,-11934.400000000001,3238.0,378259.574537037
155,0.3875,c155,edge-2,386953.2291666666,2.7800925925925926,60695.0,3281.0,386953.2291666666,2.7800925925925926,12139.0,-12139.0,3281.0,378098.0092592592
156,0.39,c156,edge-2,386953.2291666666,2.8130787037037037,61718.0,3326.0,386953.2291666666,2.8130787037037037,12343.6,-12343.6,3326.0,377938.44224537036
157,0.3925,c157,edge-3,386953.2291666666,2.8055555555555554,62057.0,3357.0,386953.2291666666,2.8055555555555554,12411.400000000001,-12411.400000000001,3357.0,377901.63472222217
158,0.395,c158,edge-4,386953.2291666666,2.8049768518518516,63080.0,3376.0,386953.2291666666,2.8049768518518516,12616.0,-12616.0,3376.0,377716.0341435185
159,0.3975,c159,edge-2,386953.2291666666,2.799189814814815,64103.0,3423.0,386953.2291666666,2.799189814814815,12820.6,-12820.6,3423.0,377558.4283564815
160,0.4,c160,edge-5,386953.2291666666,2.810185185185185,64570.0,3468.0,386953.2291666666,2.810185185185185,12914.0,-12914.0,3468.0,377510.0393518518
161,0.4025,c161,edge-7,386953.2291666666,2.816550925925926,65074.0,3519.0,386953.2291666666,2.816550925925926,13014.800000000001,-13014.800000000001,3519.0,377460.24571759254
162,0.405,c162,edge-7,413836.9791666666,2.821180555555556,65120.0,3572.0,413836.9791666666,2.821180555555556,13024.0,-13024.0,3572.0,404387.8003472222
163,0.4075,c163,edge-3,413836.9791666666,2.842013888888889,65352.0,3605.0,413836.9791666666,2.842013888888889,13070.400000000001,-13070.400000000001,3605.0,404374.4211805555
164,0.41,c164,edge-7,413836.9791666666,2.8802083333333335,65856.0,3660.0,413836.9791666666,2.8802083333333335,13171.2,-13171.2,3660.0,404328.65937499993
165,0.4125,c165,edge-5,413836.9791666666,2.872685185185185,66253.0,3707.0,413836.9791666666,2.872685185185185,13250.6,-13250.6,3707.0,404296.2518518518
166,0.415,c166,edge-6,413836.9791666666,2.909143518518518,67276.0,3752.0,413836.9791666666,2.909143518518518,13455.2,-13455.2,3752.0,404136.68831018516
167,0.4175,c167,edge-7,413836.9791666666,2.915509259259259,67430.0,3809.0,413836.9791666666,2.915509259259259,13486.0,-13486.0,3809.0,404162.8946759259
168,0.42,c168,edge-7,413836.9791666666,2.935185185185185,67811.0,3868.0,413836.9791666666,2.935185185185185,13562.2,-13562.2,3868.0,404145.7143518518
169,0.4225,c169,edge-2,413836.9791666666,2.969907407407407,68834.0,3917.0,413836.9791666666,2.969907407407407,13766.800000000001,-13766.800000000001,3917.0,403990.14907407406
