case,num_nodes,num_domains,seed,wan_mb_s,baseline,warmup_requests,target_requests,accepted,excluded,mean_ready_s,p95_ready_s,makespan_s,registry_mb,peer_mb,same_domain_peer_mb,cross_domain_peer_mb,p2p_offload_pct,peak_link_utilization,p95_link_utilization,wan_busy_time_s,evicted_mb,refused_cache_mb,algorithm_runtime_ms
cider_nodes30_domains5_req600_weak,30,5,1,100.0,ilrsa_style,300,300,300,0,85.37822396707948,221.8774038461545,222.51737453971384,22216.0,0.0,0.0,0.0,0.0,1.0,0.1047592109536231,222.48887453971383,16831.0,0.0,765.9308016300201
cider_nodes40_domains8_req800_weak,40,8,1,10.0,registry,400,400,400,0,806.8795307378082,2866.9359949969353,2895.7285000000024,28957.0,0.0,0.0,0.0,0.0,1.0,0.009999999999999998,2895.700000000002,23751.0,0.0,1504.9785748124123
cider_nodes40_domains8_req800_weak,40,8,1,10.0,dragonfly_style,400,400,400,0,76.74759393689611,328.5889040962811,348.94050000000095,3428.0,25529.0,10107.0,15422.0,88.16175708809614,1.0,0.18808529411764704,342.8000000000009,25665.0,0.0,2934.9009543657303
cider_nodes40_domains8_req800_weak,40,8,1,10.0,peersync_style,400,400,400,0,69.48745792579628,293.51754963465,312.64050000000077,3065.0,25892.0,11945.0,13947.0,89.4153399868771,1.0,0.23513333333333344,306.50000000000074,25565.0,887.0,3097.7791398763657
cider_nodes40_domains8_req800_weak,40,8,1,10.0,metapipe_reactive_style,400,400,400,0,73.82812162279261,300.1711595587595,315.4405000000001,3093.0,25864.0,12019.0,13845.0,89.3186448872466,1.0,0.23572743589743592,309.3000000000001,26675.0,0.0,2843.847416341305
cider_nodes40_domains8_req800_weak,40,8,1,10.0,ilrsa_style,400,400,400,0,940.8195491532935,2786.767753170303,2895.7284999999993,28957.0,0.0,0.0,0.0,0.0,1.0,0.009222256378727329,2895.6999999999994,23833.0,0.0,1584.342673420906
cider_nodes40_domains8_req800_weak,40,8,1,30.0,registry,400,400,400,0,268.9628640711411,955.6693283302709,965.2618333333376,28957.0,0.0,0.0,0.0,0.0,1.0,0.029999999999999995,965.2333333333377,23751.0,0.0,1477.7101501822472
cider_nodes40_domains8_req800_weak,40,8,1,30.0,dragonfly_style,400,400,400,0,27.40205953437805,98.45477436245854,109.60716666666659,3104.0,25853.0,9868.0,15985.0,89.28065752667749,1.0,0.6343515151515151,103.46666666666661,25178.0,887.0,3104.5516580343246
cider_nodes40_domains8_req800_weak,40,8,1,30.0,peersync_style,400,400,400,0,26.979931450531954,97.16783571329626,108.30716666666667,3065.0,25892.0,11991.0,13901.0,89.4153399868771,1.0,0.6260486314576916,102.16666666666667,25623.0,0.0,3202.689826488495
cider_nodes40_domains8_req800_weak,40,8,1,30.0,metapipe_reactive_style,400,400,400,0,28.993685536126247,102.12127622590401,109.04049999999992,3087.0,25870.0,11606.0,14264.0,89.33936526573885,1.0,0.5723370370370371,102.89999999999992,26593.0,0.0,2960.796535015106
cider_nodes40_domains8_req800_weak,40,8,1,30.0,ilrsa_style,400,400,400,0,313.62588248662695,928.9010865036407,965.2618333333373,28957.0,0.0,0.0,0.0,0.0,1.0,0.027666769136181987,965.2333333333373,23833.0,0.0,1551.6752302646637
cider_nodes40_domains8_req800_weak,40,8,1,100.0,registry,400,400,400,0,80.69871116358478,286.71913684554477,290.4972928529862,28957.0,0.0,0.0,0.0,0.0,1.0,0.09999999999999999,290.4687928529862,23751.0,0.0,1476.123832166195
cider_nodes40_domains8_req800_weak,40,8,1,100.0,dragonfly_style,400,400,400,0,12.290281645743475,36.78962833589568,48.4842634426598,3301.0,25656.0,8358.0,17298.0,88.6003384328487,1.0,1.0,33.984779457396336,20900.0,1253.0,3293.230429291725
cider_nodes40_domains8_req800_weak,40,8,1,100.0,peersync_style,400,400,400,0,12.19358987245423,36.237993987480955,48.643184672363006,3065.0,25892.0,12290.0,13602.0,89.4153399868771,1.0,1.0,32.955945828004815,20674.0,2233.0,3323.089398443699
cider_nodes40_domains8_req800_weak,40,8,1,100.0,metapipe_reactive_style,400,400,400,0,13.609039879934466,36.990529260944946,50.545293654587624,3509.0,25448.0,11635.0,13813.0,87.88203197845081,1.0,1.0,35.515060522216665,23496.0,598.0,3030.9713631868362
cider_nodes40_domains8_req800_weak,40,8,1,100.0,ilrsa_style,400,400,400,0,94.11353099811362,278.6512080718439,290.16136228286615,28957.0,0.0,0.0,0.0,0.0,1.0,0.09215638570027795,290.13286228286614,23833.0,0.0,1558.037556707859
cider_nodes50_domains10_req1000_weak,50,10,1,10.0,registry,500,500,500,0,857.7431601871908,3173.428166650934,3218.6284999999893,32186.0,0.0,0.0,0.0,0.0,1.0,0.007741236275433187,3218.599999999989,26855.0,0.0,2304.912619292736
cider_nodes50_domains10_req1000_weak,50,10,1,10.0,dragonfly_style,500,500,500,0,32.59698640490876,223.29884503000235,258.60050000000064,2428.0,29758.0,5031.0,24727.0,92.45634748027092,1.0,0.2661233333333333,242.80000000000064,27328.0,1346.0,4805.037692189217
cider_nodes50_domains10_req1000_weak,50,10,1,10.0,peersync_style,500,500,500,0,25.97949013545423,150.07238030385838,197.10049999999993,1813.0,30373.0,9872.0,20501.0,94.36711613745106,1.0,0.3316550000000001,181.29999999999993,27100.0,2692.0,4885.528288781643
cider_nodes50_domains10_req1000_weak,50,10,1,10.0,metapipe_reactive_style,500,500,500,0,34.471534237235346,225.52850864697083,260.60049999999995,2448.0,29738.0,9217.0,20521.0,92.39420866215124,1.0,0.25805127272727274,244.79999999999993,27646.0,1774.0,4661.886647343636
cider_nodes50_domains10_req1000_weak,50,10,1,10.0,ilrsa_style,500,500,500,0,1060.61050844047,3218.628500000001,3218.628500000001,32186.0,0.0,0.0,0.0,0.0,1.0,0.00625,3218.6000000000013,26373.0,0.0,2410.878725349903
cider_nodes50_domains10_req1000_weak,50,10,1,30.0,registry,500,500,500,0,285.8890268538589,1057.82816665095,1072.8951666666683,32186.0,0.0,0.0,0.0,0.0,1.0,0.023223708826299556,1072.8666666666684,26855.0,0.0,2262.039065361023
cider_nodes50_domains10_req1000_weak,50,10,1,30.0,dragonfly_style,500,500,500,0,14.032943255261257,72.0199799597416,91.36716666666669,2267.0,29919.0,6898.0,23021.0,92.95656496613434,1.0,0.6792100000000001,75.56666666666669,25184.0,2692.0,5199.795067310333
cider_nodes50_domains10_req1000_weak,50,10,1,30.0,peersync_style,500,500,500,0,13.891318254565139,63.308515728559705,76.96716666666663,1835.0,30351.0,11150.0,19201.0,94.29876343751941,1.0,0.7216597142857143,61.166666666666636,27741.0,1805.0,5199.176587164402
cider_nodes50_domains10_req1000_weak,50,10,1,30.0,metapipe_reactive_style,500,500,500,0,15.249053259787809,72.73272612185912,91.9671666666667,2285.0,29901.0,9964.0,19937.0,92.90064002982663,1.0,0.63415,76.1666666666667,25954.0,1805.0,4957.509160041809
cider_nodes50_domains10_req1000_weak,50,10,1,30.0,ilrsa_style,500,500,500,0,353.54760957732043,1072.8951666666674,1072.8951666666674,32186.0,0.0,0.0,0.0,0.0,1.0,0.01875,1072.8666666666675,26373.0,0.0,2404.196187853813
cider_nodes50_domains10_req1000_weak,50,10,1,100.0,registry,500,500,500,0,85.74419385549193,317.3730527433919,322.0492252137037,32186.0,0.0,0.0,0.0,0.0,1.0,0.07729408854810783,322.0207252137037,26855.0,0.0,2267.9027691483498
cider_nodes50_domains10_req1000_weak,50,10,1,100.0,dragonfly_style,500,500,500,0,8.499491084429033,32.661478484938186,44.541323291734045,2430.0,29756.0,5705.0,24051.0,92.45013359845896,1.0,1.0,34.62258242430869,23275.0,2843.0,5036.739677190781
cider_nodes50_domains10_req1000_weak,50,10,1,100.0,peersync_style,500,500,500,0,9.90594416747054,39.385880096028025,63.32633541688535,1811.0,30375.0,10745.0,19630.0,94.37333001926304,1.0,0.8544999999999999,23.968360303664475,26869.0,1858.0,4870.9418922662735
cider_nodes50_domains10_req1000_weak,50,10,1,100.0,metapipe_reactive_style,500,500,500,0,9.588097151329476,34.783605855260305,54.84621918539489,2929.0,29257.0,9379.0,19878.0,90.89977008637295,1.0,0.9999999999999998,37.06036877049579,24125.0,2264.0,4807.14800208807
cider_nodes50_domains10_req1000_weak,50,10,1,100.0,ilrsa_style,500,500,500,0,106.08789230032161,321.88850000000053,321.88850000000053,32186.0,0.0,0.0,0.0,0.0,1.0,0.0625,321.8600000000005,26373.0,0.0,2393.455572426319
