label,file,algo,cid,service_type,node_id,local_step,wait_time,pull_time,deploy_delay,completion_time,run_time,reuse_mb,downloaded_mb
light,result_500_light.json,FG-DSCR,c424,default,edge-2,60,4044.0,0.0,4044.0,4079.0,35.0,7321,0
light,result_500_light.json,FG-DSCR,c304,default,edge-2,61,4079.0,0.0,4079.0,4114.0,35.0,7321,0
light,result_500_light.json,FG-DSCR,c124,default,edge-2,62,4114.0,0.0,4114.0,4149.0,35.0,7321,0
light,result_500_light.json,FG-DSCR,c034,default,edge-2,63,4149.0,0.0,4149.0,4184.0,35.0,7321,0
light,result_500_light.json,FG-DSCR,c484,default,edge-2,64,4184.0,0.0,4184.0,4219.0,35.0,7321,0
light,result_500_light.json,FG-DSCR,c004,default,edge-2,65,4219.0,0.0,4219.0,4254.0,35.0,7321,0
light,result_500_light.json,FG-DSCR,c364,default,edge-2,66,4254.0,0.0,4254.0,4289.0,35.0,7321,0
light,result_500_light.json,FG-DSCR,c244,default,edge-2,67,4289.0,0.0,4289.0,4324.0,35.0,7321,0
light,result_500_light.json,FG-DSCR,c454,default,edge-2,68,4324.0,0.0,4324.0,4359.0,35.0,7321,0
light,result_500_light.json,FG-DSCR,c066,default,edge-2,69,4359.0,360.0,4719.0,4748.0,29.0,5671,1800
light,result_500_light.json,FG-DSCR,c186,default,edge-2,70,4748.0,0.0,4748.0,4777.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c456,default,edge-2,71,4777.0,0.0,4777.0,4806.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c276,default,edge-2,72,4806.0,0.0,4806.0,4835.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c306,default,edge-2,73,4835.0,0.0,4835.0,4864.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c216,default,edge-2,74,4864.0,0.0,4864.0,4893.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c156,default,edge-2,75,4893.0,0.0,4893.0,4922.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c426,default,edge-2,76,4922.0,0.0,4922.0,4951.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c246,default,edge-2,77,4951.0,0.0,4951.0,4980.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c366,default,edge-2,78,4980.0,0.0,4980.0,5009.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c126,default,edge-2,79,5009.0,0.0,5009.0,5038.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c006,default,edge-2,80,5038.0,0.0,5038.0,5067.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c036,default,edge-2,81,5067.0,0.0,5067.0,5096.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c396,default,edge-2,82,5096.0,0.0,5096.0,5125.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c096,default,edge-2,83,5125.0,0.0,5125.0,5154.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c336,default,edge-2,84,5154.0,0.0,5154.0,5183.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c486,default,edge-2,85,5183.0,0.0,5183.0,5212.0,29.0,7471,0
light,result_500_light.json,FG-DSCR,c128,default,edge-3,1,0.0,2261.8,2261.8,2304.8,43.0,0,22618
light,result_500_light.json,FG-DSCR,c488,default,edge-3,2,2304.8,0.0,2304.8,2347.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c248,default,edge-3,3,2347.8,0.0,2347.8,2390.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c068,default,edge-3,4,2390.8,0.0,2390.8,2433.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c158,default,edge-3,5,2433.8,0.0,2433.8,2476.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c368,default,edge-3,6,2476.8,0.0,2476.8,2519.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c038,default,edge-3,7,2519.8,0.0,2519.8,2562.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c278,default,edge-3,8,2562.8,0.0,2562.8,2605.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c188,default,edge-3,9,2605.8,0.0,2605.8,2648.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c308,default,edge-3,10,2648.8,0.0,2648.8,2691.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c398,default,edge-3,11,2691.8,0.0,2691.8,2734.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c098,default,edge-3,12,2734.8,0.0,2734.8,2777.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c218,default,edge-3,13,2777.8,0.0,2777.8,2820.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c008,default,edge-3,14,2820.8,0.0,2820.8,2863.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c428,default,edge-3,15,2863.8,0.0,2863.8,2906.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c458,default,edge-3,16,2906.8,0.0,2906.8,2949.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c338,default,edge-3,17,2949.8,0.0,2949.8,2992.8,43.0,22618,0
light,result_500_light.json,FG-DSCR,c427,default,edge-3,18,2992.8,760.0,3752.8,3792.8,40.0,22610,7600
light,result_500_light.json,FG-DSCR,c457,default,edge-3,19,3792.8,0.0,3792.8,3832.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c367,default,edge-3,20,3832.8,0.0,3832.8,3872.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c157,default,edge-3,21,3872.8,0.0,3872.8,3912.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c307,default,edge-3,22,3912.8,0.0,3912.8,3952.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c007,default,edge-3,23,3952.8,0.0,3952.8,3992.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c127,default,edge-3,24,3992.8,0.0,3992.8,4032.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c217,default,edge-3,25,4032.8,0.0,4032.8,4072.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c097,default,edge-3,26,4072.8,0.0,4072.8,4112.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c067,default,edge-3,27,4112.8,0.0,4112.8,4152.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c187,default,edge-3,28,4152.8,0.0,4152.8,4192.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c277,default,edge-3,29,4192.8,0.0,4192.8,4232.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c337,default,edge-3,30,4232.8,0.0,4232.8,4272.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c037,default,edge-3,31,4272.8,0.0,4272.8,4312.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c247,default,edge-3,32,4312.8,0.0,4312.8,4352.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c397,default,edge-3,33,4352.8,0.0,4352.8,4392.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c487,default,edge-3,34,4392.8,0.0,4392.8,4432.8,40.0,30210,0
light,result_500_light.json,FG-DSCR,c070,default,edge-4,1,0.0,2659.0,2659.0,2708.0,49.0,0,26590
light,result_500_light.json,FG-DSCR,c490,default,edge-4,2,2708.0,0.0,2708.0,2757.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c310,default,edge-4,3,2757.0,0.0,2757.0,2806.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c160,default,edge-4,4,2806.0,0.0,2806.0,2855.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c130,default,edge-4,5,2855.0,0.0,2855.0,2904.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c040,default,edge-4,6,2904.0,0.0,2904.0,2953.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c400,default,edge-4,7,2953.0,0.0,2953.0,3002.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c250,default,edge-4,8,3002.0,0.0,3002.0,3051.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c340,default,edge-4,9,3051.0,0.0,3051.0,3100.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c190,default,edge-4,10,3100.0,0.0,3100.0,3149.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c460,default,edge-4,11,3149.0,0.0,3149.0,3198.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c010,default,edge-4,12,3198.0,0.0,3198.0,3247.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c280,default,edge-4,13,3247.0,0.0,3247.0,3296.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c220,default,edge-4,14,3296.0,0.0,3296.0,3345.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c100,default,edge-4,15,3345.0,0.0,3345.0,3394.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c370,default,edge-4,16,3394.0,0.0,3394.0,3443.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c430,default,edge-4,17,3443.0,0.0,3443.0,3492.0,49.0,26590,0
light,result_500_light.json,FG-DSCR,c222,default,edge-4,18,3492.0,760.0,4252.0,4295.0,43.0,25090,7600
light,result_500_light.json,FG-DSCR,c432,default,edge-4,19,4295.0,0.0,4295.0,4338.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c072,default,edge-4,20,4338.0,0.0,4338.0,4381.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c342,default,edge-4,21,4381.0,0.0,4381.0,4424.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c282,default,edge-4,22,4424.0,0.0,4424.0,4467.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c312,default,edge-4,23,4467.0,0.0,4467.0,4510.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c462,default,edge-4,24,4510.0,0.0,4510.0,4553.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c012,default,edge-4,25,4553.0,0.0,4553.0,4596.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c192,default,edge-4,26,4596.0,0.0,4596.0,4639.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c162,default,edge-4,27,4639.0,0.0,4639.0,4682.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c102,default,edge-4,28,4682.0,0.0,4682.0,4725.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c132,default,edge-4,29,4725.0,0.0,4725.0,4768.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c402,default,edge-4,30,4768.0,0.0,4768.0,4811.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c492,default,edge-4,31,4811.0,0.0,4811.0,4854.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c372,default,edge-4,32,4854.0,0.0,4854.0,4897.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c252,default,edge-4,33,4897.0,0.0,4897.0,4940.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c042,default,edge-4,34,4940.0,0.0,4940.0,4983.0,43.0,32690,0
light,result_500_light.json,FG-DSCR,c371,default,edge-4,35,4983.0,720.0,5703.0,5743.0,40.0,23290,7200
light,result_500_light.json,FG-DSCR,c161,default,edge-4,36,5743.0,0.0,5743.0,5783.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c341,default,edge-4,37,5783.0,0.0,5783.0,5823.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c461,default,edge-4,38,5823.0,0.0,5823.0,5863.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c011,default,edge-4,39,5863.0,0.0,5863.0,5903.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c071,default,edge-4,40,5903.0,0.0,5903.0,5943.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c251,default,edge-4,41,5943.0,0.0,5943.0,5983.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c131,default,edge-4,42,5983.0,0.0,5983.0,6023.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c311,default,edge-4,43,6023.0,0.0,6023.0,6063.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c101,default,edge-4,44,6063.0,0.0,6063.0,6103.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c041,default,edge-4,45,6103.0,0.0,6103.0,6143.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c491,default,edge-4,46,6143.0,0.0,6143.0,6183.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c191,default,edge-4,47,6183.0,0.0,6183.0,6223.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c431,default,edge-4,48,6223.0,0.0,6223.0,6263.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c281,default,edge-4,49,6263.0,0.0,6263.0,6303.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c221,default,edge-4,50,6303.0,0.0,6303.0,6343.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c401,default,edge-4,51,6343.0,0.0,6343.0,6383.0,40.0,30490,0
light,result_500_light.json,FG-DSCR,c219,default,edge-4,52,6383.0,72.8,6455.8,6501.8,46.0,15390,728
light,result_500_light.json,FG-DSCR,c489,default,edge-4,53,6501.8,0.0,6501.8,6547.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c279,default,edge-4,54,6547.8,0.0,6547.8,6593.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c309,default,edge-4,55,6593.8,0.0,6593.8,6639.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c189,default,edge-4,56,6639.8,0.0,6639.8,6685.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c099,default,edge-4,57,6685.8,0.0,6685.8,6731.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c129,default,edge-4,58,6731.8,0.0,6731.8,6777.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c429,default,edge-4,59,6777.8,0.0,6777.8,6823.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c039,default,edge-4,60,6823.8,0.0,6823.8,6869.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c009,default,edge-4,61,6869.8,0.0,6869.8,6915.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c159,default,edge-4,62,6915.8,0.0,6915.8,6961.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c459,default,edge-4,63,6961.8,0.0,6961.8,7007.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c339,default,edge-4,64,7007.8,0.0,7007.8,7053.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c369,default,edge-4,65,7053.8,0.0,7053.8,7099.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c399,default,edge-4,66,7099.8,0.0,7099.8,7145.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c069,default,edge-4,67,7145.8,0.0,7145.8,7191.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c249,default,edge-4,68,7191.8,0.0,7191.8,7237.8,46.0,16118,0
light,result_500_light.json,FG-DSCR,c106,default,edge-5,1,0.0,896.0,896.0,927.0,31.0,0,4480
light,result_500_light.json,FG-DSCR,c136,default,edge-5,2,927.0,0.0,927.0,958.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c406,default,edge-5,3,958.0,0.0,958.0,989.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c046,default,edge-5,4,989.0,0.0,989.0,1020.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c286,default,edge-5,5,1020.0,0.0,1020.0,1051.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c256,default,edge-5,6,1051.0,0.0,1051.0,1082.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c466,default,edge-5,7,1082.0,0.0,1082.0,1113.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c436,default,edge-5,8,1113.0,0.0,1113.0,1144.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c166,default,edge-5,9,1144.0,0.0,1144.0,1175.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c346,default,edge-5,10,1175.0,0.0,1175.0,1206.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c226,default,edge-5,11,1206.0,0.0,1206.0,1237.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c316,default,edge-5,12,1237.0,0.0,1237.0,1268.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c076,default,edge-5,13,1268.0,0.0,1268.0,1299.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c196,default,edge-5,14,1299.0,0.0,1299.0,1330.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c016,default,edge-5,15,1330.0,0.0,1330.0,1361.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c496,default,edge-5,16,1361.0,0.0,1361.0,1392.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c376,default,edge-5,17,1392.0,0.0,1392.0,1423.0,31.0,4480,0
light,result_500_light.json,FG-DSCR,c497,default,edge-5,18,1423.0,360.0,1783.0,1805.0,22.0,4472,1800
light,result_500_light.json,FG-DSCR,c197,default,edge-5,19,1805.0,0.0,1805.0,1827.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c137,default,edge-5,20,1827.0,0.0,1827.0,1849.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c317,default,edge-5,21,1849.0,0.0,1849.0,1871.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c167,default,edge-5,22,1871.0,0.0,1871.0,1893.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c287,default,edge-5,23,1893.0,0.0,1893.0,1915.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c257,default,edge-5,24,1915.0,0.0,1915.0,1937.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c017,default,edge-5,25,1937.0,0.0,1937.0,1959.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c107,default,edge-5,26,1959.0,0.0,1959.0,1981.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c377,default,edge-5,27,1981.0,0.0,1981.0,2003.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c437,default,edge-5,28,2003.0,0.0,2003.0,2025.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c047,default,edge-5,29,2025.0,0.0,2025.0,2047.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c227,default,edge-5,30,2047.0,0.0,2047.0,2069.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c347,default,edge-5,31,2069.0,0.0,2069.0,2091.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c407,default,edge-5,32,2091.0,0.0,2091.0,2113.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c467,default,edge-5,33,2113.0,0.0,2113.0,2135.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c077,default,edge-5,34,2135.0,0.0,2135.0,2157.0,22.0,6272,0
light,result_500_light.json,FG-DSCR,c433,default,edge-5,35,2157.0,0.8,2157.8,2179.8,22.0,5628,4
light,result_500_light.json,FG-DSCR,c463,default,edge-5,36,2179.8,0.0,2179.8,2201.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c043,default,edge-5,37,2201.8,0.0,2201.8,2223.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c253,default,edge-5,38,2223.8,0.0,2223.8,2245.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c103,default,edge-5,39,2245.8,0.0,2245.8,2267.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c013,default,edge-5,40,2267.8,0.0,2267.8,2289.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c313,default,edge-5,41,2289.8,0.0,2289.8,2311.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c223,default,edge-5,42,2311.8,0.0,2311.8,2333.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c073,default,edge-5,43,2333.8,0.0,2333.8,2355.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c343,default,edge-5,44,2355.8,0.0,2355.8,2377.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c493,default,edge-5,45,2377.8,0.0,2377.8,2399.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c163,default,edge-5,46,2399.8,0.0,2399.8,2421.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c373,default,edge-5,47,2421.8,0.0,2421.8,2443.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c283,default,edge-5,48,2443.8,0.0,2443.8,2465.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c193,default,edge-5,49,2465.8,0.0,2465.8,2487.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c133,default,edge-5,50,2487.8,0.0,2487.8,2509.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c403,default,edge-5,51,2509.8,0.0,2509.8,2531.8,22.0,5632,0
light,result_500_light.json,FG-DSCR,c018,default,edge-6,1,0.0,455.2,455.2,480.2,25.0,0,4552
light,result_500_light.json,FG-DSCR,c468,default,edge-6,2,480.2,0.0,480.2,505.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c078,default,edge-6,3,505.2,0.0,505.2,530.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c318,default,edge-6,4,530.2,0.0,530.2,555.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c438,default,edge-6,5,555.2,0.0,555.2,580.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c168,default,edge-6,6,580.2,0.0,580.2,605.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c378,default,edge-6,7,605.2,0.0,605.2,630.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c048,default,edge-6,8,630.2,0.0,630.2,655.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c288,default,edge-6,9,655.2,0.0,655.2,680.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c198,default,edge-6,10,680.2,0.0,680.2,705.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c258,default,edge-6,11,705.2,0.0,705.2,730.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c138,default,edge-6,12,730.2,0.0,730.2,755.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c348,default,edge-6,13,755.2,0.0,755.2,780.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c108,default,edge-6,14,780.2,0.0,780.2,805.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c228,default,edge-6,15,805.2,0.0,805.2,830.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c408,default,edge-6,16,830.2,0.0,830.2,855.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c498,default,edge-6,17,855.2,0.0,855.2,880.2,25.0,4552,0
light,result_500_light.json,FG-DSCR,c255,default,edge-6,18,880.2,875.0,1755.2,1783.2,28.0,3824,8750
light,result_500_light.json,FG-DSCR,c315,default,edge-6,19,1783.2,0.0,1783.2,1811.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c165,default,edge-6,20,1811.2,0.0,1811.2,1839.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c195,default,edge-6,21,1839.2,0.0,1839.2,1867.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c285,default,edge-6,22,1867.2,0.0,1867.2,1895.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c075,default,edge-6,23,1895.2,0.0,1895.2,1923.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c045,default,edge-6,24,1923.2,0.0,1923.2,1951.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c135,default,edge-6,25,1951.2,0.0,1951.2,1979.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c495,default,edge-6,26,1979.2,0.0,1979.2,2007.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c345,default,edge-6,27,2007.2,0.0,2007.2,2035.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c465,default,edge-6,28,2035.2,0.0,2035.2,2063.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c225,default,edge-6,29,2063.2,0.0,2063.2,2091.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c015,default,edge-6,30,2091.2,0.0,2091.2,2119.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c405,default,edge-6,31,2119.2,0.0,2119.2,2147.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c435,default,edge-6,32,2147.2,0.0,2147.2,2175.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c375,default,edge-6,33,2175.2,0.0,2175.2,2203.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c105,default,edge-6,34,2203.2,0.0,2203.2,2231.2,28.0,12574,0
light,result_500_light.json,FG-DSCR,c434,default,edge-6,35,2231.2,760.0,2991.2,3016.2,25.0,12640,7600
light,result_500_light.json,FG-DSCR,c194,default,edge-6,36,3016.2,0.0,3016.2,3041.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c014,default,edge-6,37,3041.2,0.0,3041.2,3066.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c224,default,edge-6,38,3066.2,0.0,3066.2,3091.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c374,default,edge-6,39,3091.2,0.0,3091.2,3116.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c254,default,edge-6,40,3116.2,0.0,3116.2,3141.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c164,default,edge-6,41,3141.2,0.0,3141.2,3166.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c104,default,edge-6,42,3166.2,0.0,3166.2,3191.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c134,default,edge-6,43,3191.2,0.0,3191.2,3216.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c284,default,edge-6,44,3216.2,0.0,3216.2,3241.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c314,default,edge-6,45,3241.2,0.0,3241.2,3266.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c464,default,edge-6,46,3266.2,0.0,3266.2,3291.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c404,default,edge-6,47,3291.2,0.0,3291.2,3316.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c494,default,edge-6,48,3316.2,0.0,3316.2,3341.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c344,default,edge-6,49,3341.2,0.0,3341.2,3366.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c074,default,edge-6,50,3366.2,0.0,3366.2,3391.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c044,default,edge-6,51,3391.2,0.0,3391.2,3416.2,25.0,20240,0
light,result_500_light.json,FG-DSCR,c085,default,edge-7,1,0.0,634.2,634.2,652.2,18.0,0,6342
light,result_500_light.json,FG-DSCR,c415,default,edge-7,2,652.2,0.0,652.2,670.2,18.0,6342,0
light,result_500_light.json,FG-DSCR,c295,default,edge-7,3,670.2,0.0,670.2,688.2,18.0,6342,0
light,result_500_light.json,FG-DSCR,c475,default,edge-7,4,688.2,0.0,688.2,706.2,18.0,6342,0
light,result_500_light.json,FG-DSCR,c235,default,edge-7,5,706.2,0.0,706.2,724.2,18.0,6342,0
light,result_500_light.json,FG-DSCR,c025,default,edge-7,6,724.2,0.0,724.2,742.2,18.0,6342,0
light,result_500_light.json,FG-DSCR,c385,default,edge-7,7,742.2,0.0,742.2,760.2,18.0,6342,0
light,result_500_light.json,FG-DSCR,c055,default,edge-7,8,760.2,0.0,760.2,778.2,18.0,6342,0
light,result_500_light.json,FG-DSCR,c355,default,edge-7,9,778.2,0.0,778.2,796.2,18.0,6342,0
light,result_500_light.json,FG-DSCR,c265,default,edge-7,10,796.2,0.0,796.2,814.2,18.0,6342,0
light,result_500_light.json,FG-DSCR,c445,default,edge-7,11,814.2,0.0,814.2,832.2,18.0,6342,0
