case,num_nodes,num_domains,seed,wan_mb_s,accepted,excluded,mean_ready_s,p95_ready_s,makespan_s,registry_mb,peer_mb,same_domain_peer_mb,cross_domain_peer_mb,p2p_offload_pct,peak_link_utilization,p95_link_utilization,wan_busy_time_s,avg_layer_transfer_s,evicted_mb,not_preserved_mb,pulse_ms,scout_ms,keep_ms,scheduler_runtime_ms,scheduling_cycles,pulse_selected_total,keep_virtual_queue,wall_runtime_s
cider_nodes20_domains4_req1000,20,4,1,10.0,312,188,187.1301587347452,725.2997497855159,767.2285000000028,7672.0,16194.0,6596.0,9598.0,67.85385066621973,1.0,0.08499999999999998,767.2000000000029,23.242113297659625,8853.0,12172.0,10054.395660758018,136.18475198745728,1151.387631893158,11341.968044638634,500,527,5370.399999999983,12.175064034759998
