iter,phi_total,delay_term,frag_term,aff_reward_term,load_term
1,2245.8282407407405,2244.8166666666666,0.011574074074074075,0.0,1.0
2,15328.446527777776,15326.429166666665,0.017361111111111112,0.0,2.0
3,15126.845370370369,15326.429166666665,0.016203703703703706,204.60000000000002,5.0
4,14927.276620370369,15326.429166666665,0.047453703703703706,409.20000000000005,10.0
5,17322.29560185185,17720.44583333333,0.04976851851851852,409.20000000000005,11.0
6,17124.708333333332,17720.44583333333,0.0625,613.8000000000001,18.0
7,22241.005092592593,22835.7125,0.09259259259259259,613.8000000000001,19.0
8,23250.243287037036,23843.9125,0.13078703703703703,613.8000000000001,20.0
9,23575.061805555553,24237.9125,0.14930555555555555,686.0,23.0
10,23379.474537037036,24237.9125,0.16203703703703703,890.6,32.0
11,25992.474537037036,26845.9125,0.16203703703703703,890.6,37.0
12,25798.886111111107,26845.9125,0.1736111111111111,1095.2,48.0
13,27088.055902777774,28128.04583333333,0.21006944444444442,1095.2,55.0
14,27034.246643518516,28128.04583333333,0.20081018518518517,1152.0,58.0
15,27037.08310185185,28129.845833333333,0.2372685185185185,1152.0,59.0
16,26845.485416666666,28129.845833333333,0.23958333333333331,1356.6000000000001,72.0
17,26655.91319444444,28129.845833333333,0.2673611111111111,1561.2,87.0
18,29667.36111111111,31140.2625,0.2986111111111111,1561.2,88.0
19,29479.781944444447,31140.2625,0.3194444444444444,1765.8000000000002,105.0
20,36238.37962962963,37893.8625,0.31712962962962965,1765.8000000000002,110.0
21,37212.59328703703,38865.075,0.31828703703703703,1765.8000000000002,113.0
22,43388.775578703695,45036.2625,0.3130787037037037,1765.8000000000002,118.0
23,43455.024537037025,45095.47499999999,0.34953703703703703,1765.8000000000002,125.0
24,51745.54884259258,53366.97499999999,0.37384259259259256,1765.8000000000002,144.0
25,64006.502430555556,65630.30833333333,0.3940972222222222,1771.2,147.0
26,67248.65601851852,68869.44166666667,0.4143518518518518,1771.2,150.0
27,67135.07395833333,68869.44166666667,0.43229166666666663,1889.8000000000002,155.0
28,67987.62638888888,69720.95416666666,0.4722222222222222,1889.8000000000002,156.0
29,67804.04490740741,69720.95416666666,0.4907407407407407,2094.4,177.0
30,67622.48310185185,69720.95416666666,0.5289351851851852,2299.0,200.0
31,67540.48888888888,69720.95416666666,0.5347222222222222,2384.0,203.0
32,73316.81284722223,75494.24166666667,0.5711805555555556,2384.0,206.0
33,73291.03252314814,75494.24166666667,0.5908564814814815,2414.8,211.0
34,73179.45335648149,75494.24166666667,0.6116898148148148,2533.4,218.0
35,73091.05625,75494.24166666667,0.6145833333333334,2626.8,223.0
36,72911.49444444446,75494.24166666667,0.6527777777777778,2831.4,248.0
37,72733.9361111111,75494.24166666667,0.6944444444444444,3036.0,275.0
38,75137.14791666667,77888.42916666667,0.71875,3036.0,284.0
39,85305.01226851852,88049.29583333334,0.7164351851851851,3036.0,291.0
40,94362.03310185186,97097.29583333334,0.7372685185185186,3036.0,300.0
41,102459.5548611111,105187.80833333332,0.7465277777777778,3036.0,307.0
42,102436.56412037036,105187.80833333332,0.755787037037037,3068.0,316.0
43,102390.76527777775,105187.80833333332,0.7569444444444444,3124.8,327.0
44,111835.60949074072,114629.05833333332,0.7511574074074074,3134.2000000000003,340.0
45,111751.20543981479,114629.05833333332,0.7471064814814814,3227.6000000000004,349.0
46,111690.84884259258,114629.05833333332,0.7905092592592592,3299.0,360.0
47,111515.26157407406,114629.05833333332,0.8032407407407407,3503.6000000000004,389.0
48,113817.39027777775,116924.37083333332,0.8194444444444444,3503.8,396.0
49,113643.80300925925,116924.37083333332,0.8321759259259259,3708.4,427.0
50,115706.37789351851,118975.92083333332,0.8570601851851851,3708.4,438.0
51,115534.78078703703,118975.92083333332,0.8599537037037035,3913.0,471.0
52,115365.20219907406,118975.92083333332,0.8813657407407407,4117.6,506.0
53,115197.6085648148,118975.92083333332,0.8877314814814813,4322.2,543.0
54,119260.92013888889,123030.42083333332,0.8993055555555554,4322.400000000001,552.0
55,119196.15833333333,123030.42083333332,0.9374999999999999,4398.2,563.0
56,133498.86724537038,137294.10833333334,0.9589120370370371,4398.2,602.0
57,133335.2851851852,137294.10833333334,0.9768518518518519,4602.8,643.0
58,133225.68055555556,137294.10833333334,0.9722222222222221,4721.400000000001,652.0
59,133292.98518518519,137348.40833333333,0.9768518518518519,4721.400000000001,665.0
60,133131.40833333333,137348.40833333333,1.0,4926.0,708.0
61,133023.83032407405,137348.40833333333,1.0219907407407407,5044.6,719.0
62,139291.24189814815,143605.00833333333,1.0335648148148149,5044.8,730.0
63,139131.64131944446,143605.00833333333,1.0329861111111112,5249.400000000001,775.0
64,139068.87604166666,143605.00833333333,1.0677083333333333,5325.200000000001,788.0
65,139008.49456018518,143605.00833333333,1.0862268518518519,5398.6,801.0
66,138850.91249999998,143605.00833333333,1.1041666666666667,5603.200000000001,848.0
67,138747.32175925927,143605.00833333333,1.113425925925926,5721.8,863.0
68,138664.95648148147,143605.00833333333,1.1481481481481481,5817.200000000001,876.0
69,138509.39641203705,143605.00833333333,1.188078703703704,6021.8,925.0
70,138484.19930555555,143605.00833333333,1.1909722222222223,6098.0,976.0
71,138382.60856481481,143605.00833333333,1.2002314814814816,6216.6,993.0
72,138231.00277777776,143605.00833333333,1.1944444444444444,6421.200000000001,1046.0
73,138192.60856481481,143605.00833333333,1.2002314814814814,6474.6,1061.0
74,138043.0398148148,143605.00833333333,1.2314814814814814,6679.200000000001,1116.0
75,138026.03171296295,143605.00833333333,1.2233796296296295,6711.200000000001,1131.0
76,137940.23692129628,143605.00833333333,1.2285879629629628,6812.0,1146.0
77,137913.4519675926,143605.00833333333,1.243634259259259,6855.8,1163.0
78,137765.88668981483,143605.00833333333,1.2783564814814814,7060.400000000001,1220.0
79,137620.2826388889,143605.00833333333,1.2743055555555558,7265.0,1279.0
80,137540.3144675926,143605.00833333333,1.3061342592592595,7350.0,1284.0
81,140027.9824074074,146085.85833333334,1.3240740740740742,7350.200000000001,1291.0
82,139884.396875,146085.85833333334,1.3385416666666665,7554.8,1352.0
83,139825.63506944446,146085.85833333334,1.376736111111111,7630.6,1369.0
84,139684.03101851852,146085.85833333334,1.3726851851851851,7835.200000000001,1432.0
85,141749.4509259259,148136.24583333332,1.4050925925925926,7835.200000000001,1447.0
86,141609.88391203704,148136.24583333332,1.4380787037037037,8039.8,1512.0
87,149491.11689814812,155950.6458333333,1.4710648148148149,8040.0,1579.0
88,149407.33541666667,155950.6458333333,1.4895833333333335,8140.8,1596.0
89,149330.94699074072,155950.6458333333,1.5011574074074074,8236.2,1615.0
90,149271.74814814812,155950.6458333333,1.5023148148148149,8314.4,1634.0
91,149197.37766203703,155950.6458333333,1.531828703703704,8409.800000000001,1655.0
92,149124.98171296294,155950.6458333333,1.5358796296296298,8505.2,1678.0
93,148989.41817129627,155950.6458333333,1.5723379629629632,8709.800000000001,1747.0
94,148933.21932870368,155950.6458333333,1.5734953703703705,8779.0,1760.0
95,148799.6390046296,155950.6458333333,1.5931712962962963,8983.6,1831.0
96,155892.47696759258,162970.4583333333,1.6186342592592595,8983.6,1904.0
97,155810.6827546296,162970.4583333333,1.6244212962962967,9084.4,1923.0
98,155681.11574074073,162970.4583333333,1.6574074074074077,9289.0,1998.0
99,155553.50995370367,162970.4583333333,1.6516203703703707,9493.6,2075.0
100,155499.3412037037,162970.4583333333,1.6828703703703705,9562.800000000001,2090.0
101,155480.56550925924,162970.4583333333,1.707175925925926,9606.6,2115.0
102,165312.30069444445,172783.375,1.7256944444444444,9606.800000000001,2134.0
103,171324.32592592595,178778.3875,1.738425925925926,9606.800000000001,2151.0
104,171255.95428240742,178778.3875,1.7667824074074074,9702.2,2178.0
105,171162.2121527778,178778.3875,1.824652777777778,9813.0,2195.0
106,171036.65034722222,178778.3875,1.8628472222222223,10017.6,2274.0
107,170956.86539351853,178778.3875,1.8778935185185186,10118.400000000001,2295.0
108,170833.27986111114,178778.3875,1.8923611111111112,10323.0,2376.0
109,170755.48564814817,178778.3875,1.8981481481481484,10423.800000000001,2399.0
110,176542.49375000002,184540.3875,1.90625,10423.800000000001,2424.0
111,176420.91342592594,184540.3875,1.9259259259259258,10628.400000000001,2507.0
112,176370.72962962964,184540.3875,1.9421296296296298,10697.6,2526.0
113,176450.13425925927,184540.3875,1.9467592592592595,10703.2,2611.0
114,176397.72847222222,184540.3875,1.9409722222222223,10774.6,2630.0
115,176280.13946759258,184540.3875,1.9519675925925926,10979.2,2717.0
116,176207.75046296295,184540.3875,1.962962962962963,11072.6,2738.0
117,176092.14641203705,184540.3875,1.9589120370370372,11277.2,2827.0
118,176039.76493055557,184540.3875,1.9774305555555558,11356.6,2854.0
119,175926.16608796295,184540.3875,1.9785879629629628,11561.2,2945.0
120,189619.66435185182,198205.08749999997,1.9768518518518516,11561.400000000001,2974.0
121,189508.05682870367,198205.08749999997,1.9693287037037037,11766.0,3067.0
122,189398.49849537032,198205.08749999997,2.0109953703703707,11970.6,3162.0
123,189290.8927083333,198205.08749999997,2.005208333333333,12175.2,3259.0
124,191914.8450231481,200808.03749999998,2.007523148148148,12175.2,3280.0
125,198730.41469907406,207614.78749999998,2.027199074074074,12175.400000000001,3289.0
126,198640.63668981477,207614.78749999998,2.0491898148148144,12286.2,3310.0
127,198566.6563657407,207614.78749999998,2.0688657407407405,12371.2,3321.0
128,198461.0690972222,207614.78749999998,2.0815972222222223,12575.800000000001,3420.0
129,198357.5003472222,207614.78749999998,2.1128472222222223,12780.400000000001,3521.0
130,198293.13275462962,207614.78749999998,2.1452546296296298,12875.800000000001,3552.0
131,203821.77696759257,213136.03749999998,2.1394675925925926,12881.400000000001,3565.0
132,203801.40648148148,213136.03749999998,2.168981481481482,12934.800000000001,3598.0
133,203731.42268518519,213136.03749999998,2.185185185185185,13019.800000000001,3613.0
134,203643.65162037034,213136.03749999998,2.2141203703703702,13130.6,3636.0
135,203586.4579861111,213136.03749999998,2.220486111111111,13208.800000000001,3657.0
136,203518.44872685184,213136.03749999998,2.211226851851852,13293.800000000001,3674.0
137,212449.62048611115,222038.2,2.220486111111111,13293.800000000001,3703.0
138,229317.8332175926,238809.2,2.2332175925925926,13299.6,3806.0
139,229269.4482638889,238809.2,2.248263888888889,13379.0,3837.0
140,229199.0644675926,238809.2,2.2644675925925926,13472.400000000001,3860.0
141,229247.28761574073,238809.2,2.2876157407407405,13529.2,3965.0
142,229149.70208333337,238809.2,2.3020833333333335,13733.800000000001,4072.0
143,229128.12002314816,238809.2,2.3200231481481484,13774.400000000001,4091.0
144,229032.5408564815,238809.2,2.340856481481482,13893.0,4114.0
145,230445.40613425925,240189.83749999997,2.3686342592592595,13893.800000000001,4147.0
146,236254.1533564815,245979.17083333334,2.382523148148148,13899.400000000001,4172.0
147,236162.571875,245979.17083333334,2.401041666666667,14018.0,4199.0
148,236849.1950231481,246636.3708333333,2.424189814814815,14023.6,4234.0
149,236783.39733796293,246636.3708333333,2.4265046296296298,14124.400000000001,4269.0
150,236776.62048611106,246636.3708333333,2.4496527777777777,14168.2,4306.0
151,236721.43842592588,246636.3708333333,2.4675925925925926,14246.400000000001,4329.0
152,236665.05115740738,246636.3708333333,2.4803240740740744,14341.800000000001,4368.0
153,236697.85231481478,246636.3708333333,2.481481481481481,14418.0,4477.0
154,236663.07546296294,246636.3708333333,2.5046296296296293,14493.800000000001,4518.0
155,236569.47835648144,246636.3708333333,2.507523148148148,14698.400000000001,4629.0
156,236517.10787037035,246636.3708333333,2.5370370370370368,14793.800000000001,4672.0
157,236425.53912037035,246636.3708333333,2.5682870370370368,14998.400000000001,4785.0
158,236472.755324074,246636.3708333333,2.5844907407407405,15066.2,4900.0
159,236419.55821759257,246636.3708333333,2.587384259259259,15144.400000000001,4925.0
160,236331.97094907402,246636.3708333333,2.600115740740741,15349.0,5042.0
161,236263.58368055552,246636.3708333333,2.6128472222222223,15442.400000000001,5067.0
162,236221.1987268518,246636.3708333333,2.6278935185185186,15521.800000000001,5104.0
163,236203.4299768518,246636.3708333333,2.6591435185185186,15578.6,5143.0
164,236117.86990740735,246636.3708333333,2.6990740740740744,15783.2,5262.0
165,236034.2606481481,246636.3708333333,2.6898148148148144,15987.800000000001,5383.0
166,235952.68842592588,246636.3708333333,2.7175925925925926,16192.400000000001,5506.0
167,235886.30347222218,246636.3708333333,2.7326388888888893,16285.800000000001,5533.0
168,235806.69768518515,246636.3708333333,2.726851851851852,16490.4,5658.0
169,235742.73067129625,246636.3708333333,2.759837962962963,16575.4,5679.0
170,235665.14861111107,246636.3708333333,2.7777777777777777,16780.0,5806.0
171,235660.1231481481,246636.3708333333,2.7523148148148144,16812.0,5833.0
172,235584.53240740736,246636.3708333333,2.7615740740740744,17016.600000000002,5962.0
