iter,phi_total,delay_term,frag_term,aff_reward_term,load_term
1,457.0541666666667,456.0125,0.041666666666666664,0.0,1.0
2,2453.3289351851854,2451.2791666666667,0.04976851851851852,0.0,2.0
3,15535.956481481482,15532.891666666666,0.06481481481481481,0.0,3.0
4,17452.322685185187,17448.24166666667,0.08101851851851852,0.0,4.0
5,30534.97685185185,30529.854166666664,0.12268518518518517,0.0,5.0
6,30567.246527777774,30561.104166666664,0.1423611111111111,0.0,6.0
7,30703.23518518518,30732.291666666664,0.1435185185185185,38.2,9.0
8,31040.82847222222,31066.879166666666,0.14930555555555552,38.2,12.0
9,30839.271875,31066.879166666666,0.19270833333333331,242.8,15.0
10,37808.60648148148,38033.19583333334,0.21064814814814814,242.8,18.0
11,44356.03599537037,44575.59583333333,0.24016203703703703,242.8,23.0
12,44156.47939814815,44575.59583333333,0.2835648148148148,447.40000000000003,28.0
13,44117.07939814815,44575.59583333333,0.28356481481481477,493.8,35.0
14,48351.70486111111,48809.19583333333,0.30902777777777773,493.8,36.0
15,48154.100810185184,48809.19583333333,0.30497685185185186,698.4000000000001,43.0
16,48500.722222222226,49154.79583333334,0.3263888888888889,698.4000000000001,44.0
17,57497.338425925926,58148.59583333333,0.3425925925925926,698.6,47.0
18,61978.90347222223,62627.145833333336,0.3576388888888889,698.6,50.0
19,63300.61180555555,63945.81249999999,0.3993055555555556,698.6,53.0
20,68440.50381944442,69082.67499999999,0.4288194444444445,698.6,56.0
21,77476.73333333331,78113.87499999999,0.45833333333333337,698.6,61.0
22,77277.15185185184,78113.87499999999,0.47685185185185186,903.2,66.0
23,92103.08807870367,92942.20833333331,0.4797453703703704,912.6,73.0
24,101170.89270833331,102005.20833333331,0.484375,912.8000000000001,78.0
25,102777.04733796297,103611.75833333333,0.48900462962962965,918.2,83.0
26,102692.66527777776,103611.75833333333,0.5069444444444444,1011.6,92.0
27,108931.83333333333,109847.69166666665,0.5416666666666667,1017.4000000000001,101.0
28,108734.24837962961,109847.69166666665,0.556712962962963,1222.0,108.0
29,109883.13009259258,110991.55833333332,0.5717592592592593,1222.0,113.0
30,109849.95150462961,110991.55833333332,0.5931712962962963,1260.2,118.0
31,109756.15729166665,110991.55833333332,0.5989583333333334,1361.0,125.0
32,109560.55960648146,110991.55833333332,0.6012731481481481,1565.6000000000001,134.0
33,109366.97349537036,110991.55833333332,0.6151620370370371,1770.2,145.0
34,119883.11516203702,121506.05833333332,0.6568287037037038,1775.6000000000001,152.0
35,120472.54340277778,122156.875,0.6684027777777779,1848.0,163.0
36,129482.82627314814,131156.34166666665,0.6846064814814815,1848.2,174.0
37,129373.25925925923,131156.34166666665,0.7175925925925926,1966.8000000000002,183.0
38,129299.29224537035,131156.34166666665,0.7505787037037037,2051.8,194.0
39,129244.50902777776,131156.34166666665,0.7673611111111112,2119.6,207.0
40,129184.12349537035,131156.34166666665,0.7818287037037037,2193.0,220.0
41,128988.52465277776,131156.34166666665,0.782986111111111,2397.6,229.0
42,128884.92581018516,131156.34166666665,0.7841435185185185,2516.2000000000003,244.0
43,128693.34085648145,131156.34166666665,0.7991898148148148,2720.8,257.0
44,128503.7640046296,131156.34166666665,0.822337962962963,2925.4,272.0
45,134048.7935185185,136694.34166666665,0.851851851851852,2925.4,279.0
46,133947.1929398148,136694.34166666665,0.8512731481481483,3044.0,296.0
47,133866.82766203702,136694.34166666665,0.8859953703703705,3137.4,309.0
48,135225.75266203703,138056.425,0.9276620370370371,3155.6000000000004,324.0
49,135038.1688657407,138056.425,0.9438657407407408,3360.2000000000003,341.0
50,134852.5943287037,138056.425,0.9693287037037037,3564.8,360.0
51,134669.01631944443,138056.425,0.9913194444444445,3769.4,381.0
52,134603.04583333334,138056.425,1.0208333333333335,3854.4,400.0
53,134409.44699074072,138056.425,1.0219907407407407,4059.0,411.0
54,134317.67824074073,138056.425,1.0532407407407407,4159.8,420.0
55,142460.7460648148,146188.29166666666,1.0543981481481481,4165.6,437.0
56,154011.1454861111,157729.89166666666,1.0538194444444444,4165.8,446.0
57,153936.7466435185,157729.89166666666,1.0549768518518516,4259.2,465.0
58,153905.33506944444,157729.89166666666,1.0434027777777777,4305.6,480.0
59,153815.5605324074,157729.89166666666,1.068865740740741,4406.400000000001,491.0
60,153757.19699074075,157729.89166666666,1.1053240740740742,4485.8,512.0
61,161802.47476851853,165762.14166666666,1.133101851851852,4485.8,525.0
62,161620.91296296296,165762.14166666666,1.1712962962962963,4690.400000000001,548.0
63,162491.584375,166631.39166666666,1.1927083333333333,4696.0,555.0
64,162427.60578703703,166631.39166666666,1.2141203703703702,4781.0,576.0
65,162332.0167824074,166631.39166666666,1.2251157407407407,4899.6,599.0
66,166915.99826388888,171209.79166666666,1.206597222222222,4905.0,610.0
67,166877.6144675926,171209.79166666666,1.2228009259259258,4958.400000000001,625.0
68,184397.6173611111,188747.79166666666,1.2256944444444442,4985.400000000001,634.0
69,184337.6167824074,188747.79166666666,1.2251157407407405,5070.400000000001,659.0
70,184318.64166666666,188747.79166666666,1.25,5100.400000000001,670.0
71,184127.0480324074,188747.79166666666,1.2563657407407405,5305.0,683.0
72,206277.84224537035,210881.79166666666,1.2505787037037037,5305.200000000001,700.0
73,206098.28217592594,210881.79166666666,1.290509259259259,5509.8,725.0
74,218719.87939814816,223488.35416666666,1.3252314814814814,5509.8,740.0
75,226074.71979166663,230831.79166666663,1.328125,5515.400000000001,757.0
76,226047.33715277776,230831.79166666663,1.3454861111111107,5561.8,776.0
77,226025.7313657407,230831.79166666663,1.339699074074074,5602.400000000001,795.0
78,225848.1626157407,230831.79166666663,1.370949074074074,5807.0,822.0
79,227658.08402777778,232628.69166666665,1.3923611111111112,5807.0,835.0
80,227611.8782407407,232628.69166666665,1.386574074074074,5876.200000000001,858.0
81,227586.48055555552,232628.69166666665,1.3888888888888888,5922.6,879.0
82,227518.09328703702,232628.69166666665,1.4016203703703702,6016.0,904.0
83,227328.49618055552,232628.69166666665,1.4045138888888888,6220.6,919.0
84,237922.51064814813,243208.69166666665,1.4189814814814814,6229.6,942.0
85,237914.11527777778,243208.69166666665,1.4236111111111112,6265.0,969.0
86,237867.72800925924,243208.69166666665,1.4363425925925926,6338.400000000001,996.0
87,237692.1679398148,243208.69166666665,1.476273148148148,6543.0,1025.0
88,237518.57719907406,243208.69166666665,1.4855324074074074,6747.6,1056.0
89,237499.00497685184,243208.69166666665,1.5133101851851851,6788.200000000001,1077.0
90,237483.01076388886,243208.69166666665,1.5190972222222223,6817.200000000001,1090.0
91,238251.02060185184,243943.69166666665,1.5289351851851851,6817.200000000001,1123.0
92,238186.65185185184,243943.69166666665,1.5601851851851851,6910.6,1152.0
93,265901.6894675926,271643.69166666665,1.5978009259259256,6910.6,1167.0
94,265839.3091435185,271643.69166666665,1.6174768518518516,7004.0,1198.0
95,265651.72708333336,271643.69166666665,1.6354166666666665,7208.6,1215.0
96,273713.15949074074,279677.69166666665,1.667824074074074,7214.200000000001,1248.0
97,273668.7976851852,279677.69166666665,1.7060185185185184,7293.6,1283.0
98,273649.0104166666,279677.69166666665,1.71875,7350.400000000001,1320.0
99,273633.8538194444,279677.69166666665,1.762152777777778,7388.6,1343.0
100,275507.19409722224,281516.00416666665,1.7899305555555558,7388.6,1378.0
101,275339.6103009259,281516.00416666665,1.8061342592592595,7593.200000000001,1415.0
102,276617.5472222222,282754.94166666665,1.8055555555555556,7593.200000000001,1454.0
103,276533.74259259255,282754.94166666665,1.800925925925926,7694.0,1471.0
104,276512.94895833335,282754.94166666665,1.8072916666666667,7739.8,1496.0
105,276423.3738425925,282754.94166666665,1.832175925925926,7858.400000000001,1525.0
106,276341.5981481481,282754.94166666665,1.8564814814814816,7959.200000000001,1544.0
107,277980.62037037034,284363.12916666665,1.8912037037037037,7959.400000000001,1575.0
108,278003.6435185185,284363.12916666665,1.9143518518518519,7969.400000000001,1608.0
109,277920.0730324074,284363.12916666665,1.943865740740741,8088.0,1643.0
110,277865.6759259259,284363.12916666665,1.9467592592592593,8181.400000000001,1682.0
111,277771.91527777776,284363.12916666665,1.9861111111111112,8292.2,1699.0
112,277592.30949074076,284363.12916666665,1.980324074074074,8496.800000000001,1724.0
113,287352.2434027778,294091.8416666667,2.0017361111111107,8502.6,1761.0
114,287174.63761574076,294091.8416666667,1.995949074074074,8707.2,1788.0
115,299054.08703703707,305936.0916666667,1.9953703703703705,8713.0,1829.0
116,298890.52523148153,305936.0916666667,2.033564814814815,8917.6,1870.0
117,298848.1599537037,305936.0916666667,2.068287037037037,8989.0,1899.0
118,298811.7506944444,305936.0916666667,2.0590277777777777,9068.4,1942.0
119,298792.3495370371,305936.0916666667,2.0578703703703707,9114.800000000001,1969.0
120,298712.5703703704,305936.0916666667,2.0787037037037037,9215.6,1990.0
121,299561.1068287037,306765.5916666667,2.115162037037037,9215.6,2009.0
122,300980.6695601852,308142.14166666666,2.1278935185185186,9215.6,2052.0
123,300902.90196759254,308142.14166666666,2.160300925925926,9316.4,2075.0
124,300886.7401620371,308142.14166666666,2.1984953703703702,9371.6,2114.0
125,300829.9586805555,308142.14166666666,2.217013888888889,9447.4,2133.0
126,300789.55810185184,308142.14166666666,2.216435185185185,9518.800000000001,2164.0
127,300740.37430555554,308142.14166666666,2.232638888888889,9597.0,2193.0
128,300728.61770833336,308142.14166666666,2.2760416666666665,9641.800000000001,2226.0
129,300545.05937499995,308142.14166666666,2.317708333333333,9846.400000000001,2247.0
130,300516.6570601852,308142.14166666666,2.315393518518518,9899.800000000001,2272.0
131,300513.4917824074,308142.14166666666,2.3501157407407405,9938.0,2307.0
132,300331.91493055556,308142.14166666666,2.373263888888889,10142.6,2330.0
133,300299.53287037037,308142.14166666666,2.3912037037037037,10216.0,2371.0
134,300265.1421296296,308142.14166666666,2.4004629629629632,10287.400000000001,2408.0
135,300189.5855324074,308142.14166666666,2.443865740740741,10406.0,2451.0
136,300030.0167824074,308142.14166666666,2.475115740740741,10610.6,2496.0
137,311252.58877314813,319337.89166666666,2.497106481481482,10610.800000000001,2523.0
138,311178.99340277776,319337.89166666666,2.5017361111111116,10729.400000000001,2568.0
139,311170.78935185185,319337.89166666666,2.4976851851851856,10784.6,2615.0
140,311101.2090277778,319337.89166666666,2.5173611111111116,10903.2,2664.0
141,321085.19467592594,329306.47500000003,2.519675925925926,10908.800000000001,2685.0
142,323135.3940972223,331309.67500000005,2.5190972222222228,10908.800000000001,2732.0
143,322969.8253472223,331309.67500000005,2.5503472222222228,11113.400000000001,2771.0
144,322922.6230324075,331309.67500000005,2.548032407407408,11191.6,2802.0
145,324175.00995370373,332537.86250000005,2.547453703703704,11192.400000000001,2827.0
146,324140.6313657408,332537.86250000005,2.5688657407407414,11271.800000000001,2872.0
147,334159.072337963,342533.2791666667,2.5931712962962967,11271.800000000001,2895.0
148,334091.50532407407,342533.2791666667,2.626157407407408,11390.400000000001,2946.0
149,334069.325,342533.2791666667,2.6458333333333335,11459.6,2993.0
150,334034.54988425924,342533.2791666667,2.670717592592593,11527.400000000001,3026.0
151,333870.9863425926,342533.2791666667,2.707175925925926,11732.0,3067.0
152,333864.6013888889,342533.2791666667,2.7222222222222223,11773.400000000001,3102.0
153,333799.03784722224,342533.2791666667,2.7586805555555554,11892.0,3155.0
154,333637.4407407408,342533.2791666667,2.7615740740740744,12096.6,3198.0
155,333481.87546296295,342533.2791666667,2.796296296296296,12301.2,3247.0
156,333328.3084490741,342533.2791666667,2.8292824074074074,12505.800000000001,3298.0
157,333297.5177083334,342533.2791666667,2.838541666666667,12573.6,3335.0
158,333119.91712962964,342533.2791666667,2.837962962962963,12778.2,3362.0
159,332968.3113425926,342533.2791666667,2.8321759259259256,12982.800000000001,3415.0
160,332923.92233796295,342533.2791666667,2.843171296296296,13076.2,3464.0
161,332852.128125,342533.2791666667,2.848958333333333,13177.0,3493.0
162,349495.5241898148,359154.8625,2.861689814814814,13186.2,3524.0
163,349488.12418981484,359154.8625,2.861689814814814,13232.6,3563.0
164,349420.34907407407,359154.8625,2.8865740740740735,13333.400000000001,3596.0
165,349391.9415509259,359154.8625,2.8790509259259256,13412.800000000001,3647.0
166,349232.37800925924,359154.8625,2.9155092592592595,13617.400000000001,3692.0
167,349226.58379629627,359154.8625,2.9212962962962967,13648.2,3717.0
168,349185.4034722222,359154.8625,2.9409722222222223,13724.400000000001,3752.0
169,349035.8381944444,359154.8625,2.9756944444444446,13929.0,3807.0
170,352879.7865740741,362941.775,3.0115740740740744,13929.0,3864.0
171,352704.20798611117,362941.775,3.0329861111111116,14133.6,3893.0
172,352688.0461805556,362941.775,3.0711805555555562,14202.800000000001,3946.0
173,352650.87164351856,362941.775,3.096643518518519,14281.0,3987.0
174,352493.30115740746,362941.775,3.1261574074074074,14485.6,4034.0
175,352319.741087963,362941.775,3.1660879629629637,14690.2,4065.0
176,352270.9434027778,362941.775,3.1684027777777777,14766.0,4092.0
177,352207.37812500005,362941.775,3.203125,14884.6,4147.0
178,352172.1966435186,362941.775,3.2216435185185186,14962.800000000001,4190.0
179,352110.5891203704,362941.775,3.2141203703703702,15081.400000000001,4247.0
180,351955.0203703704,362941.775,3.2453703703703702,15286.0,4296.0
181,351904.6458333333,362941.775,3.270833333333334,15381.400000000001,4341.0
182,351890.2435185186,362941.775,3.268518518518519,15454.800000000001,4400.0
183,351718.6869212963,362941.775,3.3119212962962967,15659.400000000001,4433.0
184,351738.32511574076,362941.775,3.3501157407407414,15694.800000000001,4488.0
185,351592.7193287037,362941.775,3.344328703703704,15899.400000000001,4547.0
186,370757.52465277776,382077.55833333335,3.3663194444444446,15899.400000000001,4576.0
187,370613.9628472222,382077.55833333335,3.4045138888888893,16104.0,4637.0
188,370590.00104166666,382077.55833333335,3.442708333333334,16189.0,4698.0
189,370420.4021990741,382077.55833333335,3.4438657407407414,16393.600000000002,4733.0
190,370420.6253472222,382077.55833333335,3.467013888888889,16450.4,4790.0
191,370267.04155092593,382077.55833333335,3.4832175925925926,16655.0,4841.0
192,370256.8728009259,382077.55833333335,3.5144675925925926,16724.2,4900.0
193,373114.4751157408,384877.75833333336,3.5167824074074074,16729.8,4963.0
194,373094.2913194445,384877.75833333336,3.532986111111111,16787.0,5000.0
195,373014.53530092596,384877.75833333336,3.576967592592592,16897.8,5031.0
196,372936.7561342593,384877.75833333336,3.597800925925926,17008.600000000002,5064.0
197,372931.96828703705,384877.75833333336,3.6099537037037037,17052.4,5103.0
198,372764.36250000005,384877.75833333336,3.6041666666666665,17257.0,5140.0
199,372624.79722222226,384877.75833333336,3.638888888888889,17461.600000000002,5205.0
200,372459.22037037037,384877.75833333336,3.6620370370370368,17666.2,5244.0
201,372456.45567129634,384877.75833333336,3.697337962962963,17710.0,5285.0
202,372424.0533564815,384877.75833333336,3.6950231481481484,17803.4,5346.0
203,372272.4545138889,384877.75833333336,3.696180555555556,18008.0,5399.0
204,372250.4944444445,384877.75833333336,3.736111111111111,18093.0,5462.0
205,372086.89039351855,384877.75833333336,3.732060185185185,18297.600000000002,5503.0
206,372093.11354166665,384877.75833333336,3.755208333333333,18354.4,5566.0
207,372064.33553240745,384877.75833333336,3.777199074074074,18430.2,5613.0
208,372078.7737268519,384877.75833333336,3.8153935185185186,18470.8,5668.0
209,372064.39166666666,384877.75833333336,3.833333333333333,18542.2,5725.0
210,372037.59050925926,384877.75833333336,3.8321759259259256,18618.0,5774.0
211,371891.9881944445,384877.75833333336,3.829861111111111,18822.600000000002,5833.0
212,371867.20439814817,384877.75833333336,3.846064814814815,18898.4,5884.0
213,371847.2055555556,384877.75833333336,3.8472222222222228,18983.4,5949.0
214,371709.64375000005,384877.75833333336,3.8854166666666674,19188.0,6016.0
215,371667.2564814815,384877.75833333336,3.898148148148149,19283.4,6069.0
216,382593.9369212963,395743.42083333334,3.9160879629629632,19283.4,6130.0
217,382452.35833333334,395743.42083333334,3.9375000000000004,19488.0,6193.0
218,382431.5861111111,395743.42083333334,3.965277777777778,19563.8,6248.0
219,382292.0295138889,395743.42083333334,4.008680555555555,19768.4,6313.0
220,382156.4659722222,395743.42083333334,4.045138888888889,19973.0,6382.0
221,382080.6868055556,395743.42083333334,4.065972222222222,20083.800000000003,6417.0
222,382083.30185185187,395743.42083333334,4.081018518518519,20118.2,6454.0
223,382072.91458333336,395743.42083333334,4.09375,20171.600000000002,6497.0
224,382051.72962962964,395743.42083333334,4.108796296296297,20249.800000000003,6554.0
225,382038.9481481482,395743.42083333334,4.127314814814815,20301.600000000002,6593.0
226,382002.5759259259,395743.42083333334,4.1550925925925934,20397.0,6652.0
227,381984.59907407407,395743.42083333334,4.1782407407407405,20482.0,6719.0
228,382046.4037037037,395743.42083333334,4.18287037037037,20491.2,6790.0
229,384877.91898148146,398501.9083333333,4.210648148148149,20491.2,6863.0
230,384716.3201388889,398501.9083333333,4.211805555555555,20695.800000000003,6906.0
231,384681.5513888889,398501.9083333333,4.243055555555555,20771.600000000002,6947.0
232,384677.17453703703,398501.9083333333,4.266203703703704,20845.0,7016.0
233,384985.2178240741,398778.325,4.292824074074074,20858.4,7061.0
234,384952.43518518517,398778.325,4.310185185185185,20934.2,7104.0
235,384948.03807870374,398778.325,4.313078703703704,21005.600000000002,7171.0
236,384882.2751157407,398778.325,4.3501157407407405,21116.4,7216.0
237,384898.0780092593,398778.325,4.3530092592592595,21171.600000000002,7287.0
238,384921.9109953704,398778.325,4.38599537037037,21212.800000000003,7352.0
239,384792.3017361111,398778.325,4.376736111111112,21417.4,7427.0
240,384632.6976851852,398778.325,4.372685185185185,21622.0,7472.0
241,384475.11562500003,398778.325,4.390625,21826.600000000002,7519.0
242,384514.7300925926,398778.325,4.405092592592593,21836.0,7568.0
243,384497.5324074074,398778.325,4.407407407407407,21914.2,7629.0
244,388156.37835648144,402386.175,4.403356481481481,21914.2,7680.0
245,388020.8165509259,402386.175,4.441550925925926,22118.800000000003,7749.0
246,387967.037962963,402386.175,4.462962962962963,22219.600000000002,7796.0
247,387921.4559027777,402386.175,4.480902777777778,22338.2,7869.0
248,387960.8703703704,402386.175,4.49537037037037,22351.800000000003,7922.0
249,393363.8900462963,407712.375,4.515046296296296,22352.0,7999.0
250,393383.6894675926,407712.375,4.514467592592592,22407.2,8074.0
251,393234.08715277776,407712.375,4.512152777777778,22611.800000000003,8129.0
252,393086.48310185183,407712.375,4.508101851851851,22816.4,8186.0
253,393136.10277777776,407712.375,4.527777777777778,22825.800000000003,8245.0
254,393173.5340277777,407712.375,4.559027777777778,22849.4,8306.0
255,393881.5652777777,408358.375,4.590277777777778,22850.4,8369.0
256,393877.1664351852,408358.375,4.591435185185185,22903.800000000003,8418.0
257,396042.42314814817,410458.6375,4.585648148148148,22903.800000000003,8483.0
258,396037.6277777778,410458.6375,4.590277777777778,22955.600000000002,8530.0
259,396032.8266203704,410458.6375,4.58912037037037,23023.4,8593.0
260,395899.2428240741,410458.6375,4.605324074074074,23228.0,8664.0
261,395773.6538194445,410458.6375,4.616319444444445,23432.600000000002,8743.0
262,395650.07002314815,410458.6375,4.632523148148148,23637.2,8824.0
263,395647.6810185186,410458.6375,4.643518518518518,23690.600000000002,8875.0
264,395516.083912037,410458.6375,4.646412037037036,23895.2,8948.0
265,395394.4746527778,410458.6375,4.637152777777778,24099.800000000003,9031.0
266,395274.909375,410458.6375,4.671875,24304.4,9116.0
267,395145.32731481484,410458.6375,4.689814814814815,24509.0,9191.0
268,395103.7655092593,410458.6375,4.7280092592592595,24627.600000000002,9268.0
269,395100.9678240741,410458.6375,4.730324074074074,24695.4,9333.0
270,395139.76030092593,410458.6375,4.722800925925926,24733.600000000002,9410.0
271,395078.00659722224,410458.6375,4.769097222222222,24844.4,9459.0
272,394940.4042824074,410458.6375,4.7667824074074066,25049.0,9526.0
273,394917.20543981483,410458.6375,4.767939814814814,25125.2,9579.0
274,394915.0199074074,410458.6375,4.7824074074074066,25194.4,9646.0
275,394890.2349537037,410458.6375,4.797453703703704,25270.2,9697.0
276,394924.444212963,410458.6375,4.806712962962964,25315.0,9776.0
277,394800.8621527778,410458.6375,4.824652777777779,25519.600000000002,9857.0
278,394812.49340277776,410458.6375,4.855902777777779,25591.0,9940.0
279,394836.50034722226,410458.6375,4.862847222222222,25620.0,9993.0
280,394716.90150462964,410458.6375,4.86400462962963,25824.600000000002,10078.0
281,394581.3431712963,410458.6375,4.905671296296297,26029.2,10147.0
282,394535.5443287037,410458.6375,4.906828703703703,26130.0,10202.0
283,394417.969212963,410458.6375,4.931712962962963,26334.600000000002,10289.0
284,394397.17847222224,410458.6375,4.940972222222222,26410.4,10344.0
285,394279.5912037037,410458.6375,4.953703703703703,26615.0,10431.0
286,394269.1975694444,410458.6375,4.960069444444445,26694.4,10500.0
287,394215.4207175926,410458.6375,4.983217592592593,26805.2,10557.0
288,394204.2334490741,410458.6375,4.995949074074074,26883.4,10624.0
289,394187.46122685185,410458.6375,5.023726851851852,26959.2,10683.0
290,394165.0623842593,410458.6375,5.0248842592592595,27052.600000000002,10754.0
291,394115.2855324074,410458.6375,5.048032407407407,27163.4,10815.0
292,393999.6814814815,410458.6375,5.043981481481481,27368.0,10904.0
293,393993.30925925926,410458.6375,5.071759259259259,27447.4,10977.0
294,393859.725462963,410458.6375,5.087962962962963,27652.0,11048.0
295,393850.52777777775,410458.6375,5.090277777777778,27730.2,11117.0
296,393736.9555555556,410458.6375,5.118055555555555,27934.800000000003,11208.0
297,393625.3734953704,410458.6375,5.13599537037037,28139.4,11301.0
298,393631.0047453704,410458.6375,5.16724537037037,28212.800000000003,11380.0
299,393659.60706018517,410458.6375,5.169560185185185,28247.2,11443.0
300,393667.23657407414,410458.6375,5.1990740740740735,28320.600000000002,11524.0
301,393656.44930555555,410458.6375,5.211805555555555,28396.4,11589.0
302,393524.89097222226,410458.6375,5.253472222222221,28601.0,11662.0
303,393489.2869212963,410458.6375,5.249421296296296,28719.600000000002,11745.0
304,393359.68113425927,410458.6375,5.243634259259259,28924.2,11820.0
305,393335.29270833335,410458.6375,5.255208333333333,29019.600000000002,11891.0
306,393384.1158564815,410458.6375,5.278356481481482,29065.800000000003,11986.0
307,393256.5355324074,410458.6375,5.298032407407407,29270.4,12063.0
308,393130.95,410458.6375,5.3125,29475.0,12142.0
309,394618.79722222226,411858.25,5.347222222222222,29475.800000000003,12231.0
310,394495.1949074074,411858.25,5.344907407407407,29680.4,12312.0
311,394510.4122685185,411858.25,5.362268518518519,29732.2,12379.0
312,394515.630787037,411858.25,5.380787037037037,29800.0,12452.0
313,394533.8707175926,411858.25,5.4207175925925934,29856.800000000003,12527.0
314,394545.47013888886,411858.25,5.42013888888889,29930.2,12612.0
315,394423.8678240741,411858.25,5.417824074074074,30134.800000000003,12695.0
316,394304.2875,411858.25,5.437500000000001,30339.4,12780.0
317,394186.681712963,411858.25,5.431712962962964,30544.0,12867.0
318,394203.8805555556,411858.25,5.430555555555556,30595.800000000003,12936.0
319,394211.0956018519,411858.25,5.445601851851853,30663.600000000002,13011.0
320,394224.73726851854,411858.25,5.487268518518519,30737.0,13098.0
321,394117.16851851856,411858.25,5.518518518518519,30941.600000000002,13195.0
322,394011.5980324074,411858.25,5.548032407407407,31146.2,13294.0
323,393897.98877314816,411858.25,5.538773148148149,31350.800000000003,13385.0
324,393868.4200231481,411858.25,5.570023148148149,31469.4,13474.0
325,393756.8327546296,411858.25,5.58275462962963,31674.0,13567.0
326,402165.87210648146,420166.25,5.622106481481481,31674.0,13668.0
327,402056.2865740741,420166.25,5.6365740740740735,31878.600000000002,13763.0
328,401948.7178240741,420166.25,5.6678240740740735,32083.2,13860.0
329,401943.92939814815,420166.25,5.679398148148147,32159.0,13931.0
330,401838.36064814817,420166.25,5.710648148148147,32363.600000000002,14030.0
331,401847.58148148144,420166.25,5.731481481481481,32431.4,14107.0
332,401803.8063657407,420166.25,5.7563657407407405,32532.2,14164.0
