iter,phi_total,delay_term,frag_term,aff_reward_term,load_term
1,3793.1627314814814,3792.15,0.012731481481481477,0.0,1.0
2,16875.791435185187,16873.7625,0.028935185185185175,0.0,2.0
3,16674.20590277778,16873.7625,0.04340277777777777,204.60000000000002,5.0
4,31010.502083333333,31212.429166666665,0.07291666666666667,210.0,8.0
5,33559.52858796296,33760.44583333333,0.08275462962962964,210.0,9.0
6,34399.05266203703,34598.95833333333,0.0943287037037037,210.0,10.0
7,41735.7287037037,41932.60833333333,0.12037037037037036,210.0,13.0
8,55482.684606481474,55679.94166666666,0.1429398148148148,215.4,18.0
9,62909.296180555546,63103.54166666666,0.15451388888888887,215.4,21.0
10,68480.38946759258,68675.22916666666,0.1603009259259259,221.0,26.0
11,68844.84317129629,69061.66666666666,0.1765046296296296,248.0,31.0
12,69051.20821759259,69267.01666666666,0.1915509259259259,248.0,32.0
13,84066.42650462964,84275.22916666667,0.19733796296296294,248.0,39.0
14,95868.54849537037,96068.32916666666,0.2193287037037037,248.0,48.0
15,95670.9866898148,96068.32916666666,0.25752314814814814,452.6,55.0
16,97168.4679398148,97564.77916666666,0.28877314814814814,452.6,56.0
17,97235.62025462961,97630.92916666665,0.29108796296296297,452.6,57.0
18,97164.85497685184,97630.92916666665,0.32581018518518523,528.4,62.0
19,96969.26770833333,97630.92916666665,0.3385416666666667,733.0,71.0
20,96775.66192129628,97630.92916666665,0.33275462962962965,937.6,82.0
21,96584.09664351851,97630.92916666665,0.36747685185185186,1142.2,95.0
22,96484.33599537036,97630.92916666665,0.4068287037037037,1253.0,106.0
23,97142.28622685185,98285.84583333333,0.44039351851851855,1253.0,109.0
24,100318.50763888888,101461.04583333332,0.4618055555555556,1253.0,110.0
25,100230.12037037036,101461.04583333332,0.47453703703703703,1348.4,117.0
26,100132.3736111111,101461.04583333332,0.5277777777777777,1459.2,130.0
27,99942.76956018517,101461.04583333332,0.5237268518518519,1663.8000000000002,145.0
28,99755.21296296296,101461.04583333332,0.5671296296296295,1868.4,162.0
29,99569.61585648147,101461.04583333332,0.5700231481481481,2073.0,181.0
30,99386.01527777775,101461.04583333332,0.5694444444444444,2277.6,202.0
31,101133.1046296296,103205.09583333331,0.6087962962962963,2277.6,205.0
32,102070.60138888888,104133.7625,0.6388888888888888,2277.8,214.0
33,108164.9167824074,110225.075,0.6417824074074074,2277.8,217.0
34,108123.7162037037,110225.075,0.6412037037037037,2324.0,222.0
35,107942.11215277777,110225.075,0.6371527777777778,2528.6000000000004,245.0
36,107762.5300925926,110225.075,0.6550925925925927,2733.2000000000003,270.0
37,119173.50752314815,121631.0125,0.6950231481481483,2733.2000000000003,275.0
38,119111.10289351852,121631.0125,0.6903935185185186,2806.6000000000004,286.0
39,119028.70868055556,121631.0125,0.6961805555555556,2902.0,299.0
40,120160.21469907407,122765.7,0.7146990740740741,2920.2000000000003,314.0
41,119982.64594907407,122765.7,0.7459490740740741,3124.8,341.0
42,125389.82349537036,128169.8625,0.7609953703703703,3124.8,344.0
43,125214.2582175926,128169.8625,0.7957175925925927,3329.4,373.0
44,126253.21516203704,129209.21250000001,0.8026620370370371,3334.8,378.0
45,126159.409375,129209.21250000001,0.796875,3435.6000000000004,385.0
46,126097.02557870372,129209.21250000001,0.8130787037037037,3507.0,394.0
47,125923.42673611111,129209.21250000001,0.8142361111111112,3711.6000000000004,425.0
48,140059.49525462967,143330.46250000002,0.8327546296296297,3711.8,440.0
49,140965.1582175926,144231.1,0.8582175925925927,3711.8,445.0
50,140871.41145833334,144231.1,0.9114583333333334,3822.6000000000004,462.0
51,141247.1846064815,144672.25,0.9346064814814815,3895.0,469.0
52,141186.7875,144672.25,0.9375,3966.4,480.0
53,141095.03148148148,144672.25,0.9814814814814815,4077.2000000000003,499.0
54,145281.3275462963,148851.5125,1.0150462962962963,4077.2000000000003,506.0
55,145109.76053240744,148851.5125,1.0480324074074074,4281.8,539.0
56,144940.1564814815,148851.5125,1.0439814814814814,4486.400000000001,574.0
57,144901.9587962963,148851.5125,1.0462962962962963,4541.6,591.0
58,144825.57037037038,148851.5125,1.0578703703703702,4637.0,610.0
59,151913.81377314814,155936.3125,1.1012731481481481,4642.6,619.0
60,151746.25717592592,155936.3125,1.144675925925926,4847.2,656.0
61,151671.8722222222,155936.3125,1.1597222222222223,4942.6,677.0
62,151506.31215277777,155936.3125,1.1996527777777777,5147.200000000001,716.0
63,180617.69166666665,185040.6625,1.2291666666666665,5147.200000000001,723.0
64,180422.13506944446,185040.6625,1.2725694444444444,5351.8,732.0
65,192714.11782407408,197325.64583333334,1.2719907407407405,5351.8,739.0
66,192604.50856481484,197325.64583333334,1.2627314814814814,5470.400000000001,748.0
67,192410.94502314815,197325.64583333334,1.2991898148148147,5675.0,759.0
68,192323.18321759262,197325.64583333334,1.337384259259259,5775.8,772.0
69,210212.84409722223,215204.5125,1.331597222222222,5776.0,783.0
70,210127.07361111115,215204.5125,1.361111111111111,5876.8,798.0
71,210043.2898148148,215204.5125,1.3773148148148147,5977.6,815.0
72,213750.5042824074,218904.3125,1.3917824074074072,5983.200000000001,828.0
73,213678.10891203705,218904.3125,1.396412037037037,6078.6,851.0
74,213647.9181712963,218904.3125,1.4056712962962963,6133.8,876.0
75,237321.92048611114,242563.5125,1.407986111111111,6134.0,891.0
76,237286.14479166668,242563.5125,1.4322916666666665,6190.8,912.0
77,237094.5459490741,242563.5125,1.4334490740740737,6395.400000000001,925.0
78,236904.97372685187,242563.5125,1.4612268518518516,6600.0,940.0
79,254465.53877314815,260107.0625,1.4762731481481481,6600.0,957.0
80,254397.15729166666,260107.0625,1.4947916666666663,6695.400000000001,984.0
81,254330.3787037037,260107.0625,1.5162037037037035,6771.200000000001,993.0
82,254255.98449074072,260107.0625,1.5219907407407405,6864.6,1012.0
83,280530.92361111107,286366.3958333333,1.5277777777777775,6870.0,1033.0
84,280463.7265046296,286366.3958333333,1.530671296296296,6948.200000000001,1044.0
85,280400.96643518517,286366.3958333333,1.5706018518518516,7024.0,1057.0
86,280213.38958333334,286366.3958333333,1.5937499999999998,7228.6,1074.0
87,280027.80231481476,286366.3958333333,1.6064814814814814,7433.200000000001,1093.0
88,279940.0254629629,286366.3958333333,1.6296296296296295,7544.0,1116.0
89,279881.8248842592,286366.3958333333,1.6290509259259258,7613.200000000001,1127.0
90,279698.25439814816,286366.3958333333,1.6585648148148147,7817.8,1148.0
91,279666.4752314815,286366.3958333333,1.679398148148148,7874.6,1173.0
92,313693.7310185185,320370.6458333333,1.685185185185185,7874.6,1196.0
93,428829.81504629634,435481.91250000003,1.702546296296296,7874.8,1221.0
94,428746.0526620371,435481.91250000003,1.740162037037037,7985.6,1248.0
95,428688.05844907416,435481.91250000003,1.745949074074074,8070.6,1275.0
96,435242.0804398149,442006.91250000003,1.7679398148148147,8070.6,1304.0
97,435535.81261574075,442269.6458333333,1.7667824074074072,8070.6,1335.0
98,435483.8299768519,442269.6458333333,1.7841435185185184,8155.6,1368.0
99,435302.24965277774,442269.6458333333,1.8038194444444444,8360.2,1391.0
100,458837.0836805556,465775.0625,1.8211805555555556,8365.800000000001,1426.0
101,458755.3184027778,465775.0625,1.855902777777778,8466.6,1445.0
102,458665.74965277774,465775.0625,1.887152777777778,8585.2,1474.0
103,458486.1675925926,465775.0625,1.9050925925925926,8789.800000000001,1499.0
104,465565.43611111114,472817.3125,1.9236111111111112,8789.800000000001,1536.0
105,465519.4511574074,472817.3125,1.9386574074074074,8874.800000000001,1575.0
106,465341.8708333333,472817.3125,1.9583333333333335,9079.4,1602.0
107,465278.67199074075,472817.3125,1.9594907407407405,9157.6,1617.0
108,465103.0662037037,472817.3125,1.9537037037037037,9362.2,1646.0
109,464929.48935185187,472817.3125,1.9768518518518516,9566.800000000001,1677.0
110,473421.26481481484,481278.0625,2.0023148148148144,9566.800000000001,1708.0
111,473377.28101851855,481278.0625,2.018518518518518,9651.800000000001,1749.0
112,473205.70243055554,481278.0625,2.0399305555555554,9856.400000000001,1782.0
113,473044.1244212963,481278.0625,2.0619212962962963,10061.0,1825.0
114,505013.48206018517,513214.5958333333,2.0862268518518516,10061.2,1858.0
115,504853.8982638889,513214.5958333333,2.1024305555555554,10265.800000000001,1903.0
116,504696.3005787037,513214.5958333333,2.1047453703703702,10470.400000000001,1950.0
117,504671.9353009259,513214.5958333333,2.1394675925925926,10543.800000000001,1999.0
118,527806.2968749999,536303.5458333333,2.1510416666666665,10549.400000000001,2050.0
119,527642.718287037,536303.5458333333,2.1724537037037037,10754.0,2091.0
120,541233.6069444445,549881.4333333333,2.173611111111111,10754.0,2104.0
121,541064.0451388889,549881.4333333333,2.2118055555555554,10958.6,2139.0
122,540902.4596064816,549881.4333333333,2.226273148148148,11163.2,2182.0
123,540750.8688657407,549881.4333333333,2.235532407407407,11367.800000000001,2235.0
124,540700.466550926,549881.4333333333,2.2332175925925926,11439.2,2256.0
125,540618.7099537037,549881.4333333333,2.2766203703703702,11550.0,2285.0
126,540628.1331018519,549881.4333333333,2.299768518518518,11555.6,2300.0
127,540478.5412037037,549881.4333333333,2.3078703703703702,11760.2,2355.0
128,540330.9400462962,549881.4333333333,2.306712962962963,11964.800000000001,2412.0
129,540268.5695601852,549881.4333333333,2.336226851851851,12044.2,2429.0
130,561863.8253472223,571441.6833333333,2.3420138888888884,12044.2,2464.0
131,573432.0531249999,582978.4833333333,2.369791666666666,12049.800000000001,2501.0
132,573375.6681712962,582978.4833333333,2.384837962962963,12145.2,2540.0
133,577027.1533564813,586589.1499999999,2.403356481481481,12145.400000000001,2581.0
134,576881.5695601851,586589.1499999999,2.419560185185185,12350.0,2640.0
135,576822.7655092591,586589.1499999999,2.4155092592592595,12425.800000000001,2657.0
136,576679.1898148147,586589.1499999999,2.439814814814815,12630.400000000001,2718.0
137,576622.4060185185,586589.1499999999,2.456018518518518,12706.2,2737.0
138,576570.0268518517,586589.1499999999,2.476851851851852,12801.6,2780.0
139,576541.6222222222,586589.1499999999,2.4722222222222223,12875.0,2825.0
140,576479.6621527777,586589.1499999999,2.5121527777777777,12960.0,2848.0
141,590344.0968749999,600412.35,2.546875,12965.800000000001,2895.0
142,590202.5211805555,600412.35,2.5711805555555554,13170.400000000001,2958.0
143,591576.8521990741,601765.6833333333,2.5688657407407405,13170.400000000001,2979.0
144,591497.0869212963,601765.6833333333,2.603587962962963,13281.2,3010.0
145,591421.3216435185,601765.6833333333,2.638310185185185,13382.0,3035.0
146,591281.7274305556,601765.6833333333,2.6440972222222223,13586.6,3100.0
147,591144.1494212963,601765.6833333333,2.666087962962963,13791.2,3167.0
148,613524.8374999999,624123.5499999999,2.6875,13791.400000000001,3190.0
149,613538.4456018517,624123.5499999999,2.6956018518518516,13826.800000000001,3239.0
150,622958.5135416666,633524.7999999999,2.7135416666666665,13827.0,3258.0
151,622900.1332175925,633524.7999999999,2.7332175925925926,13906.400000000001,3279.0
152,622842.1343749999,633524.7999999999,2.734375,13991.400000000001,3306.0
153,634759.780324074,645417.45,2.730324074074074,13991.400000000001,3331.0
154,648017.753587963,658648.3833333333,2.7702546296296293,13991.400000000001,3358.0
155,647928.1813657407,658648.3833333333,2.798032407407407,14110.0,3387.0
156,665565.7170138888,676240.7166666666,2.800347222222222,14115.800000000001,3438.0
157,665430.1355324073,676240.7166666666,2.8188657407407405,14320.400000000001,3507.0
158,665409.7343749999,676240.7166666666,2.817708333333333,14393.800000000001,3560.0
159,670578.102662037,681386.8791666667,2.8234953703703702,14394.6,3583.0
160,670444.5142361112,681386.8791666667,2.835069444444444,14599.2,3654.0
161,684227.3234953703,695114.8791666667,2.8443287037037033,14599.400000000001,3709.0
162,684242.9466435184,695114.8791666667,2.8674768518518516,14608.800000000001,3734.0
163,684186.9478009258,695114.8791666667,2.868634259259259,14693.800000000001,3763.0
164,726768.7790509259,737639.8791666667,2.899884259259259,14694.0,3820.0
165,726637.2068287038,737639.8791666667,2.927662037037037,14898.6,3893.0
166,726600.8207175926,737639.8791666667,2.941550925925926,14994.0,3952.0
167,726553.6421296296,737639.8791666667,2.9629629629629632,15072.2,3983.0
168,726468.0467592592,737639.8791666667,2.9675925925925926,15190.800000000001,4016.0
169,726398.2646990741,737639.8791666667,2.985532407407407,15291.6,4047.0
170,726268.6890046296,737639.8791666667,3.0098379629629624,15496.2,4122.0
171,726141.0971064814,737639.8791666667,3.0179398148148144,15700.800000000001,4199.0
172,749836.2098379629,761313.7791666666,3.0306712962962963,15706.6,4226.0
173,749710.6248842592,761313.7791666666,3.0457175925925926,15911.2,4305.0
174,751790.247337963,763338.1958333333,3.0515046296296298,15917.0,4366.0
175,768206.794097222,779725.7333333332,3.060763888888889,15917.0,4395.0
176,768154.7848379628,779725.7333333332,3.0515046296296298,16002.0,4428.0
177,768031.1998842591,779725.7333333332,3.066550925925926,16206.6,4509.0
178,767981.229398148,779725.7333333332,3.096064814814815,16291.6,4544.0
179,767859.6421296295,779725.7333333332,3.1087962962962963,16496.2,4627.0
180,767835.8641203702,779725.7333333332,3.130787037037037,16553.0,4660.0
181,767716.2849537035,779725.7333333332,3.1516203703703707,16757.600000000002,4745.0
