image_a,image_b,shared_layers,shared_size_mb
rabbitmq:3-management,nats:2.10,0,0
rabbitmq:3-management,solr:9,0,0
rabbitmq:3-management,varnish:7,0,0
rabbitmq:3-management,traefik:v3.0,0,0
rabbitmq:3-management,eclipse-mosquitto:2,0,0
rabbitmq:3-management,sonarqube:community,0,0
zookeeper:3.9,registry:2,0,0
zookeeper:3.9,wordpress:6.4,0,0
zookeeper:3.9,ghost:5-alpine,1,0.0
zookeeper:3.9,node:20,0,0
zookeeper:3.9,node:20-alpine,0,0
zookeeper:3.9,flink:1.18,0,0
zookeeper:3.9,cassandra:4.1,0,0
zookeeper:3.9,eclipse-temurin:17,0,0
zookeeper:3.9,php:8.2-apache,1,0.0
zookeeper:3.9,ruby:3.2,0,0
zookeeper:3.9,perl:5.38,1,0.0
zookeeper:3.9,prom/prometheus:v2.52.0,0,0
zookeeper:3.9,grafana/grafana:10.4.1,0,0
zookeeper:3.9,fluent/fluent-bit:3.0,0,0
zookeeper:3.9,logstash:8.13.0,1,0.0
zookeeper:3.9,telegraf:1.30,0,0
zookeeper:3.9,influxdb:2.7,0,0
zookeeper:3.9,minio/minio:latest,0,0
zookeeper:3.9,jenkins/jenkins:lts,0,0
zookeeper:3.9,gitlab/gitlab-runner:alpine,0,0
zookeeper:3.9,hashicorp/http-echo:latest,0,0
zookeeper:3.9,consul:1.15,0,0
zookeeper:3.9,nats:2.10,0,0
zookeeper:3.9,solr:9,6,89.0014
zookeeper:3.9,varnish:7,1,0.0
zookeeper:3.9,traefik:v3.0,0,0
zookeeper:3.9,eclipse-mosquitto:2,0,0
zookeeper:3.9,sonarqube:community,1,0.0
registry:2,wordpress:6.4,0,0
registry:2,ghost:5-alpine,0,0
registry:2,node:20,0,0
registry:2,node:20-alpine,0,0
registry:2,flink:1.18,0,0
registry:2,cassandra:4.1,0,0
registry:2,eclipse-temurin:17,0,0
registry:2,php:8.2-apache,0,0
registry:2,ruby:3.2,0,0
registry:2,perl:5.38,0,0
registry:2,prom/prometheus:v2.52.0,0,0
registry:2,grafana/grafana:10.4.1,0,0
registry:2,fluent/fluent-bit:3.0,0,0
registry:2,logstash:8.13.0,0,0
registry:2,telegraf:1.30,0,0
registry:2,influxdb:2.7,0,0
registry:2,minio/minio:latest,0,0
registry:2,jenkins/jenkins:lts,0,0
registry:2,gitlab/gitlab-runner:alpine,0,0
registry:2,hashicorp/http-echo:latest,0,0
registry:2,consul:1.15,0,0
registry:2,nats:2.10,0,0
registry:2,solr:9,0,0
registry:2,varnish:7,0,0
registry:2,traefik:v3.0,0,0
registry:2,eclipse-mosquitto:2,0,0
registry:2,sonarqube:community,0,0
wordpress:6.4,ghost:5-alpine,0,0
wordpress:6.4,node:20,0,0
wordpress:6.4,node:20-alpine,0,0
wordpress:6.4,flink:1.18,0,0
wordpress:6.4,cassandra:4.1,0,0
wordpress:6.4,eclipse-temurin:17,0,0
wordpress:6.4,php:8.2-apache,0,0
wordpress:6.4,ruby:3.2,0,0
wordpress:6.4,perl:5.38,0,0
wordpress:6.4,prom/prometheus:v2.52.0,0,0
wordpress:6.4,grafana/grafana:10.4.1,0,0
wordpress:6.4,fluent/fluent-bit:3.0,0,0
wordpress:6.4,logstash:8.13.0,0,0
wordpress:6.4,telegraf:1.30,0,0
wordpress:6.4,influxdb:2.7,0,0
wordpress:6.4,minio/minio:latest,0,0
wordpress:6.4,jenkins/jenkins:lts,0,0
wordpress:6.4,gitlab/gitlab-runner:alpine,0,0
wordpress:6.4,hashicorp/http-echo:latest,0,0
wordpress:6.4,consul:1.15,0,0
wordpress:6.4,nats:2.10,0,0
wordpress:6.4,solr:9,0,0
wordpress:6.4,varnish:7,0,0
wordpress:6.4,traefik:v3.0,0,0
wordpress:6.4,eclipse-mosquitto:2,0,0
wordpress:6.4,sonarqube:community,0,0
ghost:5-alpine,node:20,0,0
ghost:5-alpine,node:20-alpine,0,0
ghost:5-alpine,flink:1.18,0,0
ghost:5-alpine,cassandra:4.1,0,0
ghost:5-alpine,eclipse-temurin:17,0,0
ghost:5-alpine,php:8.2-apache,1,0.0
ghost:5-alpine,ruby:3.2,0,0
ghost:5-alpine,perl:5.38,1,0.0
ghost:5-alpine,prom/prometheus:v2.52.0,0,0
ghost:5-alpine,grafana/grafana:10.4.1,0,0
ghost:5-alpine,fluent/fluent-bit:3.0,0,0
ghost:5-alpine,logstash:8.13.0,1,0.0
ghost:5-alpine,telegraf:1.30,0,0
ghost:5-alpine,influxdb:2.7,0,0
ghost:5-alpine,minio/minio:latest,0,0
ghost:5-alpine,jenkins/jenkins:lts,0,0
ghost:5-alpine,gitlab/gitlab-runner:alpine,1,3.6829
ghost:5-alpine,hashicorp/http-echo:latest,0,0
ghost:5-alpine,consul:1.15,0,0
ghost:5-alpine,nats:2.10,0,0
ghost:5-alpine,solr:9,1,0.0
ghost:5-alpine,varnish:7,1,0.0
ghost:5-alpine,traefik:v3.0,0,0
ghost:5-alpine,eclipse-mosquitto:2,0,0
ghost:5-alpine,sonarqube:community,1,0.0
node:20,node:20-alpine,0,0
node:20,flink:1.18,0,0
node:20,cassandra:4.1,0,0
node:20,eclipse-temurin:17,0,0
node:20,php:8.2-apache,0,0
node:20,ruby:3.2,0,0
node:20,perl:5.38,0,0
node:20,prom/prometheus:v2.52.0,0,0
node:20,grafana/grafana:10.4.1,0,0
node:20,fluent/fluent-bit:3.0,0,0
node:20,logstash:8.13.0,0,0
node:20,telegraf:1.30,0,0
node:20,influxdb:2.7,0,0
node:20,minio/minio:latest,0,0
node:20,jenkins/jenkins:lts,0,0
node:20,gitlab/gitlab-runner:alpine,0,0
node:20,hashicorp/http-echo:latest,0,0
node:20,consul:1.15,0,0
node:20,nats:2.10,0,0
node:20,solr:9,0,0
node:20,varnish:7,0,0
node:20,traefik:v3.0,0,0
node:20,eclipse-mosquitto:2,0,0
node:20,sonarqube:community,0,0
node:20-alpine,flink:1.18,0,0
node:20-alpine,cassandra:4.1,0,0
node:20-alpine,eclipse-temurin:17,0,0
node:20-alpine,php:8.2-apache,0,0
node:20-alpine,ruby:3.2,0,0
node:20-alpine,perl:5.38,0,0
node:20-alpine,prom/prometheus:v2.52.0,0,0
node:20-alpine,grafana/grafana:10.4.1,0,0
node:20-alpine,fluent/fluent-bit:3.0,0,0
node:20-alpine,logstash:8.13.0,0,0
node:20-alpine,telegraf:1.30,0,0
node:20-alpine,influxdb:2.7,0,0
node:20-alpine,minio/minio:latest,0,0
node:20-alpine,jenkins/jenkins:lts,0,0
node:20-alpine,gitlab/gitlab-runner:alpine,0,0
node:20-alpine,hashicorp/http-echo:latest,0,0
node:20-alpine,consul:1.15,0,0
node:20-alpine,nats:2.10,0,0
node:20-alpine,solr:9,0,0
node:20-alpine,varnish:7,0,0
node:20-alpine,traefik:v3.0,0,0
node:20-alpine,eclipse-mosquitto:2,1,3.6852
node:20-alpine,sonarqube:community,0,0
flink:1.18,cassandra:4.1,0,0
flink:1.18,eclipse-temurin:17,0,0
flink:1.18,php:8.2-apache,0,0
flink:1.18,ruby:3.2,0,0
flink:1.18,perl:5.38,0,0
flink:1.18,prom/prometheus:v2.52.0,0,0
flink:1.18,grafana/grafana:10.4.1,0,0
flink:1.18,fluent/fluent-bit:3.0,0,0
flink:1.18,logstash:8.13.0,0,0
flink:1.18,telegraf:1.30,0,0
flink:1.18,influxdb:2.7,0,0
flink:1.18,minio/minio:latest,0,0
flink:1.18,jenkins/jenkins:lts,0,0
flink:1.18,gitlab/gitlab-runner:alpine,0,0
flink:1.18,hashicorp/http-echo:latest,0,0
flink:1.18,consul:1.15,0,0
flink:1.18,nats:2.10,0,0
flink:1.18,solr:9,0,0
flink:1.18,varnish:7,0,0
flink:1.18,traefik:v3.0,0,0
flink:1.18,eclipse-mosquitto:2,0,0
flink:1.18,sonarqube:community,0,0
cassandra:4.1,eclipse-temurin:17,0,0
cassandra:4.1,php:8.2-apache,0,0
cassandra:4.1,ruby:3.2,0,0
cassandra:4.1,perl:5.38,0,0
cassandra:4.1,prom/prometheus:v2.52.0,0,0
cassandra:4.1,grafana/grafana:10.4.1,0,0
cassandra:4.1,fluent/fluent-bit:3.0,0,0
cassandra:4.1,logstash:8.13.0,0,0
cassandra:4.1,telegraf:1.30,0,0
cassandra:4.1,influxdb:2.7,1,26.9282
cassandra:4.1,minio/minio:latest,0,0
cassandra:4.1,jenkins/jenkins:lts,0,0
cassandra:4.1,gitlab/gitlab-runner:alpine,0,0
cassandra:4.1,hashicorp/http-echo:latest,0,0
cassandra:4.1,consul:1.15,0,0
cassandra:4.1,nats:2.10,0,0
cassandra:4.1,solr:9,0,0
cassandra:4.1,varnish:7,0,0
cassandra:4.1,traefik:v3.0,0,0
cassandra:4.1,eclipse-mosquitto:2,0,0
cassandra:4.1,sonarqube:community,0,0
eclipse-temurin:17,php:8.2-apache,0,0
eclipse-temurin:17,ruby:3.2,0,0
eclipse-temurin:17,perl:5.38,0,0
eclipse-temurin:17,prom/prometheus:v2.52.0,0,0
eclipse-temurin:17,grafana/grafana:10.4.1,0,0
eclipse-temurin:17,fluent/fluent-bit:3.0,0,0
eclipse-temurin:17,logstash:8.13.0,0,0
eclipse-temurin:17,telegraf:1.30,0,0
eclipse-temurin:17,influxdb:2.7,0,0
eclipse-temurin:17,minio/minio:latest,0,0
eclipse-temurin:17,jenkins/jenkins:lts,0,0
eclipse-temurin:17,gitlab/gitlab-runner:alpine,0,0
eclipse-temurin:17,hashicorp/http-echo:latest,0,0
eclipse-temurin:17,consul:1.15,0,0
eclipse-temurin:17,nats:2.10,0,0
eclipse-temurin:17,solr:9,0,0
eclipse-temurin:17,varnish:7,0,0
eclipse-temurin:17,traefik:v3.0,0,0
eclipse-temurin:17,eclipse-mosquitto:2,0,0
eclipse-temurin:17,sonarqube:community,1,28.3556
php:8.2-apache,ruby:3.2,0,0
php:8.2-apache,perl:5.38,1,0.0
php:8.2-apache,prom/prometheus:v2.52.0,0,0
php:8.2-apache,grafana/grafana:10.4.1,0,0
php:8.2-apache,fluent/fluent-bit:3.0,0,0
php:8.2-apache,logstash:8.13.0,1,0.0
php:8.2-apache,telegraf:1.30,0,0
php:8.2-apache,influxdb:2.7,0,0
php:8.2-apache,minio/minio:latest,0,0
php:8.2-apache,jenkins/jenkins:lts,0,0
php:8.2-apache,gitlab/gitlab-runner:alpine,0,0
php:8.2-apache,hashicorp/http-echo:latest,0,0
php:8.2-apache,consul:1.15,0,0
php:8.2-apache,nats:2.10,0,0
php:8.2-apache,solr:9,1,0.0
php:8.2-apache,varnish:7,1,0.0
php:8.2-apache,traefik:v3.0,0,0
php:8.2-apache,eclipse-mosquitto:2,0,0
php:8.2-apache,sonarqube:community,1,0.0
ruby:3.2,perl:5.38,0,0
ruby:3.2,prom/prometheus:v2.52.0,0,0
ruby:3.2,grafana/grafana:10.4.1,0,0
ruby:3.2,fluent/fluent-bit:3.0,0,0
ruby:3.2,logstash:8.13.0,0,0
ruby:3.2,telegraf:1.30,0,0
ruby:3.2,influxdb:2.7,0,0
ruby:3.2,minio/minio:latest,0,0
ruby:3.2,jenkins/jenkins:lts,1,47.0141
ruby:3.2,gitlab/gitlab-runner:alpine,0,0
ruby:3.2,hashicorp/http-echo:latest,0,0
ruby:3.2,consul:1.15,0,0
ruby:3.2,nats:2.10,0,0
ruby:3.2,solr:9,0,0
ruby:3.2,varnish:7,0,0
ruby:3.2,traefik:v3.0,0,0
ruby:3.2,eclipse-mosquitto:2,0,0
ruby:3.2,sonarqube:community,0,0
perl:5.38,prom/prometheus:v2.52.0,0,0
perl:5.38,grafana/grafana:10.4.1,0,0
perl:5.38,fluent/fluent-bit:3.0,0,0
perl:5.38,logstash:8.13.0,1,0.0
perl:5.38,telegraf:1.30,0,0
perl:5.38,influxdb:2.7,0,0
perl:5.38,minio/minio:latest,0,0
perl:5.38,jenkins/jenkins:lts,0,0
perl:5.38,gitlab/gitlab-runner:alpine,0,0
perl:5.38,hashicorp/http-echo:latest,0,0
perl:5.38,consul:1.15,0,0
perl:5.38,nats:2.10,0,0
perl:5.38,solr:9,1,0.0
perl:5.38,varnish:7,1,0.0
perl:5.38,traefik:v3.0,0,0
perl:5.38,eclipse-mosquitto:2,0,0
perl:5.38,sonarqube:community,1,0.0
prom/prometheus:v2.52.0,grafana/grafana:10.4.1,0,0
prom/prometheus:v2.52.0,fluent/fluent-bit:3.0,0,0
prom/prometheus:v2.52.0,logstash:8.13.0,0,0
prom/prometheus:v2.52.0,telegraf:1.30,0,0
prom/prometheus:v2.52.0,influxdb:2.7,0,0
prom/prometheus:v2.52.0,minio/minio:latest,0,0
prom/prometheus:v2.52.0,jenkins/jenkins:lts,0,0
prom/prometheus:v2.52.0,gitlab/gitlab-runner:alpine,0,0
prom/prometheus:v2.52.0,hashicorp/http-echo:latest,0,0
prom/prometheus:v2.52.0,consul:1.15,0,0
prom/prometheus:v2.52.0,nats:2.10,0,0
prom/prometheus:v2.52.0,solr:9,0,0
prom/prometheus:v2.52.0,varnish:7,0,0
prom/prometheus:v2.52.0,traefik:v3.0,0,0
prom/prometheus:v2.52.0,eclipse-mosquitto:2,0,0
prom/prometheus:v2.52.0,sonarqube:community,0,0
grafana/grafana:10.4.1,fluent/fluent-bit:3.0,0,0
grafana/grafana:10.4.1,logstash:8.13.0,0,0
grafana/grafana:10.4.1,telegraf:1.30,0,0
grafana/grafana:10.4.1,influxdb:2.7,0,0
grafana/grafana:10.4.1,minio/minio:latest,0,0
grafana/grafana:10.4.1,jenkins/jenkins:lts,0,0
grafana/grafana:10.4.1,gitlab/gitlab-runner:alpine,0,0
grafana/grafana:10.4.1,hashicorp/http-echo:latest,0,0
grafana/grafana:10.4.1,consul:1.15,0,0
grafana/grafana:10.4.1,nats:2.10,0,0
grafana/grafana:10.4.1,solr:9,0,0
grafana/grafana:10.4.1,varnish:7,0,0
grafana/grafana:10.4.1,traefik:v3.0,0,0
grafana/grafana:10.4.1,eclipse-mosquitto:2,0,0
grafana/grafana:10.4.1,sonarqube:community,0,0
fluent/fluent-bit:3.0,logstash:8.13.0,0,0
fluent/fluent-bit:3.0,telegraf:1.30,0,0
fluent/fluent-bit:3.0,influxdb:2.7,0,0
fluent/fluent-bit:3.0,minio/minio:latest,0,0
fluent/fluent-bit:3.0,jenkins/jenkins:lts,0,0
fluent/fluent-bit:3.0,gitlab/gitlab-runner:alpine,0,0
fluent/fluent-bit:3.0,hashicorp/http-echo:latest,0,0
fluent/fluent-bit:3.0,consul:1.15,0,0
fluent/fluent-bit:3.0,nats:2.10,0,0
fluent/fluent-bit:3.0,solr:9,0,0
fluent/fluent-bit:3.0,varnish:7,0,0
fluent/fluent-bit:3.0,traefik:v3.0,0,0
fluent/fluent-bit:3.0,eclipse-mosquitto:2,0,0
fluent/fluent-bit:3.0,sonarqube:community,0,0
logstash:8.13.0,telegraf:1.30,0,0
logstash:8.13.0,influxdb:2.7,0,0
logstash:8.13.0,minio/minio:latest,0,0
logstash:8.13.0,jenkins/jenkins:lts,0,0
logstash:8.13.0,gitlab/gitlab-runner:alpine,0,0
logstash:8.13.0,hashicorp/http-echo:latest,0,0
logstash:8.13.0,consul:1.15,0,0
logstash:8.13.0,nats:2.10,0,0
logstash:8.13.0,solr:9,1,0.0
logstash:8.13.0,varnish:7,1,0.0
logstash:8.13.0,traefik:v3.0,0,0
logstash:8.13.0,eclipse-mosquitto:2,0,0
logstash:8.13.0,sonarqube:community,1,0.0
telegraf:1.30,influxdb:2.7,0,0
telegraf:1.30,minio/minio:latest,0,0
telegraf:1.30,jenkins/jenkins:lts,0,0
telegraf:1.30,gitlab/gitlab-runner:alpine,0,0
telegraf:1.30,hashicorp/http-echo:latest,0,0
telegraf:1.30,consul:1.15,0,0
telegraf:1.30,nats:2.10,0,0
telegraf:1.30,solr:9,0,0
telegraf:1.30,varnish:7,0,0
telegraf:1.30,traefik:v3.0,0,0
telegraf:1.30,eclipse-mosquitto:2,0,0
telegraf:1.30,sonarqube:community,0,0
influxdb:2.7,minio/minio:latest,0,0
influxdb:2.7,jenkins/jenkins:lts,0,0
influxdb:2.7,gitlab/gitlab-runner:alpine,0,0
influxdb:2.7,hashicorp/http-echo:latest,0,0
influxdb:2.7,consul:1.15,0,0
influxdb:2.7,nats:2.10,0,0
influxdb:2.7,solr:9,0,0
influxdb:2.7,varnish:7,0,0
influxdb:2.7,traefik:v3.0,0,0
influxdb:2.7,eclipse-mosquitto:2,0,0
influxdb:2.7,sonarqube:community,0,0
minio/minio:latest,jenkins/jenkins:lts,0,0
minio/minio:latest,gitlab/gitlab-runner:alpine,0,0
minio/minio:latest,hashicorp/http-echo:latest,0,0
minio/minio:latest,consul:1.15,0,0
minio/minio:latest,nats:2.10,0,0
minio/minio:latest,solr:9,0,0
minio/minio:latest,varnish:7,0,0
minio/minio:latest,traefik:v3.0,0,0
minio/minio:latest,eclipse-mosquitto:2,0,0
minio/minio:latest,sonarqube:community,0,0
jenkins/jenkins:lts,gitlab/gitlab-runner:alpine,0,0
jenkins/jenkins:lts,hashicorp/http-echo:latest,0,0
jenkins/jenkins:lts,consul:1.15,0,0
jenkins/jenkins:lts,nats:2.10,0,0
jenkins/jenkins:lts,solr:9,0,0
jenkins/jenkins:lts,varnish:7,0,0
jenkins/jenkins:lts,traefik:v3.0,0,0
jenkins/jenkins:lts,eclipse-mosquitto:2,0,0
jenkins/jenkins:lts,sonarqube:community,0,0
gitlab/gitlab-runner:alpine,hashicorp/http-echo:latest,0,0
gitlab/gitlab-runner:alpine,consul:1.15,0,0
gitlab/gitlab-runner:alpine,nats:2.10,0,0
gitlab/gitlab-runner:alpine,solr:9,0,0
gitlab/gitlab-runner:alpine,varnish:7,0,0
gitlab/gitlab-runner:alpine,traefik:v3.0,0,0
gitlab/gitlab-runner:alpine,eclipse-mosquitto:2,0,0
gitlab/gitlab-runner:alpine,sonarqube:community,0,0
hashicorp/http-echo:latest,consul:1.15,0,0
hashicorp/http-echo:latest,nats:2.10,0,0
hashicorp/http-echo:latest,solr:9,0,0
hashicorp/http-echo:latest,varnish:7,0,0
hashicorp/http-echo:latest,traefik:v3.0,0,0
hashicorp/http-echo:latest,eclipse-mosquitto:2,0,0
hashicorp/http-echo:latest,sonarqube:community,0,0
consul:1.15,nats:2.10,0,0
consul:1.15,solr:9,0,0
consul:1.15,varnish:7,0,0
consul:1.15,traefik:v3.0,0,0
consul:1.15,eclipse-mosquitto:2,0,0
consul:1.15,sonarqube:community,0,0
nats:2.10,solr:9,0,0
nats:2.10,varnish:7,0,0
nats:2.10,traefik:v3.0,0,0
nats:2.10,eclipse-mosquitto:2,0,0
nats:2.10,sonarqube:community,0,0
solr:9,varnish:7,1,0.0
solr:9,traefik:v3.0,0,0
solr:9,eclipse-mosquitto:2,0,0
solr:9,sonarqube:community,1,0.0
varnish:7,traefik:v3.0,0,0
varnish:7,eclipse-mosquitto:2,0,0
varnish:7,sonarqube:community,1,0.0
traefik:v3.0,eclipse-mosquitto:2,0,0
traefik:v3.0,sonarqube:community,0,0
eclipse-mosquitto:2,sonarqube:community,0,0
