case,base_requests,target_requests,cache_scale,wan_mb_s,policy,num_seeds,mean_ready_s_mean,mean_ready_s_ci95,p95_ready_s_mean,p95_ready_s_ci95,makespan_s_mean,makespan_s_ci95,registry_mb_mean,registry_mb_ci95,peer_mb_mean,peer_mb_ci95,evicted_mb_mean,evicted_mb_ci95,refused_cache_mb_mean,refused_cache_mb_ci95
drtp_img88_cacheonly_1024mb_1000,1000,500,1.0,100.0,c_lru,20,42.8844422980938,2.3366657558442068,86.72273331176125,4.447208545833154,96.54821916479384,3.806618800174496,6900.65,194.34614258935108,8098.95,509.3949700196679,13469.5,593.043740051247,167.3,170.652377870751
drtp_img88_cacheonly_1024mb_1000,1000,500,1.0,100.0,d_lease,20,38.069211586191244,3.1496481381065764,82.41717765207038,5.765836372961213,94.66201928555107,5.2338426417225525,6752.85,336.9387287177742,8246.75,525.9079658525858,13312.3,671.2221974860521,563.15,277.17483975720825
drtp_img88_cacheonly_1024mb_1000,1000,500,2.0,10.0,c_lru,20,46.43552197223635,6.880586185598319,223.6675442304271,21.199337285023486,253.72210116567464,22.443535691258237,2490.75,219.79111504922932,4875.15,598.8891981032995,6884.6,578.6056246751986,0.0,0.0
drtp_img88_cacheonly_1024mb_1000,1000,500,2.0,10.0,d_lease,20,40.4411194626784,6.698408678043864,189.94789585653402,21.836963949947577,214.00941789021167,20.808097848057262,2068.0,211.16214223336578,5297.9,707.163750293367,6810.65,509.45400587070964,0.0,0.0
drtp_img88_cacheonly_1024mb_1000,1000,500,2.0,30.0,c_lru,20,15.961339661675073,2.294464126272165,77.00040619266709,6.957637366448645,90.75477913515576,7.928609150521292,2484.95,229.62004263421406,4880.95,605.2258307407604,6892.35,617.8685576153994,0.0,0.0
drtp_img88_cacheonly_1024mb_1000,1000,500,2.0,30.0,d_lease,20,14.198636481964874,2.213391429500106,66.29588482735039,6.870055105953743,79.75999526844446,7.292878755605954,2068.0,211.16214223336578,5297.9,707.163750293367,6753.9,509.4973737856756,0.0,0.0
drtp_img88_cacheonly_1024mb_1000,1000,500,2.0,100.0,c_lru,20,5.438220291815325,0.7255515758057189,26.34470420296757,2.685591952435119,38.786490570912264,3.5665099209975057,2583.3,240.8329499945411,4782.6,578.8096482807834,6846.75,582.5003604567073,0.0,0.0
drtp_img88_cacheonly_1024mb_1000,1000,500,2.0,100.0,d_lease,20,5.108874482618897,0.6964305395876571,24.92457841076242,2.445476227259972,37.98938963553091,3.8023846404556108,2281.9,208.6694371893662,5084.0,620.0987903727031,6747.7,508.03459454622464,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,0.5,10.0,c_lru,20,671.0936891618985,22.073112178827483,1281.0100000000002,52.42184250009383,1338.6650000000002,50.39424674609381,13386.65,503.94246746093773,3883.95,302.8155452791376,10487.45,518.7297202810629,7005.55,390.1813546983416
drtp_img88_cacheonly_1024mb_200,200,100,0.5,10.0,d_lease,20,637.0690637001884,21.24072206746956,1270.135,57.374825244173934,1327.7900000000002,52.559283443634094,13277.9,525.5928344363409,3992.7,343.0841394481895,10129.0,514.9400160554728,7339.25,485.14550192230104
drtp_img88_cacheonly_1024mb_200,200,100,0.5,30.0,c_lru,20,223.50002870165912,7.239640259303881,427.195,18.057897273242187,446.41333333333336,17.068723524117207,13392.4,512.0617057235162,3878.2,310.5186522631162,10443.9,516.9715998472974,7025.25,395.91999823797386
drtp_img88_cacheonly_1024mb_200,200,100,0.5,30.0,d_lease,20,211.79233698866153,6.995764971273993,424.34164583333336,20.638245788974896,442.08164583333337,17.403652423038096,13262.4,522.1508003647766,4008.2,362.3222812991102,10147.6,519.2138552909206,7305.8,462.2588097890981
drtp_img88_cacheonly_1024mb_200,200,100,0.5,100.0,c_lru,20,69.33339343885207,2.390267558984978,141.5247424925778,7.448205098834973,150.57953415924445,6.634567208234825,13346.0,498.0762331830023,3924.6,325.9057565112441,10444.95,519.7342528312464,7023.8,414.14621310565514
drtp_img88_cacheonly_1024mb_200,200,100,0.5,100.0,d_lease,20,65.473800787381,2.6097364810158266,142.12961069367438,8.612826697036862,149.33648569367438,7.094416014390633,13299.15,529.0897161219372,3971.45,344.8900979551486,10044.45,486.02951232294566,7389.05,490.1625820093469
drtp_img88_cacheonly_1024mb_200,200,100,1.0,10.0,c_lru,20,421.9140336408887,25.11366943701119,666.4837922934086,33.27967689716733,672.9785903498879,31.662770568923506,6424.95,282.4880191208886,9031.25,611.607327460851,14083.15,620.8930731609083,80.6,76.91932741490301
drtp_img88_cacheonly_1024mb_200,200,100,1.0,10.0,d_lease,20,370.7244125829917,23.944251046845487,591.6772948840986,32.429388791436054,602.6818699041171,33.134537492138506,5783.7,350.7953345039548,9672.5,644.0649728800229,13757.9,670.0059666745007,485.8,183.12183172975307
drtp_img88_cacheonly_1024mb_200,200,100,1.0,30.0,c_lru,20,146.81663281022446,8.064026316949187,246.7264485728297,10.324637372825254,251.2052988002775,9.85352735440922,6430.4,265.7782715491538,9025.8,582.46473086919,14067.0,616.9156204635069,80.6,76.91932741490301
drtp_img88_cacheonly_1024mb_200,200,100,1.0,30.0,d_lease,20,130.89085843410234,8.231660754899464,227.5247313265945,12.247140975449238,233.3874532417884,11.989224919477707,5889.1,322.4680298507867,9567.1,596.8446321917327,13626.5,655.2995049852253,510.35,159.38108204311476
drtp_img88_cacheonly_1024mb_200,200,100,1.0,100.0,c_lru,20,48.701614613335835,2.7072040019832433,97.74658655577619,4.307970778844399,100.47137822244287,4.393918978271586,6499.95,372.78824318679386,8956.25,576.7034103716885,13998.45,642.7650093134564,144.05,137.78182051958422
drtp_img88_cacheonly_1024mb_200,200,100,1.0,100.0,d_lease,20,43.71903210661661,2.4377761038724373,91.96759711555235,4.556271912406998,94.0376017731635,3.9147212919034313,5935.2,287.342241836688,9521.0,613.5286545760043,13529.8,626.5582128098309,479.6,159.13171937755146
drtp_img88_cacheonly_1024mb_200,200,100,2.0,10.0,c_lru,20,64.50545771171339,13.437404272454911,246.85556254000292,29.07262175624226,272.24115461569744,28.424527064187636,2677.1,280.02167631696597,5132.1,741.2235021155832,7877.1,835.9702014372002,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,2.0,10.0,d_lease,20,54.91509580625047,11.501872663356687,215.4718128108466,27.727061788513733,231.54787212301588,26.339681325372553,2245.25,270.2657657072394,5563.95,755.6571619708944,7745.8,750.8299376738678,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,2.0,30.0,c_lru,20,22.408809267487563,4.635894626387112,84.28393910393162,11.103335170321166,95.39891835443808,10.106738670782377,2675.95,298.99149669283656,5133.25,756.7071393945816,7824.9,804.9436471039156,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,2.0,30.0,d_lease,20,19.373343293615427,3.8678413096942044,75.06539034240956,9.369143597681363,84.60514570620312,9.028252712984031,2245.25,270.2657657072394,5563.95,755.6571619708944,7654.45,744.3812451530652,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,2.0,100.0,c_lru,20,7.809417859566271,1.577575745984651,30.25384941363535,3.2471263592827952,38.587579309828165,2.8218126820326015,2653.9,276.2114374263244,5155.3,742.3312735942899,7713.55,802.7356414469187,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,2.0,100.0,d_lease,20,7.0512971856184485,1.2522012293655118,28.44502521771678,3.133309365440335,37.16893730568304,2.716186325885452,2341.5,258.99391164035313,5467.7,761.3273906276523,7430.35,698.2887400814163,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,0.5,10.0,c_lru,20,614.4376018389179,17.177129220072942,1162.295,51.86424854530808,1224.3850000000002,38.35517598296869,12243.85,383.55175982968694,3867.25,397.4697194741008,10946.3,480.78492712802955,5392.1,354.8769672324191
drtp_img88_cacheonly_1024mb_500,500,250,0.5,10.0,d_lease,20,556.4778762202512,12.803893879294202,1133.9560000000001,48.501809498966026,1213.786,37.28405578916818,12137.85,372.8343724360194,3973.25,393.6622594030043,10484.25,358.346412817952,5709.75,316.4762172580552
drtp_img88_cacheonly_1024mb_500,500,250,0.5,30.0,c_lru,20,204.71484027687117,5.364538722283441,388.27166666666665,17.309173178241977,408.96833333333336,12.631565300117416,12269.05,378.9469590035223,3842.05,409.29152970330307,10910.65,495.7212130157565,5419.1,358.6557881696974
drtp_img88_cacheonly_1024mb_500,500,250,0.5,30.0,d_lease,20,185.45074346362185,4.548095512549425,377.1526666666667,17.769658241430168,403.76266666666663,13.633184755330701,12112.85,408.978200432399,3998.25,393.7243659652609,10465.65,374.4073537800806,5754.2,299.66105412637194
drtp_img88_cacheonly_1024mb_500,500,250,0.5,100.0,c_lru,20,63.2641615983588,1.801959792431347,127.60238903248907,7.944015563335542,136.47238903248908,6.275874956489008,12228.55,434.2172491952088,3882.55,402.8255530852966,10831.1,443.5168111214233,5494.6,385.1770834478576
drtp_img88_cacheonly_1024mb_500,500,250,0.5,100.0,d_lease,20,56.88076205208622,1.3291100772420863,123.11781307114019,6.946584777904117,134.28278018755023,5.6420868103543285,12146.9,391.14285695185384,3964.2,383.1423389247711,10453.85,381.8960691820518,5753.35,301.0695113976826
drtp_img88_cacheonly_1024mb_500,500,250,1.0,10.0,c_lru,20,375.94994115219225,23.321772026534447,672.0284430390938,26.66745195440868,686.0596376526787,26.104480313036003,6633.8,259.88753094560366,7772.7,507.8270391605419,13399.75,665.0808932317451,54.15,78.02269310394236
drtp_img88_cacheonly_1024mb_500,500,250,1.0,10.0,d_lease,20,311.177362654809,29.653588369012986,581.0258298554066,28.619834787292746,602.603426229975,25.13369584539117,5862.55,248.1588780457229,8543.95,467.20240810357035,13255.45,755.4240658082447,552.55,303.1298359019854
drtp_img88_cacheonly_1024mb_500,500,250,1.0,30.0,c_lru,20,128.4134576069405,7.956057422837246,241.17218563492716,10.46183052272358,247.51967138124283,9.461506012477145,6629.8,249.22698304634082,7776.7,481.735415049676,13304.35,694.7452627137156,142.85,142.12154414474503
drtp_img88_cacheonly_1024mb_500,500,250,1.0,30.0,d_lease,20,107.1425161619119,10.34300468701902,208.17095402851024,11.806070994899388,218.55397732604058,9.35313012126703,5919.55,240.7171012089904,8486.95,477.81137764531854,13212.45,745.8266112715379,546.1,267.60890262046985
drtp_img88_cacheonly_1024mb_500,500,250,1.0,100.0,c_lru,20,41.948726783052905,2.6709994274358504,88.81207808447067,4.422146846343424,97.24249972049962,3.73957087411872,6683.85,248.56932386877799,7722.65,513.5459698157224,13404.75,663.1635316132175,54.35,94.07419860166019
drtp_img88_cacheonly_1024mb_500,500,250,1.0,100.0,d_lease,20,34.9073949567641,3.4950759911716784,75.04218277274104,6.804368489361936,86.56740226830456,5.2838548206688625,5987.5,286.4501200461527,8419.0,461.6824568076897,12974.2,650.1101328773756,579.9,224.38179205140625
drtp_img88_cacheonly_1024mb_500,500,250,2.0,10.0,c_lru,20,50.43672790701034,7.629784646079648,242.35342997882213,27.643201525968557,265.229349537037,28.631573823224187,2596.15,302.88755651745254,3925.55,684.8703672235208,5885.9,668.1741017961762,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2.0,10.0,d_lease,20,44.89309126542307,7.18499731432255,224.08853393099093,26.258121733834468,243.66401805224865,23.230681471084203,2386.9,241.81780687215408,4134.8,744.5759206723982,5774.4,690.767747069202,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2.0,30.0,c_lru,20,17.230238121214743,2.4831155932490336,82.27775452995598,9.183283178330381,93.76617581934016,8.674619902178708,2608.65,300.82623179570373,3913.05,693.5089375027255,5875.05,672.1614652361098,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2.0,30.0,d_lease,20,15.52642553122254,2.34223436330324,75.85298349635548,8.429347306499933,86.98422474558016,7.474532372475112,2386.9,241.81780687215408,4134.8,744.5759206723982,5713.9,650.146240394494,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2.0,100.0,c_lru,20,5.80309014274657,0.6843396916028858,27.4619673381978,2.022628409710989,35.38511220138639,2.542918716535668,2641.85,310.4995573293774,3879.85,705.6454256805514,5772.45,631.1593282639382,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2.0,100.0,d_lease,20,5.281877308223241,0.6737381468974463,25.952481641422377,2.553069608493189,34.94397732141587,2.6590623908680495,2441.45,246.41999742314437,4080.25,723.3261611394481,5709.0,621.6185149516161,0.0,0.0
