case,num_nodes,num_domains,seed,wan_mb_s,baseline,warmup_requests,target_requests,accepted,excluded,mean_ready_s,p95_ready_s,makespan_s,registry_mb,peer_mb,same_domain_peer_mb,cross_domain_peer_mb,p2p_offload_pct,peak_link_utilization,p95_link_utilization,wan_busy_time_s,evicted_mb,refused_cache_mb,algorithm_runtime_ms
cider_nodes20_domains4_req1000,20,4,1,30.0,registry,500,500,312,188,251.28037567703268,719.8491684159733,770.8618333333362,23125.0,0.0,0.0,0.0,0.0,1.0,0.03130739689430623,770.8333333333363,19352.0,0.0,684.3192055821419
cider_nodes20_domains4_req1000,20,4,1,30.0,dragonfly_style,500,500,312,188,58.9978051735618,152.30415839602173,163.071562660258,4565.0,18560.0,7343.0,11217.0,80.25945945945946,1.0,0.69634,152.1666666666665,18974.0,151.0,864.0144169330597
cider_nodes20_domains4_req1000,20,4,1,30.0,peersync_style,500,500,312,188,56.48722412500337,140.5041583960218,151.89319345512354,4211.0,18914.0,8047.0,10867.0,81.79027027027027,1.0,0.7694793702580834,140.36666666666656,19760.0,0.0,2220.9286019206047
cider_nodes20_domains4_req1000,20,4,1,30.0,metapipe_reactive_style,500,500,312,188,60.22172168135956,163.3165587322159,173.94014069064517,4925.0,18200.0,8769.0,9431.0,78.70270270270271,1.0,0.6670152380952381,164.16666666666654,19693.0,0.0,921.2667942047119
cider_nodes20_domains4_req1000,20,4,1,30.0,ilrsa_style,500,500,312,188,376.26884357235264,770.276500520943,770.9571908588803,23125.0,0.0,0.0,0.0,0.0,1.0,0.031158471988533682,770.8333333333337,23614.0,0.0,629.4333934783936
