case,num_nodes,num_domains,seed,wan_mb_s,accepted,excluded,mean_ready_s,p95_ready_s,makespan_s,registry_mb,peer_mb,same_domain_peer_mb,cross_domain_peer_mb,p2p_offload_pct,peak_link_utilization,p95_link_utilization,wan_busy_time_s,avg_layer_transfer_s,evicted_mb,not_preserved_mb,pulse_ms,scout_ms,keep_ms,scheduler_runtime_ms,scheduling_cycles,pulse_selected_total,keep_virtual_queue,wall_runtime_s
cider_nodes20_domains4_req1000,20,4,1,10.0,312,188,201.7072280992736,568.4257110680767,591.8774766775718,5835.0,17446.0,7185.0,10261.0,74.93664361496499,1.0,0.17908333333333334,583.5000000000005,15.143476390357243,7626.0,10585.0,467.06004440784454,106.31099343299866,689.2267093062401,1262.5977471470833,487,520,0.0,2.1535408198833466
