nohup: ignoring input
[FG-REFINE-EFFECTIVE] tag=frag6_aff0_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag6_aff0_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag6_aff0_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.05_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.05_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.05_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.08_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.08_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.08_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.10_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.10_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.10_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.12_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.12_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.12_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.15_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.15_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.15_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.18_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.18_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.18_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.20_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.20_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag6_aff0.20_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag8_aff0_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag8_aff0_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag8_aff0_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.05_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.05_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.05_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.08_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.08_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.08_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.10_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.10_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.10_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.12_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.12_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.12_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.15_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.15_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.15_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.18_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.18_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.18_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.20_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.20_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag8_aff0.20_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag10_aff0_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag10_aff0_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag10_aff0_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.05_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.05_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.05_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.08_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.08_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.08_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.10_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.10_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.10_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.12_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.12_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.12_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.15_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.15_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.15_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.18_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.18_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.18_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.20_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.20_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag10_aff0.20_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag12_aff0_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag12_aff0_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag12_aff0_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag12_aff0.05_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag12_aff0.05_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag12_aff0.05_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag12_aff0.08_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag12_aff0.08_glf0.65 req=600
[FG-REFINE-EFFECTIVE] tag=frag12_aff0.08_glf0.65 req=1000
[FG-REFINE-EFFECTIVE] tag=frag12_aff0.10_glf0.65 req=300
[FG-REFINE-EFFECTIVE] tag=frag12_aff0.10_glf0.65 req=600
