case,num_nodes,num_domains,seed,wan_mb_s,baseline,warmup_requests,target_requests,accepted,excluded,mean_ready_s,p95_ready_s,makespan_s,registry_mb,peer_mb,same_domain_peer_mb,cross_domain_peer_mb,p2p_offload_pct,peak_link_utilization,p95_link_utilization,wan_busy_time_s,evicted_mb,refused_cache_mb,algorithm_runtime_ms
cider_nodes20_domains4_req1000,20,4,1,10.0,registry,500,500,312,188,861.4556664062544,2318.8595414886036,2386.628500000001,23866.0,0.0,0.0,0.0,0.0,1.0,0.0175,2386.6000000000013,19362.0,0.0,756.7804530262947
cider_nodes20_domains4_req1000,20,4,1,10.0,dragonfly_style,500,500,312,188,171.22809880458263,507.14922784380565,530.800436259272,5249.0,18617.0,11043.0,7574.0,78.00636889298583,1.0,0.22800087719298248,524.9000000000013,24118.0,0.0,1030.811369419098
cider_nodes20_domains4_req1000,20,4,1,10.0,peersync_style,500,500,312,188,158.18651129638533,478.92332288294597,502.6004362592725,4967.0,18899.0,9400.0,9499.0,79.1879661443057,1.0,0.25416666666666665,496.7000000000018,24354.0,0.0,1188.4850412607193
cider_nodes20_domains4_req1000,20,4,1,10.0,metapipe_reactive_style,500,500,312,188,167.16945182483727,507.6175581422458,530.8004362592717,5249.0,18617.0,11189.0,7428.0,78.00636889298583,1.0,0.23024259259259258,524.900000000001,24184.0,0.0,1040.9743264317513
cider_nodes20_domains4_req1000,20,4,1,10.0,ilrsa_style,500,500,312,188,1068.3541927198744,2262.925324588473,2386.6284999999966,23866.0,0.0,0.0,0.0,0.0,1.0,0.01507590719271532,2386.5999999999967,21095.0,0.0,775.3007039427757
