layer_digest,size_mb,num_images,images
sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,0.0,1,tomcat:10
sha256:a2b3df956ef4330cd0623a82a7e6d31a965f10e76f2de3e0ccf95a9510410cb1,13.856,1,tomcat:10
sha256:456eee9f1cc21d140a5661456cf0038e5a125c7cb15f61a78bee9a0defab79b7,0.0022,1,tomcat:10
sha256:5f6278b6d85f88f131710db43937ce991b11cd7dab1ca01c4cca26d2c8b6a05b,16.6536,1,tomcat:10
sha256:b40150c1c2717d324cdb17278c8efdfa4dfcd2ffe083e976f0bcedf31115f081,28.3556,1,tomcat:10
sha256:69b037921f813c98a3d0b72a394a53d1037fbc29374a9ac4d1980ea85981d5a6,88.1087,1,tomcat:10
sha256:c779047b50cc7458e3b1051dbf0be4312d7737ae40d045b034e3854022ca419e,0.0001,1,tomcat:10
