layer_digest,size_mb,num_images,images
sha256:b29c8d9c02a111f57fbcd2c2480f1026be9d754bc17c2823922fce6828ec4b2b,0.0038,1,mariadb:10.11
sha256:cb73e5ccf2f8a58dee7dd6c0bfc108aa7a50332d0a41aa5fe3adfd6e2567d291,67.8344,1,mariadb:10.11
sha256:825c101cb000b8c4e3cd82f773eeba942a7fe49a7498e25334ec1582e5d87b91,0.0003,1,mariadb:10.11
sha256:1543bd86d69e8054b62301ee1ad8f04f2cce48f431b00a8ec0955691e0fc976d,0.008,1,mariadb:10.11
sha256:bd65b0d3326244b8e26991492daf40b76e40c09d468a443931c78748c7ae34c9,0.0001,1,mariadb:10.11
sha256:0351f58cbdcd011adcfc74be0b01a4c5767ed53a2b492e542baab00eaea5b4c2,0.0016,1,mariadb:10.11
sha256:f63eb04151bcac21ad049f8d781b97b219aba392c5457907f8f3e88e43eb48ec,28.3589,1,mariadb:10.11
sha256:31ae8b4fcf57a0117055ed54f17c41bf135c22d9752bb270f754b92daeed9bac,5.3539,1,mariadb:10.11
