layer_digest,size_mb,num_images,images
sha256:64a815d19254524dc6f10900fbf37b13d67b3db7235fcafc6e02df59953a060b,0.0002,1,rabbitmq:3-alpine
sha256:f7900ae6286e3143fb52703e6ceb0f23e2403931d60b7fe4173db950e919cece,17.8878,1,rabbitmq:3-alpine
sha256:5a8ebb2679b22383a186b34892a4ec847f8da9c3532ed957726c64ac8afef3aa,0.0001,1,rabbitmq:3-alpine
sha256:fe09798403073944df8a337e7b3fe84fe512e67455ab1fad7e9cc19e1e36f92b,7.2471,1,rabbitmq:3-alpine
sha256:3c428bdb4834c068106009e2ebccc02d64ede1b284105173a6d3fc9c424ed1d0,0.0008,1,rabbitmq:3-alpine
sha256:2d35ebdb57d9971fea0cac1582aa78935adf8058b2cc32db163c98822e5dfa1b,3.6263,1,rabbitmq:3-alpine
sha256:7f4fe0a743276f7d13f469232d2b597daa0a70c45887b45864923887c9840cda,37.9001,1,rabbitmq:3-alpine
sha256:5541f4a1e9a3dc08b4557587c6fd20474be0034a33637a94052d483eb5bc6fdf,2.2641,1,rabbitmq:3-alpine
sha256:3fdf1da6c08721c65b5ab037dc9be365f1d5da2583a3c8e96b468fa7e747f215,0.0006,1,rabbitmq:3-alpine
