layer_digest,size_mb,num_images,images
sha256:a6162b935ac8e1b34197e390ebb4d7a90f4f95d9824440848bc57ebd6f80fad0,0.0011,1,gitea/gitea:1.21
sha256:2332d211dcb62e72b1dcf60e4bd40e3c348dec88dba39755eabcea504e86108e,39.8362,1,gitea/gitea:1.21
sha256:f7e5852aed4dbec248e081ae7bf7ebc7b1efcd29a810db1f45fcca6b343fa7c4,0.0036,1,gitea/gitea:1.21
sha256:619be1103602d98e1963557998c954c892b3872986c27365e9f651f5bc27cab8,3.2449,1,gitea/gitea:1.21
sha256:0d23272325a95bc39b32c8a0e74e5953882a1302dae70ce06ace726b9563d310,0.0005,1,gitea/gitea:1.21
sha256:f04674e4d98c218aed54c9170a76553f8afde47d3113ff0a1c10562738330fd0,5.917,1,gitea/gitea:1.21
sha256:a3dd1c70fa959a0bb7594f746b3953327e3da0a7d5ea7795f5f42236f80d9087,16.3449,1,gitea/gitea:1.21
