layer_digest,size_mb,num_images,images
sha256:14fa9ab09fa87148e4a53b34ce4342170a36f3661ad11f1eedabfda29ab212b8,0.0025,1,rethinkdb:2
sha256:4a1e04e76e6e04b2043bff8943b9b99de874b3bc691bc815f5742938f8705f4d,9.5302,1,rethinkdb:2
sha256:e958ea025e14b511e3326e816bcb82096261cd0d8a2d6ef6f2fa68a97e3293b9,9.3464,1,rethinkdb:2
sha256:b19be2c8a48203b245dcff292f6a1f48570b52dd7bc3b0c0d55e9f133600331b,0.0001,1,rethinkdb:2
sha256:ff86ea2e5edce334d19a34fbc65d1a511aa1fc823dba1110422f991aa56b44d4,26.9282,1,rethinkdb:2
