layer_digest,size_mb,num_images,images
sha256:d261eb443584e827deef29c01b8919c662f04026e04fb54962ddf32e660b789c,0.0005,1,sonatype/nexus3:3.68.0
sha256:7c0e16a3eff2280e50f9949bf08b4257c882a4ddb8def538a1e34f8b790995db,3.4129,1,sonatype/nexus3:3.68.0
sha256:577ac2325380754b97fb127acb3ff33bcfe696890669e6c0173dabf157257eba,0.0001,1,sonatype/nexus3:3.68.0
sha256:8029f2289680729ab17768c97125aab2d54a7adcf295c76359510ec25d3e572a,0.0008,1,sonatype/nexus3:3.68.0
sha256:b4a7cc3b058506c8a47a5d52a1c4806ae5afe49877d0235a161add89f6b3a254,97.8373,1,sonatype/nexus3:3.68.0
sha256:306be01482a7fc0932a25b0674ade0c78e7b34067ef91ed9a74face926f93b1e,218.2363,1,sonatype/nexus3:3.68.0
sha256:22ebf0e44c8564d2c99cd698547b95ac8f232a6ede73a389d084cf8468555aee,35.3047,1,sonatype/nexus3:3.68.0
