layer_digest,size_mb,num_images,images
sha256:baf1f36682efb0000fa85547e51cb6171195e0370fdafa2d354965d570307170,1.4437,1,mongo:6
sha256:7b14d5e3f39814387bd6e701ef827e26c16bb1691951a32546a8b5a576e98cda,227.1102,1,mongo:6
sha256:7e49dc6156b0b532730614d83a65ae5e7ce61e966b0498703d333b4d03505e4f,28.1685,1,mongo:6
sha256:9826927a661f3dd60c82b1bd495a9dc6bf8e1d1d5c64119377382030ab7c5a7e,0.0003,1,mongo:6
sha256:a44afe9952bf663f645f754c8dc3258de55a11f5bf330db276a721cbfdae278e,0.0001,1,mongo:6
sha256:e73078607ea493983143ba3b6b0e9b981dab3c922eb8f3f321cd62c16bccade7,0.0048,1,mongo:6
sha256:5ca411ad80518b554f7dec7836c5753f65562ae49349389003d820516e9ee51c,0.0017,1,mongo:6
sha256:3c99b8c985d21bfbec4ab1f8c795fb598b00a2db676a7a2d5592ad7df5001149,0.8565,1,mongo:6
