iter,phi_total,delay_term,frag_term,aff_reward_term,load_term
1,1684.624074074074,1683.6125,0.011574074074074075,0.0,1.0
2,14767.24236111111,14765.224999999999,0.017361111111111112,0.0,2.0
3,14565.641203703703,14765.224999999999,0.016203703703703706,204.60000000000002,5.0
4,27648.284953703704,27846.837499999998,0.047453703703703706,204.60000000000002,6.0
5,29444.79976851852,29642.35,0.049768518518518524,204.60000000000002,7.0
6,29243.212499999998,29642.35,0.0625,409.20000000000005,10.0
7,34359.509259259255,34757.61666666666,0.09259259259259259,409.20000000000005,11.0
8,35704.81412037037,36101.88333333333,0.13078703703703703,409.20000000000005,12.0
9,38253.85277777778,38649.899999999994,0.1527777777777778,409.20000000000005,13.0
10,38054.265509259254,38649.899999999994,0.16550925925925927,613.8000000000001,18.0
11,38481.93217592592,39076.56666666666,0.16550925925925927,613.8000000000001,19.0
12,38282.34953703703,39076.56666666666,0.18287037037037038,818.4000000000001,24.0
13,38923.777314814804,39714.96666666666,0.21064814814814814,818.4000000000001,27.0
14,38869.96805555555,39714.96666666666,0.2013888888888889,875.2,30.0
15,39031.80046296296,39873.766666666656,0.2337962962962963,875.2,33.0
16,38834.20277777776,39873.766666666656,0.23611111111111113,1079.8,40.0
17,38636.63749999999,39873.766666666656,0.27083333333333337,1284.4,47.0
18,44904.06527777777,46138.36666666666,0.29861111111111116,1284.6000000000001,50.0
19,44708.48611111111,46138.36666666666,0.3194444444444445,1489.2,59.0
20,55717.48379629629,57142.36666666666,0.31712962962962965,1489.2,64.0
21,58332.63958333333,59754.51666666666,0.3229166666666667,1489.2,67.0
22,65712.2361111111,67134.51666666666,0.3194444444444445,1494.6000000000001,72.0
23,65745.82256944444,67163.06666666667,0.3559027777777778,1494.6000000000001,77.0
24,72337.65439814814,73751.86666666667,0.3877314814814815,1494.6000000000001,80.0
25,88607.67060185185,90017.06666666667,0.4039351851851852,1494.8000000000002,85.0
26,93309.69201388888,94714.06666666667,0.4253472222222222,1494.8000000000002,90.0
27,93198.11631944445,94714.06666666667,0.4496527777777778,1613.4,97.0
28,96837.40625,98346.31666666667,0.4895833333333333,1613.4,104.0
29,96641.8224537037,98346.31666666667,0.505787037037037,1818.0,113.0
30,96448.24675925926,98346.31666666667,0.5300925925925926,2022.6000000000001,124.0
31,105512.83587962962,107405.9,0.5358796296296297,2022.6000000000001,129.0
32,123273.65567129629,125159.68333333333,0.572337962962963,2022.6000000000001,136.0
33,126968.97071759257,128847.98333333332,0.5873842592592593,2022.6000000000001,143.0
34,126859.39444444444,128847.98333333332,0.6111111111111112,2141.2000000000003,152.0
35,126774.99733796295,128847.98333333332,0.6140046296296297,2234.6,161.0
36,126581.4355324074,128847.98333333332,0.6521990740740741,2439.2000000000003,172.0
37,126389.87719907406,128847.98333333332,0.6938657407407407,2643.8,185.0
38,128675.85150462964,131124.93333333335,0.7181712962962963,2643.8,194.0
39,142119.18252314816,144561.26666666666,0.7158564814814815,2643.8,201.0
40,149612.07002314818,152047.13333333336,0.7366898148148149,2643.8,208.0
41,160451.57256944448,162877.62083333335,0.7517361111111112,2643.8,217.0
42,168023.24849537038,170440.2875,0.7609953703703703,2643.8,226.0
43,167977.44965277778,170440.2875,0.7621527777777779,2700.6000000000004,237.0
44,188797.8605324074,191249.70416666666,0.7563657407407408,2700.6000000000004,248.0
45,207774.8738425926,210215.90416666667,0.769675925925926,2700.8,259.0
46,207714.51030092593,210215.90416666667,0.8061342592592593,2772.2000000000003,270.0
47,207522.9322916667,210215.90416666667,0.828125,2976.8,283.0
48,211827.63182870368,214511.78749999998,0.8443287037037037,2977.0,292.0
49,211638.04456018517,214511.78749999998,0.8570601851851851,3181.6000000000004,307.0
50,214462.45277777777,217323.17083333334,0.8819444444444444,3181.6000000000004,320.0
51,214272.85162037038,217323.17083333334,0.880787037037037,3386.2000000000003,335.0
52,214085.2701388889,217323.17083333334,0.8993055555555554,3590.8,352.0
53,213897.67650462964,217323.17083333334,0.9056712962962963,3795.4,369.0
