case,base_requests,target_requests,seed,cache_scale,wan_mb_s,policy,accepted,excluded,mean_ready_s,p95_ready_s,makespan_s,registry_mb,peer_mb,total_transfer_mb,evicted_mb,refused_cache_mb,max_lease_mb
drtp_img88_cacheonly_1024mb_200,200,100,3,0.5,100.0,c_lru,97,3,69.87403660626433,145.49833333333333,156.58583333333334,13482.0,2862.0,16344.0,8926.0,7709.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,0.5,100.0,l_lru,97,3,67.6785591497553,151.71999999999997,162.80749999999998,14044.0,2300.0,16344.0,9442.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,0.5,100.0,l_lease,97,3,66.63978808100406,149.57800000739581,160.66550000739582,13825.0,2519.0,16344.0,9394.0,7315.0,225.0
drtp_img88_cacheonly_1024mb_200,200,100,3,0.5,100.0,d_lease,97,3,66.86977622474096,149.60734374999998,160.69484375,13825.0,2519.0,16344.0,9343.0,7315.0,248.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,10.0,cloud_fifo,96,4,828.117708333332,1522.2999999999956,1638.9999999999943,16390.0,0.0,16390.0,16084.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,10.0,cloud_sjf,96,4,836.111458333333,1484.2999999999997,1638.9999999999998,16390.0,0.0,16390.0,14610.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,10.0,p2p_sjf,96,4,687.4053513675273,1327.6454606662255,1382.6999999999996,13827.0,2563.0,16390.0,14610.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,10.0,c_lru,96,4,429.25398462382844,669.6200000000001,669.6200000000001,6164.0,10226.0,16390.0,14617.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,10.0,l_lru,96,4,412.78248320829243,646.6147035714293,651.8086641369056,6426.0,9964.0,16390.0,14197.0,202.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,10.0,l_lease,96,4,409.08544746300487,642.3830845238099,645.2415688988099,6056.0,10334.0,16390.0,14223.0,202.0,309.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,10.0,d_lease,96,4,409.08544746300487,642.3830845238099,645.2415688988099,6056.0,10334.0,16390.0,14223.0,202.0,394.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,30.0,cloud_fifo,96,4,276.0392361111111,507.4333333333326,546.3333333333322,16390.0,0.0,16390.0,16084.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,30.0,cloud_sjf,96,4,278.7038194444446,494.7666666666667,546.3333333333335,16390.0,0.0,16390.0,14610.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,30.0,p2p_sjf,96,4,228.74114520014982,440.66876618748415,460.8999999999999,13827.0,2563.0,16390.0,14610.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,30.0,c_lru,96,4,147.01199281554355,243.16416666666663,246.85999999999996,6164.0,10226.0,16390.0,14617.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,30.0,l_lru,96,4,146.31602515420622,250.2472122134038,252.41938557649902,6426.0,9964.0,16390.0,14197.0,202.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,30.0,l_lease,96,4,143.50352935807499,241.28072421737212,251.87045760030864,6056.0,10334.0,16390.0,14128.0,202.0,394.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,30.0,d_lease,96,4,143.50352935807499,241.28072421737212,251.87045760030864,6056.0,10334.0,16390.0,14128.0,202.0,394.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,100.0,cloud_fifo,96,4,83.04809027777772,152.22999999999993,171.68000000000012,16390.0,0.0,16390.0,16084.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,100.0,cloud_sjf,96,4,83.7116319444445,148.43,171.68,16390.0,0.0,16390.0,14610.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,100.0,p2p_sjf,96,4,66.96661242025517,129.5251592211271,136.55938194947944,13567.0,2823.0,16390.0,14610.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,100.0,c_lru,96,4,50.517145438571426,102.74574043603047,102.74574043603047,6164.0,10226.0,16390.0,14617.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,100.0,l_lru,96,4,47.59673364273072,96.15818546994045,99.85401880327379,6117.0,10273.0,16390.0,14153.0,202.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,100.0,l_lease,96,4,47.25841930369435,95.53062030460484,99.22645363793818,6056.0,10334.0,16390.0,14153.0,202.0,394.0
drtp_img88_cacheonly_1024mb_200,200,100,3,1.0,100.0,d_lease,96,4,47.25841930369435,95.53062030460484,99.22645363793818,6056.0,10334.0,16390.0,14153.0,202.0,394.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,10.0,cloud_fifo,97,3,128.26701030927848,599.6000000000001,643.3000000000003,6433.0,0.0,6433.0,5937.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,10.0,cloud_sjf,97,3,121.56907216494844,583.3999999999999,643.3,6433.0,0.0,6433.0,5937.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,10.0,p2p_sjf,97,3,52.88782614400028,238.62842414179894,316.7,3167.0,3266.0,6433.0,6516.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,10.0,c_lru,97,3,51.9720989632016,236.86999352579363,282.73749999999995,2781.0,3652.0,6433.0,6515.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,10.0,l_lru,97,3,44.60941679212348,216.5915837037037,260.23749999999995,2556.0,3877.0,6433.0,6786.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,10.0,l_lease,97,3,43.29501742213493,202.69297222222212,224.53749999999988,2185.0,4248.0,6433.0,6509.0,0.0,947.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,10.0,d_lease,97,3,43.29501742213493,202.69297222222212,224.53749999999988,2185.0,4248.0,6433.0,6509.0,0.0,960.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,30.0,cloud_fifo,97,3,42.75567010309274,199.86666666666633,214.433333333333,6433.0,0.0,6433.0,5937.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,30.0,cloud_sjf,97,3,40.52302405498283,194.46666666666667,214.43333333333334,6433.0,0.0,6433.0,5937.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,30.0,p2p_sjf,97,3,16.931866334656945,73.09767782886023,105.56666666666666,3167.0,3266.0,6433.0,6665.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,30.0,c_lru,97,3,17.261316854643,72.70313058349744,100.50416666666668,2876.0,3557.0,6433.0,6596.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,30.0,l_lru,97,3,17.05814056835319,77.73333333333333,87.50416666666668,2444.0,3989.0,6433.0,6538.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,30.0,l_lease,97,3,15.057563833974303,69.60683045956425,78.87083333333337,2185.0,4248.0,6433.0,6602.0,0.0,954.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,30.0,d_lease,97,3,15.057563833974303,69.60683045956425,78.87083333333337,2185.0,4248.0,6433.0,6602.0,0.0,960.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,100.0,cloud_fifo,97,3,12.833298969072146,59.95999999999991,64.70749999999992,6433.0,0.0,6433.0,5937.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,100.0,cloud_sjf,97,3,12.160798969072163,58.33999999999999,64.70749999999998,6433.0,0.0,6433.0,5937.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,100.0,p2p_sjf,97,3,6.222740798617334,28.274567598561145,33.12757255274135,3184.0,3249.0,6433.0,6797.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,100.0,c_lru,97,3,5.881868020224311,25.866552461756395,34.34129015297439,2542.0,3891.0,6433.0,6644.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,100.0,l_lru,97,3,5.673903068779091,25.715669599000947,33.72421155598325,2539.0,3894.0,6433.0,6759.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,100.0,l_lease,97,3,5.079339064822609,23.96941005109053,30.05657221488168,2185.0,4248.0,6433.0,6652.0,0.0,959.0
drtp_img88_cacheonly_1024mb_200,200,100,3,2.0,100.0,d_lease,97,3,5.079339064822609,23.96941005109053,30.05657221488168,2185.0,4248.0,6433.0,6652.0,0.0,960.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,10.0,cloud_fifo,93,7,1023.6752688172024,1709.9999999999955,1781.2999999999947,17813.0,0.0,17813.0,10425.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,10.0,cloud_sjf,93,7,1044.305376344085,1749.7000000000005,1781.3000000000004,17813.0,0.0,17813.0,10479.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,10.0,p2p_sjf,93,7,806.687839494048,1447.4664154265872,1474.6,14746.0,3067.0,17813.0,10479.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,10.0,c_lru,93,7,668.7505879204357,1282.2,1370.9,13709.0,4104.0,17813.0,10527.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,10.0,l_lru,93,7,655.4424633812249,1417.8000000000002,1417.8000000000002,14178.0,3635.0,17813.0,10727.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,10.0,l_lease,93,7,628.2988329938552,1360.3,1360.3,13603.0,4210.0,17813.0,10581.0,7315.0,248.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,10.0,d_lease,93,7,628.2988329938552,1360.3,1360.3,13603.0,4210.0,17813.0,10581.0,7315.0,250.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,30.0,cloud_fifo,93,7,341.2250896057345,569.9999999999987,593.7666666666657,17813.0,0.0,17813.0,10425.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,30.0,cloud_sjf,93,7,348.1017921146957,583.2333333333336,593.7666666666669,17813.0,0.0,17813.0,10479.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,30.0,p2p_sjf,93,7,269.83990866433845,484.2961680781979,492.6333333333334,14779.0,3034.0,17813.0,10479.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,30.0,c_lru,93,7,223.5302980039276,432.9333333333333,462.49999999999994,13875.0,3938.0,17813.0,10527.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,30.0,l_lru,93,7,222.71989565333962,481.96666666666675,481.96666666666675,14459.0,3354.0,17813.0,10659.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,30.0,l_lease,93,7,209.7505697345964,453.4333333333334,453.4333333333334,13603.0,4210.0,17813.0,10581.0,7315.0,248.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,30.0,d_lease,93,7,209.7505697345964,453.4333333333334,453.4333333333334,13603.0,4210.0,17813.0,10581.0,7315.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,100.0,cloud_fifo,93,7,102.37602150537624,170.99999999999986,178.91999999999987,17813.0,0.0,17813.0,10425.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,100.0,cloud_sjf,93,7,104.45602150537636,174.96999999999997,178.91999999999996,17813.0,0.0,17813.0,10479.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,100.0,p2p_sjf,93,7,81.24443678338935,146.06598516439578,148.50984763964948,14802.0,3011.0,17813.0,10479.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,100.0,c_lru,93,7,68.67674653966623,141.93100298026837,156.7143363136017,13686.0,4127.0,17813.0,10479.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,100.0,l_lru,93,7,68.66336359714502,162.06847260374246,162.06847260374246,14193.0,3620.0,17813.0,10727.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,100.0,l_lease,93,7,66.00455722681944,156.02941851999506,156.02941851999506,13603.0,4210.0,17813.0,10704.0,7315.0,250.0
drtp_img88_cacheonly_1024mb_200,200,100,4,0.5,100.0,d_lease,93,7,66.01065895066309,156.02941851999506,156.02941851999506,13603.0,4210.0,17813.0,10618.0,7315.0,250.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,10.0,cloud_fifo,93,7,835.5720430107508,1487.7999999999945,1531.3999999999935,15314.0,0.0,15314.0,13788.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,10.0,cloud_sjf,93,7,821.60752688172,1510.0,1531.4,15314.0,0.0,15314.0,13810.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,10.0,p2p_sjf,93,7,607.3283384319591,1215.7590138819996,1234.6000000000001,12346.0,2968.0,15314.0,13810.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,10.0,c_lru,93,7,438.1171439828147,705.35,705.35,6610.0,8704.0,15314.0,13585.0,225.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,10.0,l_lru,93,7,412.97931053365176,678.8999999999999,686.8246071428571,6789.0,8525.0,15314.0,14160.0,225.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,10.0,l_lease,93,7,394.2974193548381,643.4999999999998,651.4272255291004,6435.0,8879.0,15314.0,13994.0,225.0,496.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,10.0,d_lease,93,7,374.7118393710525,599.8141517857138,603.3375396825393,5882.0,9432.0,15314.0,13441.0,464.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,30.0,cloud_fifo,93,7,278.5240143369177,495.9333333333334,510.466666666667,15314.0,0.0,15314.0,13788.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,30.0,cloud_sjf,93,7,273.8691756272402,503.3333333333333,510.46666666666664,15314.0,0.0,15314.0,13810.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,30.0,p2p_sjf,93,7,202.64111089886003,406.03101458100303,411.5333333333335,12346.0,2968.0,15314.0,13810.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,30.0,c_lru,93,7,149.96228375320723,258.0308333333333,258.0308333333333,6610.0,8704.0,15314.0,13585.0,225.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,30.0,l_lru,93,7,143.86611657281506,250.07671247271054,253.15042420183602,6789.0,8525.0,15314.0,13149.0,464.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,30.0,l_lease,93,7,137.46753264546712,237.84729583333325,241.43192951388883,6435.0,8879.0,15314.0,13109.0,464.0,496.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,30.0,d_lease,93,7,131.37926349864162,228.2218679315475,231.40907795965597,5882.0,9432.0,15314.0,13486.0,464.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,100.0,cloud_fifo,93,7,83.58458781361999,148.77999999999986,154.56666666666666,15314.0,0.0,15314.0,13788.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,100.0,cloud_sjf,93,7,82.1914336917563,151.0,154.56666666666666,15314.0,0.0,15314.0,13810.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,100.0,p2p_sjf,93,7,61.66452101118411,123.21546112486912,124.41219298267163,12415.0,2899.0,15314.0,13810.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,100.0,c_lru,93,7,49.11085168743162,104.10913919445547,104.10913919445547,6667.0,8647.0,15314.0,13810.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,100.0,l_lru,93,7,46.59556349996603,97.96551741440692,100.06804471533273,6802.0,8512.0,15314.0,13137.0,464.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,100.0,l_lease,93,7,45.01460537591071,95.14037360429522,97.76036162631168,6435.0,8879.0,15314.0,13016.0,464.0,496.0
drtp_img88_cacheonly_1024mb_200,200,100,4,1.0,100.0,d_lease,93,7,43.185423120877445,93.32224702579127,95.04885281016075,5882.0,9432.0,15314.0,13016.0,464.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,10.0,cloud_fifo,94,6,252.15531914893654,1007.7000000000006,1046.800000000001,10468.0,0.0,10468.0,11862.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,10.0,cloud_sjf,94,6,238.69042553191488,1007.7000000000002,1046.8000000000002,10468.0,0.0,10468.0,11790.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,10.0,p2p_sjf,94,6,87.19640458405495,297.50000000000006,316.63750000000005,2975.0,7493.0,10468.0,10882.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,10.0,c_lru,94,6,75.47877449841124,242.3728838243591,262.1868157093254,2590.0,7878.0,10468.0,10836.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,10.0,l_lru,94,6,85.01900700776764,287.28478571428565,319.4799999999999,3116.0,7352.0,10468.0,11300.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,10.0,l_lease,94,6,67.06604071681863,225.89999999999998,239.28526785714286,2259.0,8209.0,10468.0,10068.0,0.0,733.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,10.0,d_lease,94,6,67.06604071681863,225.89999999999998,239.28526785714286,2259.0,8209.0,10468.0,10068.0,0.0,734.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,30.0,cloud_fifo,94,6,84.05177304964525,335.8999999999995,348.93333333333277,10468.0,0.0,10468.0,11862.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,30.0,cloud_sjf,94,6,79.56347517730497,335.8999999999999,348.9333333333333,10468.0,0.0,10468.0,11790.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,30.0,p2p_sjf,94,6,30.324597580059848,100.58651704587932,118.27083333333336,2974.0,7494.0,10468.0,10882.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,30.0,c_lru,94,6,26.588882191019017,90.01391688359787,93.65439981556392,2590.0,7878.0,10468.0,10853.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,30.0,l_lru,94,6,28.231576153092046,93.87773784832456,105.35656022927692,2700.0,7768.0,10468.0,11330.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,30.0,l_lease,94,6,23.696856506341696,81.61069036596119,92.69819036596118,2259.0,8209.0,10468.0,9995.0,0.0,734.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,30.0,d_lease,94,6,23.696856506341696,81.61069036596119,92.69819036596118,2259.0,8209.0,10468.0,9995.0,0.0,734.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,100.0,cloud_fifo,94,6,25.220265957446774,100.76999999999997,105.06249999999993,10468.0,0.0,10468.0,11862.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,100.0,cloud_sjf,94,6,23.87311170212765,100.77,105.06249999999999,10468.0,0.0,10468.0,11790.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,100.0,p2p_sjf,94,6,10.499383393281734,39.716101250331526,49.1529446917694,4084.0,6384.0,10468.0,11578.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,100.0,c_lru,94,6,9.451214822646783,37.126109981821266,48.213609981821264,2816.0,7652.0,10468.0,11591.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,100.0,l_lru,94,6,9.661454086343124,35.61247824709189,45.0609280972486,2700.0,7768.0,10468.0,10810.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,100.0,l_lease,94,6,8.695518579402666,31.973302800493826,42.118747871558845,2259.0,8209.0,10468.0,10096.0,0.0,734.0
drtp_img88_cacheonly_1024mb_200,200,100,4,2.0,100.0,d_lease,94,6,8.695518579402666,31.973302800493826,42.118747871558845,2259.0,8209.0,10468.0,10096.0,0.0,735.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,10.0,cloud_fifo,96,4,967.3520833333331,1740.8999999999985,1801.7999999999972,18018.0,0.0,18018.0,10837.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,10.0,cloud_sjf,96,4,1016.3156250000006,1691.7,1801.8000000000002,18018.0,0.0,18018.0,11093.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,10.0,p2p_sjf,96,4,837.0693001764813,1485.3526895998677,1536.8,15368.0,2650.0,18018.0,11093.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,10.0,c_lru,96,4,677.9464341793429,1377.6000000000004,1377.6000000000004,13776.0,4242.0,18018.0,11095.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,10.0,l_lru,96,4,713.1507236921103,1313.0000000000005,1401.7000000000005,14017.0,4001.0,18018.0,11727.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,10.0,l_lease,96,4,659.7989459317745,1212.3000000000002,1301.0000000000002,13010.0,5008.0,18018.0,11399.0,7709.0,251.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,10.0,d_lease,96,4,659.7989459317745,1212.3000000000002,1301.0000000000002,13010.0,5008.0,18018.0,11399.0,7709.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,30.0,cloud_fifo,96,4,322.45069444444454,580.3000000000004,600.6000000000004,18018.0,0.0,18018.0,10837.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,30.0,cloud_sjf,96,4,338.77187499999997,563.9,600.5999999999999,18018.0,0.0,18018.0,11093.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,30.0,p2p_sjf,96,4,276.52175885203116,494.2873625715576,508.86666666666673,15266.0,2752.0,18018.0,11093.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,30.0,c_lru,96,4,228.91360709107587,462.09999999999997,462.09999999999997,13863.0,4155.0,18018.0,11095.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,30.0,l_lru,96,4,228.44536372557357,468.0333333333333,468.0333333333333,14041.0,3977.0,18018.0,11642.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,30.0,l_lease,96,4,212.76401585845247,433.6666666666666,433.6666666666666,13010.0,5008.0,18018.0,11022.0,7691.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,30.0,d_lease,96,4,212.76401585845247,433.6666666666666,433.6666666666666,13010.0,5008.0,18018.0,11022.0,7691.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,100.0,cloud_fifo,96,4,96.75659722222211,174.08999999999978,181.64000000000001,18018.0,0.0,18018.0,10837.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,100.0,cloud_sjf,96,4,101.66197916666658,169.16999999999993,181.63999999999993,18018.0,0.0,18018.0,11093.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,100.0,p2p_sjf,96,4,80.88289783240153,145.21210705813795,153.70758273125102,15061.0,2957.0,18018.0,11093.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,100.0,c_lru,96,4,72.48089365022093,161.5475804557943,161.5475804557943,13891.0,4127.0,18018.0,11095.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,100.0,l_lru,96,4,72.22153424145465,164.12281372297647,164.12281372297647,14422.0,3596.0,18018.0,11658.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,100.0,l_lease,96,4,66.07178590863325,154.70116665345537,154.70116665345537,13319.0,4699.0,18018.0,10871.0,7691.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,5,0.5,100.0,d_lease,96,4,66.07178590863325,154.70116665345537,154.70116665345537,13319.0,4699.0,18018.0,10871.0,7691.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,10.0,cloud_fifo,97,3,907.9391752577301,1507.3999999999962,1540.5999999999954,15406.0,0.0,15406.0,14330.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,10.0,cloud_sjf,97,3,839.8855670103098,1471.6000000000001,1540.6000000000001,15406.0,0.0,15406.0,13281.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,10.0,p2p_sjf,97,3,653.2207424453169,1191.6000000000001,1191.6000000000001,11916.0,3490.0,15406.0,13281.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,10.0,c_lru,97,3,457.83915742786246,681.7491927910054,687.010422123016,6603.0,8803.0,15406.0,13221.0,394.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,10.0,l_lru,97,3,435.4227573228603,674.0455158730161,722.6000000000003,7226.0,8180.0,15406.0,12752.0,553.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,10.0,l_lease,97,3,411.62415650739143,607.989576719577,615.7149074074076,5959.0,9447.0,15406.0,12725.0,1196.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,10.0,d_lease,97,3,411.62415650739143,607.989576719577,615.7149074074076,5959.0,9447.0,15406.0,12725.0,1196.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,30.0,cloud_fifo,97,3,302.6463917525772,502.46666666666636,513.533333333333,15406.0,0.0,15406.0,14330.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,30.0,cloud_sjf,97,3,279.9618556701028,490.5333333333332,513.5333333333332,15406.0,0.0,15406.0,13281.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,30.0,p2p_sjf,97,3,217.64831033295303,396.9333333333333,396.9333333333333,11908.0,3498.0,15406.0,13281.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,30.0,c_lru,97,3,161.95264842916393,257.0920325167411,263.67236528025796,6595.0,8811.0,15406.0,13221.0,394.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,30.0,l_lru,97,3,152.49556491964643,239.87546358300276,239.87546358300276,6832.0,8574.0,15406.0,12736.0,703.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,30.0,l_lease,97,3,146.69953406255132,232.1979832175927,235.84267361111125,5959.0,9447.0,15406.0,12810.0,703.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,30.0,d_lease,97,3,146.69953406255132,232.1979832175927,235.84267361111125,5959.0,9447.0,15406.0,12810.0,703.0,512.0
