nohup: ignoring input
[FIG4] env=homo_good cache=1024 req=200
[FIG4] env=homo_good cache=1024 req=300
[FIG4] env=homo_good cache=1024 req=400
[FIG4] env=homo_good cache=1024 req=500
[FIG4] env=homo_good cache=1024 req=600
[FIG4] env=homo_good cache=1024 req=700
[FIG4] env=homo_good cache=1024 req=800
[FIG4] env=homo_good cache=1024 req=900
[FIG4] env=homo_good cache=1024 req=1000
[FIG4] env=homo_good cache=1152 req=200
[FIG4] env=homo_good cache=1152 req=300
[FIG4] env=homo_good cache=1152 req=400
[FIG4] env=homo_good cache=1152 req=500
[FIG4] env=homo_good cache=1152 req=600
[FIG4] env=homo_good cache=1152 req=700
[FIG4] env=homo_good cache=1152 req=800
[FIG4] env=homo_good cache=1152 req=900
[FIG4] env=homo_good cache=1152 req=1000
[FIG4] env=homo_good cache=1280 req=200
[FIG4] env=homo_good cache=1280 req=300
[FIG4] env=homo_good cache=1280 req=400
[FIG4] env=homo_good cache=1280 req=500
[FIG4] env=homo_good cache=1280 req=600
[FIG4] env=homo_good cache=1280 req=700
[FIG4] env=homo_good cache=1280 req=800
[FIG4] env=homo_good cache=1280 req=900
[FIG4] env=homo_good cache=1280 req=1000
[FIG4] env=homo_good cache=1408 req=200
[FIG4] env=homo_good cache=1408 req=300
[FIG4] env=homo_good cache=1408 req=400
[FIG4] env=homo_good cache=1408 req=500
[FIG4] env=homo_good cache=1408 req=600
[FIG4] env=homo_good cache=1408 req=700
[FIG4] env=homo_good cache=1408 req=800
[FIG4] env=homo_good cache=1408 req=900
[FIG4] env=homo_good cache=1408 req=1000
[FIG4] env=homo_good cache=1536 req=200
[FIG4] env=homo_good cache=1536 req=300
[FIG4] env=homo_good cache=1536 req=400
[FIG4] env=homo_good cache=1536 req=500
[FIG4] env=homo_good cache=1536 req=600
[FIG4] env=homo_good cache=1536 req=700
[FIG4] env=homo_good cache=1536 req=800
[FIG4] env=homo_good cache=1536 req=900
[FIG4] env=homo_good cache=1536 req=1000
[FIG4] env=homo_good cache=1664 req=200
[FIG4] env=homo_good cache=1664 req=300
[FIG4] env=homo_good cache=1664 req=400
[FIG4] env=homo_good cache=1664 req=500
[FIG4] env=homo_good cache=1664 req=600
[FIG4] env=homo_good cache=1664 req=700
[FIG4] env=homo_good cache=1664 req=800
[FIG4] env=homo_good cache=1664 req=900
[FIG4] env=homo_good cache=1664 req=1000
[FIG4] env=homo_good cache=1792 req=200
[FIG4] env=homo_good cache=1792 req=300
[FIG4] env=homo_good cache=1792 req=400
[FIG4] env=homo_good cache=1792 req=500
[FIG4] env=homo_good cache=1792 req=600
[FIG4] env=homo_good cache=1792 req=700
[FIG4] env=homo_good cache=1792 req=800
[FIG4] env=homo_good cache=1792 req=900
[FIG4] env=homo_good cache=1792 req=1000
[FIG4] env=homo_good cache=2048 req=200
[FIG4] env=homo_good cache=2048 req=300
[FIG4] env=homo_good cache=2048 req=400
[FIG4] env=homo_good cache=2048 req=500
[FIG4] env=homo_good cache=2048 req=600
[FIG4] env=homo_good cache=2048 req=700
[FIG4] env=homo_good cache=2048 req=800
[FIG4] env=homo_good cache=2048 req=900
[FIG4] env=homo_good cache=2048 req=1000
[FIG4] env=homo_bad cache=1024 req=200
[FIG4] env=homo_bad cache=1024 req=300
[FIG4] env=homo_bad cache=1024 req=400
[FIG4] env=homo_bad cache=1024 req=500
[FIG4] env=homo_bad cache=1024 req=600
[FIG4] env=homo_bad cache=1024 req=700
[FIG4] env=homo_bad cache=1024 req=800
[FIG4] env=homo_bad cache=1024 req=900
[FIG4] env=homo_bad cache=1024 req=1000
[FIG4] env=homo_bad cache=1152 req=200
[FIG4] env=homo_bad cache=1152 req=300
[FIG4] env=homo_bad cache=1152 req=400
[FIG4] env=homo_bad cache=1152 req=500
[FIG4] env=homo_bad cache=1152 req=600
[FIG4] env=homo_bad cache=1152 req=700
[FIG4] env=homo_bad cache=1152 req=800
[FIG4] env=homo_bad cache=1152 req=900
[FIG4] env=homo_bad cache=1152 req=1000
[FIG4] env=homo_bad cache=1280 req=200
[FIG4] env=homo_bad cache=1280 req=300
[FIG4] env=homo_bad cache=1280 req=400
[FIG4] env=homo_bad cache=1280 req=500
[FIG4] env=homo_bad cache=1280 req=600
[FIG4] env=homo_bad cache=1280 req=700
[FIG4] env=homo_bad cache=1280 req=800
[FIG4] env=homo_bad cache=1280 req=900
[FIG4] env=homo_bad cache=1280 req=1000
[FIG4] env=homo_bad cache=1408 req=200
[FIG4] env=homo_bad cache=1408 req=300
[FIG4] env=homo_bad cache=1408 req=400
[FIG4] env=homo_bad cache=1408 req=500
[FIG4] env=homo_bad cache=1408 req=600
[FIG4] env=homo_bad cache=1408 req=700
[FIG4] env=homo_bad cache=1408 req=800
[FIG4] env=homo_bad cache=1408 req=900
[FIG4] env=homo_bad cache=1408 req=1000
[FIG4] env=homo_bad cache=1536 req=200
[FIG4] env=homo_bad cache=1536 req=300
[FIG4] env=homo_bad cache=1536 req=400
[FIG4] env=homo_bad cache=1536 req=500
[FIG4] env=homo_bad cache=1536 req=600
[FIG4] env=homo_bad cache=1536 req=700
[FIG4] env=homo_bad cache=1536 req=800
[FIG4] env=homo_bad cache=1536 req=900
[FIG4] env=homo_bad cache=1536 req=1000
[FIG4] env=homo_bad cache=1664 req=200
[FIG4] env=homo_bad cache=1664 req=300
[FIG4] env=homo_bad cache=1664 req=400
[FIG4] env=homo_bad cache=1664 req=500
[FIG4] env=homo_bad cache=1664 req=600
[FIG4] env=homo_bad cache=1664 req=700
[FIG4] env=homo_bad cache=1664 req=800
[FIG4] env=homo_bad cache=1664 req=900
[FIG4] env=homo_bad cache=1664 req=1000
[FIG4] env=homo_bad cache=1792 req=200
[FIG4] env=homo_bad cache=1792 req=300
[FIG4] env=homo_bad cache=1792 req=400
[FIG4] env=homo_bad cache=1792 req=500
[FIG4] env=homo_bad cache=1792 req=600
[FIG4] env=homo_bad cache=1792 req=700
[FIG4] env=homo_bad cache=1792 req=800
[FIG4] env=homo_bad cache=1792 req=900
[FIG4] env=homo_bad cache=1792 req=1000
[FIG4] env=homo_bad cache=2048 req=200
[FIG4] env=homo_bad cache=2048 req=300
[FIG4] env=homo_bad cache=2048 req=400
[FIG4] env=homo_bad cache=2048 req=500
[FIG4] env=homo_bad cache=2048 req=600
[FIG4] env=homo_bad cache=2048 req=700
[FIG4] env=homo_bad cache=2048 req=800
[FIG4] env=homo_bad cache=2048 req=900
[FIG4] env=homo_bad cache=2048 req=1000
[FIG4] env=hetero_good cache=1024 req=200
[FIG4] env=hetero_good cache=1024 req=300
[FIG4] env=hetero_good cache=1024 req=400
[FIG4] env=hetero_good cache=1024 req=500
[FIG4] env=hetero_good cache=1024 req=600
[FIG4] env=hetero_good cache=1024 req=700
[FIG4] env=hetero_good cache=1024 req=800
[FIG4] env=hetero_good cache=1024 req=900
[FIG4] env=hetero_good cache=1024 req=1000
[FIG4] env=hetero_good cache=1152 req=200
[FIG4] env=hetero_good cache=1152 req=300
[FIG4] env=hetero_good cache=1152 req=400
[FIG4] env=hetero_good cache=1152 req=500
[FIG4] env=hetero_good cache=1152 req=600
[FIG4] env=hetero_good cache=1152 req=700
[FIG4] env=hetero_good cache=1152 req=800
[FIG4] env=hetero_good cache=1152 req=900
[FIG4] env=hetero_good cache=1152 req=1000
[FIG4] env=hetero_good cache=1280 req=200
[FIG4] env=hetero_good cache=1280 req=300
