nohup: ignoring input
[RUN] FG req=690
[RUN] FG req=691
[RUN] FG req=692
[RUN] FG req=693
[RUN] FG req=694
[RUN] FG req=695
[RUN] FG req=696
[RUN] FG req=697
[RUN] FG req=698
[RUN] FG req=699
[RUN] FG req=700
[RUN] FG req=701
[RUN] FG req=702
[RUN] FG req=703
[RUN] FG req=704
[RUN] FG req=705
[RUN] FG req=706
[RUN] FG req=707
[RUN] FG req=708
[RUN] FG req=709
[RUN] FG req=710
[DONE] FG fine 690-710 step=1
